rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,value,mcse,n
AF_rr0.1,0.2,0,1,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0,1,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0,3,prospective,AP,0,0,100000
AF_rr0.1,0.2,0,3,prospective,SL,0,0,100000
AF_rr0.1,0.2,0,3,retrospective,AP,0.22543,0.00132141,100000
AF_rr0.1,0.2,0,3,retrospective,SL,0.22543,0.00132141,100000
AF_rr0.1,0.2,0,5,prospective,AP,0,0,100000
AF_rr0.1,0.2,0,5,prospective,SL,0,0,100000
AF_rr0.1,0.2,0,5,retrospective,AP,0.62054,0.0015345,100000
AF_rr0.1,0.2,0,5,retrospective,SL,0.62054,0.0015345,100000
AF_rr0.1,0.2,0,7,prospective,AP,0,0,100000
AF_rr0.1,0.2,0,7,prospective,SL,0,0,100000
AF_rr0.1,0.2,0,7,retrospective,AP,0.8855,0.00100692,100000
AF_rr0.1,0.2,0,7,retrospective,SL,0.8855,0.00100692,100000
AF_rr0.1,0.2,0,10,prospective,AP,0,0,100000
AF_rr0.1,0.2,0,10,prospective,SL,0,0,100000
AF_rr0.1,0.2,0,10,retrospective,AP,0.99167,0.000287413,100000
AF_rr0.1,0.2,0,10,retrospective,SL,0.99167,0.000287413,100000
AF_rr0.1,0.2,0,13,prospective,AP,0,0,100000
AF_rr0.1,0.2,0,13,prospective,SL,0,0,100000
AF_rr0.1,0.2,0,13,retrospective,AP,0.99976,4.89839e-05,100000
AF_rr0.1,0.2,0,13,retrospective,SL,0.99976,4.89839e-05,100000
AF_rr0.1,0.2,0.1,1,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.1,1,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.1,1,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.1,1,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.1,3,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.1,3,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.2,0.1,3,retrospective,AP,0.60165,0.00154812,100000
AF_rr0.1,0.2,0.1,3,retrospective,SL,0.6483,0.00150999,100000
AF_rr0.1,0.2,0.1,5,prospective,AP,6e-05,2.44942e-05,100000
AF_rr0.1,0.2,0.1,5,prospective,SL,0.00114,0.00010671,100000
AF_rr0.1,0.2,0.1,5,retrospective,AP,0.95966,0.000622195,100000
AF_rr0.1,0.2,0.1,5,retrospective,SL,0.97055,0.000534628,100000
AF_rr0.1,0.2,0.1,7,prospective,AP,0.00168,0.000129506,100000
AF_rr0.1,0.2,0.1,7,prospective,SL,0.0178,0.000418129,100000
AF_rr0.1,0.2,0.1,7,retrospective,AP,0.99787,0.00014579,100000
AF_rr0.1,0.2,0.1,7,retrospective,SL,0.99872,0.000113065,100000
AF_rr0.1,0.2,0.1,10,prospective,AP,0.08397,0.000877035,100000
AF_rr0.1,0.2,0.1,10,prospective,SL,0.22442,0.0013193,100000
AF_rr0.1,0.2,0.1,10,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.1,10,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.1,13,prospective,AP,0.55757,0.00157062,100000
AF_rr0.1,0.2,0.1,13,prospective,SL,0.70473,0.00144252,100000
AF_rr0.1,0.2,0.1,13,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.1,13,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.15,1,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.15,1,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.15,1,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.15,1,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.15,3,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.15,3,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.15,3,retrospective,AP,0.46672,0.00157763,100000
AF_rr0.1,0.2,0.15,3,retrospective,SL,0.51861,0.00158004,100000
AF_rr0.1,0.2,0.15,5,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.2,0.15,5,prospective,SL,0.00021,4.58209e-05,100000
AF_rr0.1,0.2,0.15,5,retrospective,AP,0.89926,0.000951795,100000
AF_rr0.1,0.2,0.15,5,retrospective,SL,0.92069,0.000854517,100000
AF_rr0.1,0.2,0.15,7,prospective,AP,0.00016,3.99968e-05,100000
AF_rr0.1,0.2,0.15,7,prospective,SL,0.00302,0.000173519,100000
AF_rr0.1,0.2,0.15,7,retrospective,AP,0.99093,0.000299796,100000
AF_rr0.1,0.2,0.15,7,retrospective,SL,0.99388,0.000246628,100000
AF_rr0.1,0.2,0.15,10,prospective,AP,0.00487,0.000220143,100000
AF_rr0.1,0.2,0.15,10,prospective,SL,0.0394,0.000615204,100000
AF_rr0.1,0.2,0.15,10,retrospective,AP,0.99992,2.82831e-05,100000
AF_rr0.1,0.2,0.15,10,retrospective,SL,0.99989,3.31644e-05,100000
AF_rr0.1,0.2,0.15,13,prospective,AP,0.07338,0.000824593,100000
AF_rr0.1,0.2,0.15,13,prospective,SL,0.21941,0.0013087,100000
AF_rr0.1,0.2,0.15,13,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.15,13,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.2,1,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.2,1,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.2,1,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.2,1,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.2,3,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.2,3,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.2,3,retrospective,AP,0.38197,0.00153645,100000
AF_rr0.1,0.2,0.2,3,retrospective,SL,0.4296,0.00156539,100000
AF_rr0.1,0.2,0.2,5,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.2,5,prospective,SL,4e-05,1.99996e-05,100000
AF_rr0.1,0.2,0.2,5,retrospective,AP,0.83258,0.00118064,100000
AF_rr0.1,0.2,0.2,5,retrospective,SL,0.86476,0.00108143,100000
AF_rr0.1,0.2,0.2,7,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.1,0.2,0.2,7,prospective,SL,0.00114,0.00010671,100000
AF_rr0.1,0.2,0.2,7,retrospective,AP,0.97576,0.000486338,100000
AF_rr0.1,0.2,0.2,7,retrospective,SL,0.98311,0.000407489,100000
AF_rr0.1,0.2,0.2,10,prospective,AP,0.00069,8.30376e-05,100000
AF_rr0.1,0.2,0.2,10,prospective,SL,0.01067,0.000324902,100000
AF_rr0.1,0.2,0.2,10,retrospective,AP,0.99948,7.20923e-05,100000
AF_rr0.1,0.2,0.2,10,retrospective,SL,0.99965,5.91504e-05,100000
AF_rr0.1,0.2,0.2,13,prospective,AP,0.00892,0.000297329,100000
AF_rr0.1,0.2,0.2,13,prospective,SL,0.06155,0.000760011,100000
AF_rr0.1,0.2,0.2,13,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.2,13,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.25,1,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.25,1,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.25,1,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.25,1,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.25,3,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.25,3,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.25,3,retrospective,AP,0.32435,0.00148036,100000
AF_rr0.1,0.2,0.25,3,retrospective,SL,0.36735,0.00152448,100000
AF_rr0.1,0.2,0.25,5,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.25,5,prospective,SL,3e-05,1.73202e-05,100000
AF_rr0.1,0.2,0.25,5,retrospective,AP,0.77544,0.00131959,100000
AF_rr0.1,0.2,0.25,5,retrospective,SL,0.81418,0.00123,100000
AF_rr0.1,0.2,0.25,7,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.1,0.2,0.25,7,prospective,SL,0.00038,6.16324e-05,100000
AF_rr0.1,0.2,0.25,7,retrospective,AP,0.95915,0.000625949,100000
AF_rr0.1,0.2,0.25,7,retrospective,SL,0.96899,0.000548164,100000
AF_rr0.1,0.2,0.25,10,prospective,AP,0.00013,3.60532e-05,100000
AF_rr0.1,0.2,0.25,10,prospective,SL,0.00399,0.000199351,100000
AF_rr0.1,0.2,0.25,10,retrospective,AP,0.99851,0.000121975,100000
AF_rr0.1,0.2,0.25,10,retrospective,SL,0.99903,9.84408e-05,100000
AF_rr0.1,0.2,0.25,13,prospective,AP,0.00195,0.000139506,100000
AF_rr0.1,0.2,0.25,13,prospective,SL,0.0225,0.000468975,100000
AF_rr0.1,0.2,0.25,13,retrospective,AP,0.99999,9.99995e-06,100000
AF_rr0.1,0.2,0.25,13,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0,1,prospective,AP,0,0,100000
AF_rr0.1,0.25,0,1,prospective,SL,0,0,100000
AF_rr0.1,0.25,0,1,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0,1,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0,3,prospective,AP,0,0,100000
AF_rr0.1,0.25,0,3,prospective,SL,0,0,100000
AF_rr0.1,0.25,0,3,retrospective,AP,0.22267,0.00131563,100000
AF_rr0.1,0.25,0,3,retrospective,SL,0.22267,0.00131563,100000
AF_rr0.1,0.25,0,5,prospective,AP,0,0,100000
AF_rr0.1,0.25,0,5,prospective,SL,0,0,100000
AF_rr0.1,0.25,0,5,retrospective,AP,0.62208,0.00153329,100000
AF_rr0.1,0.25,0,5,retrospective,SL,0.62208,0.00153329,100000
AF_rr0.1,0.25,0,7,prospective,AP,0,0,100000
AF_rr0.1,0.25,0,7,prospective,SL,0,0,100000
AF_rr0.1,0.25,0,7,retrospective,AP,0.88721,0.00100034,100000
AF_rr0.1,0.25,0,7,retrospective,SL,0.88721,0.00100034,100000
AF_rr0.1,0.25,0,10,prospective,AP,0,0,100000
AF_rr0.1,0.25,0,10,prospective,SL,0,0,100000
AF_rr0.1,0.25,0,10,retrospective,AP,0.99171,0.000286728,100000
AF_rr0.1,0.25,0,10,retrospective,SL,0.99171,0.000286728,100000
AF_rr0.1,0.25,0,13,prospective,AP,0,0,100000
AF_rr0.1,0.25,0,13,prospective,SL,0,0,100000
AF_rr0.1,0.25,0,13,retrospective,AP,0.99966,5.82996e-05,100000
AF_rr0.1,0.25,0,13,retrospective,SL,0.99966,5.82996e-05,100000
AF_rr0.1,0.25,0.1,1,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.1,1,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.1,1,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.1,1,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.1,3,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.1,3,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.1,3,retrospective,AP,0.65585,0.00150237,100000
AF_rr0.1,0.25,0.1,3,retrospective,SL,0.6923,0.00145952,100000
AF_rr0.1,0.25,0.1,5,prospective,AP,9e-05,2.99986e-05,100000
AF_rr0.1,0.25,0.1,5,prospective,SL,0.00172,0.000131036,100000
AF_rr0.1,0.25,0.1,5,retrospective,AP,0.97336,0.000509218,100000
AF_rr0.1,0.25,0.1,5,retrospective,SL,0.98007,0.000441959,100000
AF_rr0.1,0.25,0.1,7,prospective,AP,0.00365,0.000190701,100000
AF_rr0.1,0.25,0.1,7,prospective,SL,0.02588,0.000502098,100000
AF_rr0.1,0.25,0.1,7,retrospective,AP,0.9991,9.48256e-05,100000
AF_rr0.1,0.25,0.1,7,retrospective,SL,0.99941,7.67888e-05,100000
AF_rr0.1,0.25,0.1,10,prospective,AP,0.21505,0.00129924,100000
AF_rr0.1,0.25,0.1,10,prospective,SL,0.35536,0.00151354,100000
AF_rr0.1,0.25,0.1,10,retrospective,AP,0.99999,9.99995e-06,100000
AF_rr0.1,0.25,0.1,10,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.1,13,prospective,AP,0.78148,0.00130679,100000
AF_rr0.1,0.25,0.1,13,prospective,SL,0.85027,0.00112832,100000
AF_rr0.1,0.25,0.1,13,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.1,13,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.15,1,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.15,1,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.15,1,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.15,1,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.15,3,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.15,3,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.15,3,retrospective,AP,0.51892,0.00158001,100000
AF_rr0.1,0.25,0.15,3,retrospective,SL,0.55704,0.00157082,100000
AF_rr0.1,0.25,0.15,5,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.15,5,prospective,SL,0.00032,5.65595e-05,100000
AF_rr0.1,0.25,0.15,5,retrospective,AP,0.92893,0.000812521,100000
AF_rr0.1,0.25,0.15,5,retrospective,SL,0.94308,0.000732667,100000
AF_rr0.1,0.25,0.15,7,prospective,AP,0.00013,3.60532e-05,100000
AF_rr0.1,0.25,0.15,7,prospective,SL,0.00341,0.000184347,100000
AF_rr0.1,0.25,0.15,7,retrospective,AP,0.99514,0.000219918,100000
AF_rr0.1,0.25,0.15,7,retrospective,SL,0.99653,0.000185956,100000
AF_rr0.1,0.25,0.15,10,prospective,AP,0.01165,0.000339327,100000
AF_rr0.1,0.25,0.15,10,prospective,SL,0.05983,0.000750002,100000
AF_rr0.1,0.25,0.15,10,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.15,10,retrospective,SL,0.99997,1.73202e-05,100000
AF_rr0.1,0.25,0.15,13,prospective,AP,0.202,0.00126963,100000
AF_rr0.1,0.25,0.15,13,prospective,SL,0.35252,0.00151079,100000
AF_rr0.1,0.25,0.15,13,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.15,13,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.2,1,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.2,1,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.2,1,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.2,1,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.2,3,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.2,3,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.2,3,retrospective,AP,0.42579,0.00156363,100000
AF_rr0.1,0.25,0.2,3,retrospective,SL,0.46518,0.0015773,100000
AF_rr0.1,0.25,0.2,5,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.2,5,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.2,5,retrospective,AP,0.87233,0.00105532,100000
AF_rr0.1,0.25,0.2,5,retrospective,SL,0.89699,0.000961244,100000
AF_rr0.1,0.25,0.2,7,prospective,AP,7e-05,2.64566e-05,100000
AF_rr0.1,0.25,0.2,7,prospective,SL,0.00125,0.000111733,100000
AF_rr0.1,0.25,0.2,7,retrospective,AP,0.98598,0.000371799,100000
AF_rr0.1,0.25,0.2,7,retrospective,SL,0.9896,0.000320809,100000
AF_rr0.1,0.25,0.2,10,prospective,AP,0.00121,0.000109933,100000
AF_rr0.1,0.25,0.2,10,prospective,SL,0.01438,0.000376473,100000
AF_rr0.1,0.25,0.2,10,retrospective,AP,0.99987,3.60532e-05,100000
AF_rr0.1,0.25,0.2,10,retrospective,SL,0.9999,3.16212e-05,100000
AF_rr0.1,0.25,0.2,13,prospective,AP,0.02428,0.000486729,100000
AF_rr0.1,0.25,0.2,13,prospective,SL,0.0987,0.000943177,100000
AF_rr0.1,0.25,0.2,13,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.2,13,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.25,1,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.25,1,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.25,1,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.25,1,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.25,3,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.25,3,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.25,3,retrospective,AP,0.36226,0.00151996,100000
AF_rr0.1,0.25,0.25,3,retrospective,SL,0.39858,0.00154827,100000
AF_rr0.1,0.25,0.25,5,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.25,5,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.25,5,retrospective,AP,0.81939,0.00121651,100000
AF_rr0.1,0.25,0.25,5,retrospective,SL,0.84607,0.00114121,100000
AF_rr0.1,0.25,0.25,7,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.25,7,prospective,SL,0.00044,6.63179e-05,100000
AF_rr0.1,0.25,0.25,7,retrospective,AP,0.97275,0.000514854,100000
AF_rr0.1,0.25,0.25,7,retrospective,SL,0.97884,0.000455107,100000
AF_rr0.1,0.25,0.25,10,prospective,AP,0.00029,5.38438e-05,100000
AF_rr0.1,0.25,0.25,10,prospective,SL,0.00525,0.000228527,100000
AF_rr0.1,0.25,0.25,10,retrospective,AP,0.99934,8.12136e-05,100000
AF_rr0.1,0.25,0.25,10,retrospective,SL,0.99951,6.99828e-05,100000
AF_rr0.1,0.25,0.25,13,prospective,AP,0.00373,0.000192772,100000
AF_rr0.1,0.25,0.25,13,prospective,SL,0.03213,0.000557653,100000
AF_rr0.1,0.25,0.25,13,retrospective,AP,0.99998,1.4142e-05,100000
AF_rr0.1,0.25,0.25,13,retrospective,SL,0.99999,9.99995e-06,100000
AF_rr0.1,0.3,0,1,prospective,AP,0,0,100000
AF_rr0.1,0.3,0,1,prospective,SL,0,0,100000
AF_rr0.1,0.3,0,1,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0,1,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0,3,prospective,AP,0,0,100000
AF_rr0.1,0.3,0,3,prospective,SL,0,0,100000
AF_rr0.1,0.3,0,3,retrospective,AP,0.22436,0.00131918,100000
AF_rr0.1,0.3,0,3,retrospective,SL,0.22436,0.00131918,100000
AF_rr0.1,0.3,0,5,prospective,AP,0,0,100000
AF_rr0.1,0.3,0,5,prospective,SL,0,0,100000
AF_rr0.1,0.3,0,5,retrospective,AP,0.62169,0.0015336,100000
AF_rr0.1,0.3,0,5,retrospective,SL,0.62169,0.0015336,100000
AF_rr0.1,0.3,0,7,prospective,AP,0,0,100000
AF_rr0.1,0.3,0,7,prospective,SL,0,0,100000
AF_rr0.1,0.3,0,7,retrospective,AP,0.88687,0.00100166,100000
AF_rr0.1,0.3,0,7,retrospective,SL,0.88687,0.00100166,100000
AF_rr0.1,0.3,0,10,prospective,AP,0,0,100000
AF_rr0.1,0.3,0,10,prospective,SL,0,0,100000
AF_rr0.1,0.3,0,10,retrospective,AP,0.99184,0.000284489,100000
AF_rr0.1,0.3,0,10,retrospective,SL,0.99184,0.000284489,100000
AF_rr0.1,0.3,0,13,prospective,AP,0,0,100000
AF_rr0.1,0.3,0,13,prospective,SL,0,0,100000
AF_rr0.1,0.3,0,13,retrospective,AP,0.9997,5.4764e-05,100000
AF_rr0.1,0.3,0,13,retrospective,SL,0.9997,5.4764e-05,100000
AF_rr0.1,0.3,0.1,1,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,1,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.1,1,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,1,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.1,3,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,3,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.1,3,retrospective,AP,0.7024,0.0014458,100000
AF_rr0.1,0.3,0.1,3,retrospective,SL,0.72873,0.001406,100000
AF_rr0.1,0.3,0.1,5,prospective,AP,0.00011,3.31644e-05,100000
AF_rr0.1,0.3,0.1,5,prospective,SL,0.00175,0.000132172,100000
AF_rr0.1,0.3,0.1,5,retrospective,AP,0.98326,0.000405706,100000
AF_rr0.1,0.3,0.1,5,retrospective,SL,0.98621,0.00036878,100000
AF_rr0.1,0.3,0.1,7,prospective,AP,0.00903,0.00029914,100000
AF_rr0.1,0.3,0.1,7,prospective,SL,0.04022,0.000621308,100000
AF_rr0.1,0.3,0.1,7,retrospective,AP,0.99953,6.85404e-05,100000
AF_rr0.1,0.3,0.1,7,retrospective,SL,0.99957,6.55603e-05,100000
AF_rr0.1,0.3,0.1,10,prospective,AP,0.40156,0.00155019,100000
AF_rr0.1,0.3,0.1,10,prospective,SL,0.50784,0.00158094,100000
AF_rr0.1,0.3,0.1,10,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.1,10,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.1,13,prospective,AP,0.90223,0.000939207,100000
AF_rr0.1,0.3,0.1,13,prospective,SL,0.92919,0.000811147,100000
AF_rr0.1,0.3,0.1,13,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.1,13,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.15,1,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.15,1,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.15,1,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.15,1,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.15,3,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.15,3,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.15,3,retrospective,AP,0.56789,0.0015665,100000
AF_rr0.1,0.3,0.15,3,retrospective,SL,0.60011,0.00154912,100000
AF_rr0.1,0.3,0.15,5,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.3,0.15,5,prospective,SL,0.00036,5.99892e-05,100000
AF_rr0.1,0.3,0.15,5,retrospective,AP,0.94859,0.000698334,100000
AF_rr0.1,0.3,0.15,5,retrospective,SL,0.95784,0.000635473,100000
AF_rr0.1,0.3,0.15,7,prospective,AP,0.00032,5.65595e-05,100000
AF_rr0.1,0.3,0.15,7,prospective,SL,0.00474,0.000217199,100000
AF_rr0.1,0.3,0.15,7,retrospective,AP,0.9974,0.000161035,100000
AF_rr0.1,0.3,0.15,7,retrospective,SL,0.9978,0.000148161,100000
AF_rr0.1,0.3,0.15,10,prospective,AP,0.03261,0.000561663,100000
AF_rr0.1,0.3,0.15,10,prospective,SL,0.09901,0.000944495,100000
AF_rr0.1,0.3,0.15,10,retrospective,AP,0.99998,1.4142e-05,100000
AF_rr0.1,0.3,0.15,10,retrospective,SL,0.99998,1.4142e-05,100000
AF_rr0.1,0.3,0.15,13,prospective,AP,0.40388,0.00155165,100000
AF_rr0.1,0.3,0.15,13,prospective,SL,0.52255,0.00157953,100000
AF_rr0.1,0.3,0.15,13,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.15,13,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.2,1,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.2,1,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.2,1,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.2,1,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.2,3,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.2,3,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.2,3,retrospective,AP,0.47199,0.00157866,100000
AF_rr0.1,0.3,0.2,3,retrospective,SL,0.50629,0.00158101,100000
AF_rr0.1,0.3,0.2,5,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.2,5,prospective,SL,8e-05,2.82831e-05,100000
AF_rr0.1,0.3,0.2,5,retrospective,AP,0.9019,0.000940619,100000
AF_rr0.1,0.3,0.2,5,retrospective,SL,0.91823,0.000866508,100000
AF_rr0.1,0.3,0.2,7,prospective,AP,5e-05,2.23601e-05,100000
AF_rr0.1,0.3,0.2,7,prospective,SL,0.00151,0.000122789,100000
AF_rr0.1,0.3,0.2,7,retrospective,AP,0.99198,0.000282058,100000
AF_rr0.1,0.3,0.2,7,retrospective,SL,0.9933,0.000257975,100000
AF_rr0.1,0.3,0.2,10,prospective,AP,0.00288,0.000169461,100000
AF_rr0.1,0.3,0.2,10,prospective,SL,0.02131,0.000456682,100000
AF_rr0.1,0.3,0.2,10,retrospective,AP,0.99989,3.31644e-05,100000
AF_rr0.1,0.3,0.2,10,retrospective,SL,0.99996,1.99996e-05,100000
AF_rr0.1,0.3,0.2,13,prospective,AP,0.07224,0.000818666,100000
AF_rr0.1,0.3,0.2,13,prospective,SL,0.16652,0.0011781,100000
AF_rr0.1,0.3,0.2,13,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.2,13,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.25,1,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.25,1,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.25,1,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.25,1,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.25,3,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.25,3,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.25,3,retrospective,AP,0.4012,0.00154996,100000
AF_rr0.1,0.3,0.25,3,retrospective,SL,0.43286,0.00156682,100000
AF_rr0.1,0.3,0.25,5,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.25,5,prospective,SL,2e-05,1.4142e-05,100000
AF_rr0.1,0.3,0.25,5,retrospective,AP,0.85409,0.00111633,100000
AF_rr0.1,0.3,0.25,5,retrospective,SL,0.87315,0.00105242,100000
AF_rr0.1,0.3,0.25,7,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.1,0.3,0.25,7,prospective,SL,0.0005,7.0693e-05,100000
AF_rr0.1,0.3,0.25,7,retrospective,AP,0.98155,0.000425554,100000
AF_rr0.1,0.3,0.25,7,retrospective,SL,0.98567,0.000375828,100000
AF_rr0.1,0.3,0.25,10,prospective,AP,0.00043,6.55603e-05,100000
AF_rr0.1,0.3,0.25,10,prospective,SL,0.00713,0.000266067,100000
AF_rr0.1,0.3,0.25,10,retrospective,AP,0.99971,5.38438e-05,100000
AF_rr0.1,0.3,0.25,10,retrospective,SL,0.99979,4.58209e-05,100000
AF_rr0.1,0.3,0.25,13,prospective,AP,0.00969,0.000309776,100000
AF_rr0.1,0.3,0.25,13,prospective,SL,0.05116,0.000696726,100000
AF_rr0.1,0.3,0.25,13,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.25,13,retrospective,SL,1,0,100000
AF_rr0.2,0.05,0,1,prospective,AP,0,0,100000
AF_rr0.2,0.05,0,1,prospective,SL,0,0,100000
AF_rr0.2,0.05,0,1,retrospective,AP,0,0,100000
AF_rr0.2,0.05,0,1,retrospective,SL,0,0,100000
AF_rr0.2,0.05,0,3,prospective,AP,0,0,100000
AF_rr0.2,0.05,0,3,prospective,SL,0,0,100000
AF_rr0.2,0.05,0,3,retrospective,AP,0.22275,0.0013158,100000
AF_rr0.2,0.05,0,3,retrospective,SL,0.22275,0.0013158,100000
AF_rr0.2,0.05,0,5,prospective,AP,0,0,100000
AF_rr0.2,0.05,0,5,prospective,SL,0,0,100000
AF_rr0.2,0.05,0,5,retrospective,AP,0.62063,0.00153443,100000
AF_rr0.2,0.05,0,5,retrospective,SL,0.62063,0.00153443,100000
AF_rr0.2,0.05,0,7,prospective,AP,0,0,100000
AF_rr0.2,0.05,0,7,prospective,SL,0,0,100000
