rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,value,mcse,n
AF_rr0.1,0.2,0,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0,3,prospective,AP,1,0,100000
AF_rr0.1,0.2,0,3,prospective,SL,1,0,100000
AF_rr0.1,0.2,0,3,retrospective,AP,0.77457,0.00132141,100000
AF_rr0.1,0.2,0,3,retrospective,SL,0.77457,0.00132141,100000
AF_rr0.1,0.2,0,5,prospective,AP,1,0,100000
AF_rr0.1,0.2,0,5,prospective,SL,1,0,100000
AF_rr0.1,0.2,0,5,retrospective,AP,0.37946,0.0015345,100000
AF_rr0.1,0.2,0,5,retrospective,SL,0.37946,0.0015345,100000
AF_rr0.1,0.2,0,7,prospective,AP,1,0,100000
AF_rr0.1,0.2,0,7,prospective,SL,1,0,100000
AF_rr0.1,0.2,0,7,retrospective,AP,0.1145,0.00100692,100000
AF_rr0.1,0.2,0,7,retrospective,SL,0.1145,0.00100692,100000
AF_rr0.1,0.2,0,10,prospective,AP,1,0,100000
AF_rr0.1,0.2,0,10,prospective,SL,1,0,100000
AF_rr0.1,0.2,0,10,retrospective,AP,0.00833,0.000287413,100000
AF_rr0.1,0.2,0,10,retrospective,SL,0.00833,0.000287413,100000
AF_rr0.1,0.2,0,13,prospective,AP,1,0,100000
AF_rr0.1,0.2,0,13,prospective,SL,1,0,100000
AF_rr0.1,0.2,0,13,retrospective,AP,0.00024,4.89839e-05,100000
AF_rr0.1,0.2,0,13,retrospective,SL,0.00024,4.89839e-05,100000
AF_rr0.1,0.2,0.1,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.1,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.1,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.1,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.1,3,prospective,AP,0.14064,0.00109937,100000
AF_rr0.1,0.2,0.1,3,prospective,SL,0.11124,0.000994312,100000
AF_rr0.1,0.2,0.1,3,retrospective,AP,0.10932,0.000986758,100000
AF_rr0.1,0.2,0.1,3,retrospective,SL,0.0874,0.000893091,100000
AF_rr0.1,0.2,0.1,5,prospective,AP,0.01743,0.000413838,100000
AF_rr0.1,0.2,0.1,5,prospective,SL,0.01165,0.000339327,100000
AF_rr0.1,0.2,0.1,5,retrospective,AP,0.00644,0.000252953,100000
AF_rr0.1,0.2,0.1,5,retrospective,SL,0.00462,0.000214445,100000
AF_rr0.1,0.2,0.1,7,prospective,AP,0.002,0.00014128,100000
AF_rr0.1,0.2,0.1,7,prospective,SL,0.00127,0.000112623,100000
AF_rr0.1,0.2,0.1,7,retrospective,AP,0.00033,5.74361e-05,100000
AF_rr0.1,0.2,0.1,7,retrospective,SL,0.00021,4.58209e-05,100000
AF_rr0.1,0.2,0.1,10,prospective,AP,4e-05,1.99996e-05,100000
AF_rr0.1,0.2,0.1,10,prospective,SL,4e-05,1.99996e-05,100000
AF_rr0.1,0.2,0.1,10,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.1,10,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.1,13,prospective,AP,0,0,100000
AF_rr0.1,0.2,0.1,13,prospective,SL,0,0,100000
AF_rr0.1,0.2,0.1,13,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.1,13,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.15,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.15,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.15,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.15,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.15,3,prospective,AP,0.2851,0.00142765,100000
AF_rr0.1,0.2,0.15,3,prospective,SL,0.23038,0.00133156,100000
AF_rr0.1,0.2,0.15,3,retrospective,AP,0.22373,0.00131786,100000
AF_rr0.1,0.2,0.15,3,retrospective,SL,0.18239,0.00122116,100000
AF_rr0.1,0.2,0.15,5,prospective,AP,0.07212,0.000818039,100000
AF_rr0.1,0.2,0.15,5,prospective,SL,0.05028,0.000691028,100000
AF_rr0.1,0.2,0.15,5,retrospective,AP,0.02648,0.000507728,100000
AF_rr0.1,0.2,0.15,5,retrospective,SL,0.01917,0.000433619,100000
AF_rr0.1,0.2,0.15,7,prospective,AP,0.01769,0.000416858,100000
AF_rr0.1,0.2,0.15,7,prospective,SL,0.01088,0.000328049,100000
AF_rr0.1,0.2,0.15,7,retrospective,AP,0.00201,0.000141632,100000
AF_rr0.1,0.2,0.15,7,retrospective,SL,0.00118,0.000108564,100000
AF_rr0.1,0.2,0.15,10,prospective,AP,0.00225,0.000149831,100000
AF_rr0.1,0.2,0.15,10,prospective,SL,0.00124,0.000111286,100000
AF_rr0.1,0.2,0.15,10,retrospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.2,0.15,10,retrospective,SL,2e-05,1.4142e-05,100000
AF_rr0.1,0.2,0.15,13,prospective,AP,0.00045,6.70669e-05,100000
AF_rr0.1,0.2,0.15,13,prospective,SL,0.00018,4.24226e-05,100000
AF_rr0.1,0.2,0.15,13,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.15,13,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.2,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.2,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.2,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.2,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.2,3,prospective,AP,0.44978,0.00157314,100000
AF_rr0.1,0.2,0.2,3,prospective,SL,0.37138,0.00152793,100000
AF_rr0.1,0.2,0.2,3,retrospective,AP,0.34837,0.00150668,100000
AF_rr0.1,0.2,0.2,3,retrospective,SL,0.28457,0.00142685,100000
AF_rr0.1,0.2,0.2,5,prospective,AP,0.1768,0.00120641,100000
AF_rr0.1,0.2,0.2,5,prospective,SL,0.12598,0.00104933,100000
AF_rr0.1,0.2,0.2,5,retrospective,AP,0.06658,0.000788334,100000
AF_rr0.1,0.2,0.2,5,retrospective,SL,0.04713,0.00067014,100000
AF_rr0.1,0.2,0.2,7,prospective,AP,0.06977,0.000805619,100000
AF_rr0.1,0.2,0.2,7,prospective,SL,0.04388,0.000647723,100000
AF_rr0.1,0.2,0.2,7,retrospective,AP,0.00802,0.000282058,100000
AF_rr0.1,0.2,0.2,7,retrospective,SL,0.00509,0.000225035,100000
AF_rr0.1,0.2,0.2,10,prospective,AP,0.01792,0.00041951,100000
AF_rr0.1,0.2,0.2,10,prospective,SL,0.01063,0.000324299,100000
AF_rr0.1,0.2,0.2,10,retrospective,AP,0.0002,4.47169e-05,100000
AF_rr0.1,0.2,0.2,10,retrospective,SL,8e-05,2.82831e-05,100000
AF_rr0.1,0.2,0.2,13,prospective,AP,0.00475,0.000217427,100000
AF_rr0.1,0.2,0.2,13,prospective,SL,0.00235,0.000153117,100000
AF_rr0.1,0.2,0.2,13,retrospective,AP,0,0,100000
AF_rr0.1,0.2,0.2,13,retrospective,SL,0,0,100000
AF_rr0.1,0.2,0.25,1,prospective,AP,1,0,100000
AF_rr0.1,0.2,0.25,1,prospective,SL,1,0,100000
AF_rr0.1,0.2,0.25,1,retrospective,AP,1,0,100000
AF_rr0.1,0.2,0.25,1,retrospective,SL,1,0,100000
AF_rr0.1,0.2,0.25,3,prospective,AP,0.60197,0.00154791,100000
AF_rr0.1,0.2,0.25,3,prospective,SL,0.50573,0.00158103,100000
AF_rr0.1,0.2,0.25,3,retrospective,AP,0.47004,0.0015783,100000
AF_rr0.1,0.2,0.25,3,retrospective,SL,0.39222,0.00154397,100000
AF_rr0.1,0.2,0.25,5,prospective,AP,0.32178,0.00147729,100000
AF_rr0.1,0.2,0.25,5,prospective,SL,0.23747,0.00134565,100000
AF_rr0.1,0.2,0.25,5,retrospective,AP,0.12035,0.00102891,100000
AF_rr0.1,0.2,0.25,5,retrospective,SL,0.08826,0.000897052,100000
AF_rr0.1,0.2,0.25,7,prospective,AP,0.17439,0.00119991,100000
AF_rr0.1,0.2,0.25,7,prospective,SL,0.11589,0.00101222,100000
AF_rr0.1,0.2,0.25,7,retrospective,AP,0.01929,0.000434947,100000
AF_rr0.1,0.2,0.25,7,retrospective,SL,0.01328,0.00036199,100000
AF_rr0.1,0.2,0.25,10,prospective,AP,0.07143,0.000814419,100000
AF_rr0.1,0.2,0.25,10,prospective,SL,0.04239,0.000637127,100000
AF_rr0.1,0.2,0.25,10,retrospective,AP,0.00073,8.54088e-05,100000
AF_rr0.1,0.2,0.25,10,retrospective,SL,0.00035,5.91504e-05,100000
AF_rr0.1,0.2,0.25,13,prospective,AP,0.03005,0.00053988,100000
AF_rr0.1,0.2,0.25,13,prospective,SL,0.0165,0.000402837,100000
AF_rr0.1,0.2,0.25,13,retrospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.2,0.25,13,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0,3,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,3,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,3,retrospective,AP,0.77733,0.00131563,100000
AF_rr0.1,0.25,0,3,retrospective,SL,0.77733,0.00131563,100000
AF_rr0.1,0.25,0,5,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,5,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,5,retrospective,AP,0.37792,0.00153329,100000
AF_rr0.1,0.25,0,5,retrospective,SL,0.37792,0.00153329,100000
AF_rr0.1,0.25,0,7,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,7,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,7,retrospective,AP,0.11279,0.00100034,100000
AF_rr0.1,0.25,0,7,retrospective,SL,0.11279,0.00100034,100000
AF_rr0.1,0.25,0,10,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,10,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,10,retrospective,AP,0.00829,0.000286728,100000
AF_rr0.1,0.25,0,10,retrospective,SL,0.00829,0.000286728,100000
AF_rr0.1,0.25,0,13,prospective,AP,1,0,100000
AF_rr0.1,0.25,0,13,prospective,SL,1,0,100000
AF_rr0.1,0.25,0,13,retrospective,AP,0.00034,5.82996e-05,100000
AF_rr0.1,0.25,0,13,retrospective,SL,0.00034,5.82996e-05,100000
AF_rr0.1,0.25,0.1,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.1,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.1,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.1,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.1,3,prospective,AP,0.1021,0.000957474,100000
AF_rr0.1,0.25,0.1,3,prospective,SL,0.08654,0.000889105,100000
AF_rr0.1,0.25,0.1,3,retrospective,AP,0.07918,0.000853877,100000
AF_rr0.1,0.25,0.1,3,retrospective,SL,0.06721,0.000791788,100000
AF_rr0.1,0.25,0.1,5,prospective,AP,0.00917,0.000301428,100000
AF_rr0.1,0.25,0.1,5,prospective,SL,0.00668,0.000257592,100000
AF_rr0.1,0.25,0.1,5,retrospective,AP,0.00342,0.000184616,100000
AF_rr0.1,0.25,0.1,5,retrospective,SL,0.00254,0.000159171,100000
AF_rr0.1,0.25,0.1,7,prospective,AP,0.00078,8.82832e-05,100000
AF_rr0.1,0.25,0.1,7,prospective,SL,0.00056,7.48122e-05,100000
AF_rr0.1,0.25,0.1,7,retrospective,AP,5e-05,2.23601e-05,100000
AF_rr0.1,0.25,0.1,7,retrospective,SL,5e-05,2.23601e-05,100000
AF_rr0.1,0.25,0.1,10,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.1,0.25,0.1,10,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.1,10,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.1,10,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.1,13,prospective,AP,0,0,100000
AF_rr0.1,0.25,0.1,13,prospective,SL,0,0,100000
AF_rr0.1,0.25,0.1,13,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.1,13,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.15,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.15,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.15,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.15,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.15,3,prospective,AP,0.21616,0.00130167,100000
AF_rr0.1,0.25,0.15,3,prospective,SL,0.18196,0.00122004,100000
AF_rr0.1,0.25,0.15,3,retrospective,AP,0.17062,0.00118957,100000
AF_rr0.1,0.25,0.15,3,retrospective,SL,0.14381,0.00110963,100000
AF_rr0.1,0.25,0.15,5,prospective,AP,0.03914,0.000613254,100000
AF_rr0.1,0.25,0.15,5,prospective,SL,0.02983,0.000537961,100000
AF_rr0.1,0.25,0.15,5,retrospective,AP,0.01479,0.000381723,100000
AF_rr0.1,0.25,0.15,5,retrospective,SL,0.01128,0.000333958,100000
AF_rr0.1,0.25,0.15,7,prospective,AP,0.00677,0.00025931,100000
AF_rr0.1,0.25,0.15,7,prospective,SL,0.00483,0.000219241,100000
AF_rr0.1,0.25,0.15,7,retrospective,AP,0.00061,7.80787e-05,100000
AF_rr0.1,0.25,0.15,7,retrospective,SL,0.00066,8.12136e-05,100000
AF_rr0.1,0.25,0.15,10,prospective,AP,0.00067,8.18261e-05,100000
AF_rr0.1,0.25,0.15,10,prospective,SL,0.00048,6.92654e-05,100000
AF_rr0.1,0.25,0.15,10,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.15,10,retrospective,SL,2e-05,1.4142e-05,100000
AF_rr0.1,0.25,0.15,13,prospective,AP,5e-05,2.23601e-05,100000
AF_rr0.1,0.25,0.15,13,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.15,13,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.15,13,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.2,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.2,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.2,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.2,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.2,3,prospective,AP,0.35409,0.00151232,100000
AF_rr0.1,0.25,0.2,3,prospective,SL,0.29753,0.0014457,100000
AF_rr0.1,0.25,0.2,3,retrospective,AP,0.27375,0.00141,100000
AF_rr0.1,0.25,0.2,3,retrospective,SL,0.23329,0.00133741,100000
AF_rr0.1,0.25,0.2,5,prospective,AP,0.10564,0.000972009,100000
AF_rr0.1,0.25,0.2,5,prospective,SL,0.08046,0.000860152,100000
AF_rr0.1,0.25,0.2,5,retrospective,AP,0.04051,0.00062345,100000
AF_rr0.1,0.25,0.2,5,retrospective,SL,0.02927,0.000533041,100000
AF_rr0.1,0.25,0.2,7,prospective,AP,0.032,0.000556561,100000
AF_rr0.1,0.25,0.2,7,prospective,SL,0.02271,0.000471108,100000
AF_rr0.1,0.25,0.2,7,retrospective,AP,0.00372,0.000192514,100000
AF_rr0.1,0.25,0.2,7,retrospective,SL,0.00253,0.000158858,100000
AF_rr0.1,0.25,0.2,10,prospective,AP,0.00534,0.000230467,100000
AF_rr0.1,0.25,0.2,10,prospective,SL,0.00375,0.000193286,100000
AF_rr0.1,0.25,0.2,10,retrospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.2,10,retrospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.2,13,prospective,AP,0.00099,9.94495e-05,100000
AF_rr0.1,0.25,0.2,13,prospective,SL,0.0006,7.74364e-05,100000
AF_rr0.1,0.25,0.2,13,retrospective,AP,0,0,100000
AF_rr0.1,0.25,0.2,13,retrospective,SL,0,0,100000
AF_rr0.1,0.25,0.25,1,prospective,AP,1,0,100000
AF_rr0.1,0.25,0.25,1,prospective,SL,1,0,100000
AF_rr0.1,0.25,0.25,1,retrospective,AP,1,0,100000
AF_rr0.1,0.25,0.25,1,retrospective,SL,1,0,100000
AF_rr0.1,0.25,0.25,3,prospective,AP,0.48977,0.00158081,100000
AF_rr0.1,0.25,0.25,3,prospective,SL,0.42,0.00156077,100000
AF_rr0.1,0.25,0.25,3,retrospective,AP,0.38084,0.00153558,100000
AF_rr0.1,0.25,0.25,3,retrospective,SL,0.32397,0.00147991,100000
AF_rr0.1,0.25,0.25,5,prospective,AP,0.2074,0.00128213,100000
AF_rr0.1,0.25,0.25,5,prospective,SL,0.16252,0.00116665,100000
AF_rr0.1,0.25,0.25,5,retrospective,AP,0.07845,0.000850268,100000
AF_rr0.1,0.25,0.25,5,retrospective,SL,0.06092,0.000756365,100000
AF_rr0.1,0.25,0.25,7,prospective,AP,0.08936,0.00090208,100000
AF_rr0.1,0.25,0.25,7,prospective,SL,0.06458,0.000777235,100000
AF_rr0.1,0.25,0.25,7,retrospective,AP,0.01017,0.000317279,100000
AF_rr0.1,0.25,0.25,7,retrospective,SL,0.00741,0.000271203,100000
AF_rr0.1,0.25,0.25,10,prospective,AP,0.02678,0.000510518,100000
AF_rr0.1,0.25,0.25,10,prospective,SL,0.0161,0.000398005,100000
AF_rr0.1,0.25,0.25,10,retrospective,AP,0.00023,4.79528e-05,100000
AF_rr0.1,0.25,0.25,10,retrospective,SL,0.00017,4.12276e-05,100000
AF_rr0.1,0.25,0.25,13,prospective,AP,0.00741,0.000271203,100000
AF_rr0.1,0.25,0.25,13,prospective,SL,0.00466,0.000215367,100000
AF_rr0.1,0.25,0.25,13,retrospective,AP,1e-05,9.99995e-06,100000
AF_rr0.1,0.25,0.25,13,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0,3,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,3,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,3,retrospective,AP,0.77564,0.00131918,100000
AF_rr0.1,0.3,0,3,retrospective,SL,0.77564,0.00131918,100000
AF_rr0.1,0.3,0,5,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,5,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,5,retrospective,AP,0.37831,0.0015336,100000
AF_rr0.1,0.3,0,5,retrospective,SL,0.37831,0.0015336,100000
AF_rr0.1,0.3,0,7,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,7,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,7,retrospective,AP,0.11313,0.00100166,100000
AF_rr0.1,0.3,0,7,retrospective,SL,0.11313,0.00100166,100000
AF_rr0.1,0.3,0,10,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,10,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,10,retrospective,AP,0.00816,0.000284489,100000
AF_rr0.1,0.3,0,10,retrospective,SL,0.00816,0.000284489,100000
AF_rr0.1,0.3,0,13,prospective,AP,1,0,100000
AF_rr0.1,0.3,0,13,prospective,SL,1,0,100000
AF_rr0.1,0.3,0,13,retrospective,AP,0.0003,5.4764e-05,100000
AF_rr0.1,0.3,0,13,retrospective,SL,0.0003,5.4764e-05,100000
AF_rr0.1,0.3,0.1,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.1,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.1,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.1,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.1,3,prospective,AP,0.0789,0.000852495,100000
AF_rr0.1,0.3,0.1,3,prospective,SL,0.0667,0.000788994,100000
AF_rr0.1,0.3,0.1,3,retrospective,AP,0.06089,0.000756191,100000
AF_rr0.1,0.3,0.1,3,retrospective,SL,0.05177,0.000700642,100000
AF_rr0.1,0.3,0.1,5,prospective,AP,0.00523,0.000228093,100000
AF_rr0.1,0.3,0.1,5,prospective,SL,0.00409,0.000201823,100000
AF_rr0.1,0.3,0.1,5,retrospective,AP,0.00211,0.000145105,100000
AF_rr0.1,0.3,0.1,5,retrospective,SL,0.00138,0.000117392,100000
AF_rr0.1,0.3,0.1,7,prospective,AP,0.00039,6.24378e-05,100000
AF_rr0.1,0.3,0.1,7,prospective,SL,0.00025,4.99937e-05,100000
AF_rr0.1,0.3,0.1,7,retrospective,AP,4e-05,1.99996e-05,100000
AF_rr0.1,0.3,0.1,7,retrospective,SL,2e-05,1.4142e-05,100000
AF_rr0.1,0.3,0.1,10,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,10,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.1,10,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,10,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.1,13,prospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,13,prospective,SL,0,0,100000
AF_rr0.1,0.3,0.1,13,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.1,13,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.15,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.15,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.15,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.15,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.15,3,prospective,AP,0.16684,0.001179,100000
AF_rr0.1,0.3,0.15,3,prospective,SL,0.14703,0.00111988,100000
AF_rr0.1,0.3,0.15,3,retrospective,AP,0.12945,0.00106157,100000
AF_rr0.1,0.3,0.15,3,retrospective,SL,0.11263,0.000999722,100000
AF_rr0.1,0.3,0.15,5,prospective,AP,0.02383,0.000482308,100000
AF_rr0.1,0.3,0.15,5,prospective,SL,0.01787,0.000418935,100000
AF_rr0.1,0.3,0.15,5,retrospective,AP,0.00932,0.000303861,100000
AF_rr0.1,0.3,0.15,5,retrospective,SL,0.00718,0.000266992,100000
AF_rr0.1,0.3,0.15,7,prospective,AP,0.00338,0.000183537,100000
AF_rr0.1,0.3,0.15,7,prospective,SL,0.00285,0.000168579,100000
AF_rr0.1,0.3,0.15,7,retrospective,AP,0.00035,5.91504e-05,100000
AF_rr0.1,0.3,0.15,7,retrospective,SL,0.00035,5.91504e-05,100000
AF_rr0.1,0.3,0.15,10,prospective,AP,0.00021,4.58209e-05,100000
AF_rr0.1,0.3,0.15,10,prospective,SL,0.00015,3.87269e-05,100000
AF_rr0.1,0.3,0.15,10,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.15,10,retrospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.3,0.15,13,prospective,AP,3e-05,1.73202e-05,100000
AF_rr0.1,0.3,0.15,13,prospective,SL,3e-05,1.73202e-05,100000
AF_rr0.1,0.3,0.15,13,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.15,13,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.2,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.2,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.2,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.2,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.2,3,prospective,AP,0.27762,0.00141615,100000
AF_rr0.1,0.3,0.2,3,prospective,SL,0.2425,0.00135534,100000
AF_rr0.1,0.3,0.2,3,retrospective,AP,0.215,0.00129913,100000
AF_rr0.1,0.3,0.2,3,retrospective,SL,0.18621,0.001231,100000
AF_rr0.1,0.3,0.2,5,prospective,AP,0.06569,0.000783421,100000
AF_rr0.1,0.3,0.2,5,prospective,SL,0.05237,0.000704467,100000
AF_rr0.1,0.3,0.2,5,retrospective,AP,0.02554,0.000498876,100000
AF_rr0.1,0.3,0.2,5,retrospective,SL,0.0199,0.000441633,100000
AF_rr0.1,0.3,0.2,7,prospective,AP,0.01509,0.000385516,100000
AF_rr0.1,0.3,0.2,7,prospective,SL,0.01206,0.000345175,100000
AF_rr0.1,0.3,0.2,7,retrospective,AP,0.00168,0.000129506,100000
AF_rr0.1,0.3,0.2,7,retrospective,SL,0.00134,0.000115681,100000
AF_rr0.1,0.3,0.2,10,prospective,AP,0.00192,0.000138431,100000
AF_rr0.1,0.3,0.2,10,prospective,SL,0.0013,0.000113943,100000
AF_rr0.1,0.3,0.2,10,retrospective,AP,3e-05,1.73202e-05,100000
AF_rr0.1,0.3,0.2,10,retrospective,SL,1e-05,9.99995e-06,100000
AF_rr0.1,0.3,0.2,13,prospective,AP,0.00014,3.7414e-05,100000
AF_rr0.1,0.3,0.2,13,prospective,SL,0.00014,3.7414e-05,100000
AF_rr0.1,0.3,0.2,13,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.2,13,retrospective,SL,0,0,100000
AF_rr0.1,0.3,0.25,1,prospective,AP,1,0,100000
AF_rr0.1,0.3,0.25,1,prospective,SL,1,0,100000
AF_rr0.1,0.3,0.25,1,retrospective,AP,1,0,100000
AF_rr0.1,0.3,0.25,1,retrospective,SL,1,0,100000
AF_rr0.1,0.3,0.25,3,prospective,AP,0.39842,0.00154817,100000
AF_rr0.1,0.3,0.25,3,prospective,SL,0.34993,0.00150824,100000
AF_rr0.1,0.3,0.25,3,retrospective,AP,0.30857,0.00146067,100000
AF_rr0.1,0.3,0.25,3,retrospective,SL,0.27415,0.00141064,100000
AF_rr0.1,0.3,0.25,5,prospective,AP,0.13662,0.00108607,100000
AF_rr0.1,0.3,0.25,5,prospective,SL,0.11097,0.000993256,100000
AF_rr0.1,0.3,0.25,5,retrospective,AP,0.05199,0.000702047,100000
AF_rr0.1,0.3,0.25,5,retrospective,SL,0.0409,0.000626316,100000
AF_rr0.1,0.3,0.25,7,prospective,AP,0.04618,0.000663682,100000
AF_rr0.1,0.3,0.25,7,prospective,SL,0.03586,0.000587997,100000
AF_rr0.1,0.3,0.25,7,retrospective,AP,0.00529,0.000229391,100000
AF_rr0.1,0.3,0.25,7,retrospective,SL,0.00419,0.000204266,100000
AF_rr0.1,0.3,0.25,10,prospective,AP,0.0091,0.000300286,100000
AF_rr0.1,0.3,0.25,10,prospective,SL,0.00706,0.000264767,100000
AF_rr0.1,0.3,0.25,10,retrospective,AP,4e-05,1.99996e-05,100000
AF_rr0.1,0.3,0.25,10,retrospective,SL,7e-05,2.64566e-05,100000
AF_rr0.1,0.3,0.25,13,prospective,AP,0.00176,0.000132548,100000
AF_rr0.1,0.3,0.25,13,prospective,SL,0.00122,0.000110386,100000
AF_rr0.1,0.3,0.25,13,retrospective,AP,0,0,100000
AF_rr0.1,0.3,0.25,13,retrospective,SL,0,0,100000
AF_rr0.2,0.05,0,1,prospective,AP,1,0,100000
AF_rr0.2,0.05,0,1,prospective,SL,1,0,100000
AF_rr0.2,0.05,0,1,retrospective,AP,1,0,100000
AF_rr0.2,0.05,0,1,retrospective,SL,1,0,100000
AF_rr0.2,0.05,0,3,prospective,AP,1,0,100000
AF_rr0.2,0.05,0,3,prospective,SL,1,0,100000
AF_rr0.2,0.05,0,3,retrospective,AP,0.77725,0.0013158,100000
AF_rr0.2,0.05,0,3,retrospective,SL,0.77725,0.0013158,100000
AF_rr0.2,0.05,0,5,prospective,AP,1,0,100000
AF_rr0.2,0.05,0,5,prospective,SL,1,0,100000
AF_rr0.2,0.05,0,5,retrospective,AP,0.37937,0.00153443,100000
