cell,u,K,beat_cv,view_over,estimator,axis,estimand,cutoff_mm,metric,value,mcse,n
32,base,3,0.25,False,A5,SL,T1,7.0,ppv,0.883316468504933,0.0018053214633519698,31624
32,base,3,0.25,False,A5,SL,T1,7.0,prevalence,0.40597,0.0015529274261857828,100000
32,base,3,0.25,False,A5,SL,T1,7.0,nri_events_vs_A1,-0.10259378771830431,0.0019031902230314357,40597
32,base,3,0.25,False,A5,SL,T1,7.0,nri_nonevents_vs_A1,0.07827887480430282,0.0012122941600723669,59403
32,base,3,0.25,False,A5,SL,T1,7.0,nri_vs_A1,-0.024314912914001494,0.0022564995359157535,100000
32,base,3,0.25,False,A6,SL,T1,7.0,sensitivity,0.7505234376924403,0.0021475833795604987,40597
32,base,3,0.25,False,A6,SL,T1,7.0,specificity,0.8432402403918994,0.0014917249954473875,59403
32,base,3,0.25,False,A6,SL,T1,7.0,ppv,0.7659184032578367,0.0021229366757933893,39781
32,base,3,0.25,False,A6,SL,T1,7.0,prevalence,0.40597,0.0015529274261857828,100000
32,base,3,0.25,False,A6,SL,T1,7.0,nri_events_vs_A1,-0.04015075005542282,0.001986925515290859,40597
32,base,3,0.25,False,A6,SL,T1,7.0,nri_nonevents_vs_A1,-0.01636280995909297,0.0014048306561394986,59403
32,base,3,0.25,False,A6,SL,T1,7.0,nri_vs_A1,-0.05651356001451579,0.002433397249884034,100000
32,base,3,0.25,False,A7,SL,T1,7.0,sensitivity,0.8814444417075153,0.0016043955950057443,40597
32,base,3,0.25,False,A7,SL,T1,7.0,specificity,0.8295372287594902,0.0015428671195418817,59403
32,base,3,0.25,False,A7,SL,T1,7.0,ppv,0.7794380309300806,0.0019350957760790506,45910
32,base,3,0.25,False,A7,SL,T1,7.0,prevalence,0.40597,0.0015529274261857828,100000
32,base,3,0.25,False,A7,SL,T1,7.0,nri_events_vs_A1,0.09077025395965219,0.0017913184109862766,40597
32,base,3,0.25,False,A7,SL,T1,7.0,nri_nonevents_vs_A1,-0.030065821591502118,0.0013705433597098404,59403
32,base,3,0.25,False,A7,SL,T1,7.0,nri_vs_A1,0.06070443236815007,0.0022554845932488956,100000
32,base,3,0.25,False,A1,SL,T1,10.0,sensitivity,0.7310598037139024,0.003725861302050343,14163
32,base,3,0.25,False,A1,SL,T1,10.0,specificity,0.9390705639759078,0.0008164421684016428,85837
32,base,3,0.25,False,A1,SL,T1,10.0,ppv,0.6643993839835729,0.003782566007995061,15584
32,base,3,0.25,False,A1,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A1,SL,T1,10.0,nri_events_vs_A1,0.0,0.0,14163
32,base,3,0.25,False,A1,SL,T1,10.0,nri_nonevents_vs_A1,0.0,0.0,85837
32,base,3,0.25,False,A1,SL,T1,10.0,nri_vs_A1,0.0,0.0,100000
32,base,3,0.25,False,A2,SL,T1,10.0,sensitivity,0.5969780413754148,0.004121600608502367,14163
32,base,3,0.25,False,A2,SL,T1,10.0,specificity,0.9816046693150973,0.0004586536374788377,85837
32,base,3,0.25,False,A2,SL,T1,10.0,ppv,0.8426350408610723,0.0036352704476064106,10034
32,base,3,0.25,False,A2,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A2,SL,T1,10.0,nri_events_vs_A1,-0.1340817623384876,0.003806456301055142,14163
32,base,3,0.25,False,A2,SL,T1,10.0,nri_nonevents_vs_A1,0.042534105339189394,0.0007439324964613222,85837
32,base,3,0.25,False,A2,SL,T1,10.0,nri_vs_A1,-0.0915476569992982,0.003878472009842738,100000
32,base,3,0.25,False,A3,SL,T1,10.0,sensitivity,0.8509496575584269,0.0029925457280231024,14163
32,base,3,0.25,False,A3,SL,T1,10.0,specificity,0.9064738982024069,0.0009938178728398687,85837
32,base,3,0.25,False,A3,SL,T1,10.0,ppv,0.600199203187251,0.0034569068780310654,20080
32,base,3,0.25,False,A3,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A3,SL,T1,10.0,nri_events_vs_A1,0.11988985384452447,0.0027294937339905102,14163
32,base,3,0.25,False,A3,SL,T1,10.0,nri_nonevents_vs_A1,-0.03259666577350094,0.0006061123237509528,85837
32,base,3,0.25,False,A3,SL,T1,10.0,nri_vs_A1,0.08729318807102353,0.002795980721123849,100000
32,base,3,0.25,False,A4,SL,T1,10.0,sensitivity,0.8467838734731342,0.0030266409313277312,14163
32,base,3,0.25,False,A4,SL,T1,10.0,specificity,0.9077204468935307,0.0009878512077038917,85837
32,base,3,0.25,False,A4,SL,T1,10.0,ppv,0.6022396304107663,0.0034682961139136876,19914
32,base,3,0.25,False,A4,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A4,SL,T1,10.0,nri_events_vs_A1,0.1157240697592318,0.0026879929388878344,14163
32,base,3,0.25,False,A4,SL,T1,10.0,nri_nonevents_vs_A1,-0.03135011708237706,0.0005947928419993588,85837
32,base,3,0.25,False,A4,SL,T1,10.0,nri_vs_A1,0.08437395267685474,0.002753013723976786,100000
32,base,3,0.25,False,A5,SL,T1,10.0,sensitivity,0.5894231448139519,0.004133645195973894,14163
32,base,3,0.25,False,A5,SL,T1,10.0,specificity,0.9785640225077764,0.0004943436992753405,85837
32,base,3,0.25,False,A5,SL,T1,10.0,ppv,0.8193953670985473,0.003811243768279192,10188
32,base,3,0.25,False,A5,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A5,SL,T1,10.0,nri_events_vs_A1,-0.14163665889995058,0.0035132517031751546,14163
32,base,3,0.25,False,A5,SL,T1,10.0,nri_nonevents_vs_A1,0.039493458531868544,0.000708269164870779,85837
32,base,3,0.25,False,A5,SL,T1,10.0,nri_vs_A1,-0.10214320036808204,0.0035839339753642053,100000
32,base,3,0.25,False,A6,SL,T1,10.0,sensitivity,0.6887665042716938,0.0038904653086855147,14163
32,base,3,0.25,False,A6,SL,T1,10.0,specificity,0.9211645327772405,0.0009197973662291627,85837
32,base,3,0.25,False,A6,SL,T1,10.0,ppv,0.5904248880280838,0.0038257606717691794,16522
32,base,3,0.25,False,A6,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A6,SL,T1,10.0,nri_events_vs_A1,-0.04229329944220858,0.003723893571871764,14163
32,base,3,0.25,False,A6,SL,T1,10.0,nri_nonevents_vs_A1,-0.01790603119866724,0.0008590614741969481,85837
32,base,3,0.25,False,A6,SL,T1,10.0,nri_vs_A1,-0.06019933064087582,0.003821697260521466,100000
32,base,3,0.25,False,A7,SL,T1,10.0,sensitivity,0.8428299089176022,0.003058280349247755,14163
32,base,3,0.25,False,A7,SL,T1,10.0,specificity,0.9303796731013433,0.0008686820957587101,85837
32,base,3,0.25,False,A7,SL,T1,10.0,ppv,0.666387539775582,0.003522900704778486,17913
32,base,3,0.25,False,A7,SL,T1,10.0,prevalence,0.14163,0.0011025921417278466,100000
32,base,3,0.25,False,A7,SL,T1,10.0,nri_events_vs_A1,0.11177010520369979,0.0033387756745593784,14163
32,base,3,0.25,False,A7,SL,T1,10.0,nri_nonevents_vs_A1,-0.008690890874564584,0.0007792018872492642,85837
32,base,3,0.25,False,A7,SL,T1,10.0,nri_vs_A1,0.10307921432913521,0.0034284950905786996,100000
32,base,3,0.25,False,A1,SL,T1,13.0,sensitivity,0.7005649717514124,0.006751530032563536,4602
32,base,3,0.25,False,A1,SL,T1,13.0,specificity,0.9741608838759722,0.0005136703940835084,95398
32,base,3,0.25,False,A1,SL,T1,13.0,ppv,0.5667076814905959,0.006569798924359286,5689
32,base,3,0.25,False,A1,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A1,SL,T1,13.0,nri_events_vs_A1,0.0,0.0,4602
32,base,3,0.25,False,A1,SL,T1,13.0,nri_nonevents_vs_A1,0.0,0.0,95398
32,base,3,0.25,False,A1,SL,T1,13.0,nri_vs_A1,0.0,0.0,100000
32,base,3,0.25,False,A2,SL,T1,13.0,sensitivity,0.5425901781833985,0.007343707993450558,4602
32,base,3,0.25,False,A2,SL,T1,13.0,specificity,0.9933122287678987,0.0002638845480464335,95398
32,base,3,0.25,False,A2,SL,T1,13.0,ppv,0.7964912280701755,0.00719056957453307,3135
32,base,3,0.25,False,A2,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A2,SL,T1,13.0,nri_events_vs_A1,-0.1579747935680139,0.006892634559165858,4602
32,base,3,0.25,False,A2,SL,T1,13.0,nri_nonevents_vs_A1,0.019151344891926454,0.0004783019892096518,95398
32,base,3,0.25,False,A2,SL,T1,13.0,nri_vs_A1,-0.13882344867608742,0.006909210082135977,100000
32,base,3,0.25,False,A3,SL,T1,13.0,sensitivity,0.8298565840938722,0.005539056418582535,4602
32,base,3,0.25,False,A3,SL,T1,13.0,specificity,0.9601249502085998,0.0006334974368124881,95398
32,base,3,0.25,False,A3,SL,T1,13.0,ppv,0.5009838646202283,0.005726723352684359,7623
32,base,3,0.25,False,A3,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A3,SL,T1,13.0,nri_events_vs_A1,0.1292916123424598,0.004945933041905038,4602
32,base,3,0.25,False,A3,SL,T1,13.0,nri_nonevents_vs_A1,-0.014035933667372482,0.00038087420632790134,95398
32,base,3,0.25,False,A3,SL,T1,13.0,nri_vs_A1,0.11525567867508733,0.004960576460055215,100000
32,base,3,0.25,False,A4,SL,T1,13.0,sensitivity,0.8250760538896132,0.005600132688942169,4602
32,base,3,0.25,False,A4,SL,T1,13.0,specificity,0.9609845070127256,0.000626912757225737,95398
32,base,3,0.25,False,A4,SL,T1,13.0,ppv,0.5049873653411358,0.005765916592045269,7519
32,base,3,0.25,False,A4,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A4,SL,T1,13.0,nri_events_vs_A1,0.12451108213820078,0.004866940346475675,4602
32,base,3,0.25,False,A4,SL,T1,13.0,nri_nonevents_vs_A1,-0.01317637686324661,0.00036918847709139054,95398
32,base,3,0.25,False,A4,SL,T1,13.0,nri_vs_A1,0.11133470527495418,0.004880922911475843,100000
32,base,3,0.25,False,A5,SL,T1,13.0,sensitivity,0.5373750543242068,0.007349875242687078,4602
32,base,3,0.25,False,A5,SL,T1,13.0,specificity,0.9918761399610054,0.00029062990702418757,95398
32,base,3,0.25,False,A5,SL,T1,13.0,ppv,0.7613916256157636,0.007478919842658776,3248
32,base,3,0.25,False,A5,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A5,SL,T1,13.0,nri_events_vs_A1,-0.16318991742720557,0.006403602834592033,4602
32,base,3,0.25,False,A5,SL,T1,13.0,nri_nonevents_vs_A1,0.01771525608503323,0.0004508725336486155,95398
32,base,3,0.25,False,A5,SL,T1,13.0,nri_vs_A1,-0.14547466134217235,0.006419455997574393,100000
32,base,3,0.25,False,A6,SL,T1,13.0,sensitivity,0.6605823554976097,0.006980031540700834,4602
32,base,3,0.25,False,A6,SL,T1,13.0,specificity,0.961760204616449,0.0006208998378612335,95398
32,base,3,0.25,False,A6,SL,T1,13.0,ppv,0.45454545454545453,0.006088633179282044,6688
32,base,3,0.25,False,A6,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A6,SL,T1,13.0,nri_events_vs_A1,-0.0399826162538027,0.006499475604362874,4602
32,base,3,0.25,False,A6,SL,T1,13.0,nri_nonevents_vs_A1,-0.012400679259523262,0.0005745588877832943,95398
32,base,3,0.25,False,A6,SL,T1,13.0,nri_vs_A1,-0.05238329551332596,0.006524821916898493,100000
32,base,3,0.25,False,A7,SL,T1,13.0,sensitivity,0.8259452411994785,0.005589143643787053,4602
32,base,3,0.25,False,A7,SL,T1,13.0,specificity,0.9722216398666639,0.0005320669815672195,95398
32,base,3,0.25,False,A7,SL,T1,13.0,ppv,0.5892109750426291,0.006125355638468065,6451
32,base,3,0.25,False,A7,SL,T1,13.0,prevalence,0.04602,0.0006625870478661653,100000
32,base,3,0.25,False,A7,SL,T1,13.0,nri_events_vs_A1,0.12538026944806605,0.006125518496115007,4602
32,base,3,0.25,False,A7,SL,T1,13.0,nri_nonevents_vs_A1,-0.0019392440093083715,0.0004915162889085989,95398
32,base,3,0.25,False,A7,SL,T1,13.0,nri_vs_A1,0.12344102543875768,0.006145206677444587,100000
33,base,3,0.25,True,A1,AP,T1,7.0,sensitivity,0.8898703343749231,0.0010980134205115497,81286
33,base,3,0.25,True,A1,AP,T1,7.0,specificity,0.7670727797370952,0.003089904772968189,18714
33,base,3,0.25,True,A1,AP,T1,7.0,ppv,0.943163000534599,0.0008360477565391853,76693
33,base,3,0.25,True,A1,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A1,AP,T1,7.0,nri_events_vs_A1,0.0,0.0,81286
33,base,3,0.25,True,A1,AP,T1,7.0,nri_nonevents_vs_A1,0.0,0.0,18714
33,base,3,0.25,True,A1,AP,T1,7.0,nri_vs_A1,0.0,0.0,100000
33,base,3,0.25,True,A2,AP,T1,7.0,sensitivity,0.8503801392613735,0.0012511036783516179,81286
33,base,3,0.25,True,A2,AP,T1,7.0,specificity,0.8817462862028428,0.002360455956563882,18714
33,base,3,0.25,True,A2,AP,T1,7.0,ppv,0.9689782300909766,0.0006491317853950741,71337
33,base,3,0.25,True,A2,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A2,AP,T1,7.0,nri_events_vs_A1,-0.03949019511354969,0.0010967112918289698,81286
33,base,3,0.25,True,A2,AP,T1,7.0,nri_nonevents_vs_A1,0.11467350646574757,0.0028606498235764785,18714
33,base,3,0.25,True,A2,AP,T1,7.0,nri_vs_A1,0.07518331135219788,0.003063673133797616,100000
33,base,3,0.25,True,A3,AP,T1,7.0,sensitivity,0.9531776689712865,0.0007409784349007776,81286
33,base,3,0.25,True,A3,AP,T1,7.0,specificity,0.6349257240568559,0.003519401097647789,18714
33,base,3,0.25,True,A3,AP,T1,7.0,ppv,0.9189676439889932,0.000939798283804188,84312
33,base,3,0.25,True,A3,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A3,AP,T1,7.0,nri_events_vs_A1,0.06330733459636345,0.000854117652655509,81286
33,base,3,0.25,True,A3,AP,T1,7.0,nri_nonevents_vs_A1,-0.1321470556802394,0.0024755317664560666,18714
33,base,3,0.25,True,A3,AP,T1,7.0,nri_vs_A1,-0.06883972108387595,0.002618735284695811,100000
33,base,3,0.25,True,A4,AP,T1,7.0,sensitivity,0.9487611642841326,0.0007733395113610008,81286
33,base,3,0.25,True,A4,AP,T1,7.0,specificity,0.6460938334936411,0.0034954939146476104,18714
33,base,3,0.25,True,A4,AP,T1,7.0,ppv,0.9209137371035537,0.0009325736757224919,83744
33,base,3,0.25,True,A4,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A4,AP,T1,7.0,nri_events_vs_A1,0.058890829909209456,0.0008257260072148004,81286
33,base,3,0.25,True,A4,AP,T1,7.0,nri_nonevents_vs_A1,-0.1209789462434541,0.0023838077352532614,18714
33,base,3,0.25,True,A4,AP,T1,7.0,nri_vs_A1,-0.06208811633424464,0.002522768867265525,100000
33,base,3,0.25,True,A5,AP,T1,7.0,sensitivity,0.8378687596880151,0.001292746810746464,81286
33,base,3,0.25,True,A5,AP,T1,7.0,specificity,0.872875921769798,0.0024350442221026205,18714
33,base,3,0.25,True,A5,AP,T1,7.0,ppv,0.966248616746588,0.0006802033994422077,70486
33,base,3,0.25,True,A5,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A5,AP,T1,7.0,nri_events_vs_A1,-0.052001574686907956,0.001046138327765752,81286
33,base,3,0.25,True,A5,AP,T1,7.0,nri_nonevents_vs_A1,0.10580314203270279,0.002651687593919856,18714
33,base,3,0.25,True,A5,AP,T1,7.0,nri_vs_A1,0.05380156734579483,0.0028505880966160297,100000
33,base,3,0.25,True,A6,AP,T1,7.0,sensitivity,0.8561129837856457,0.001231029523692746,81286
33,base,3,0.25,True,A6,AP,T1,7.0,specificity,0.7479427166826974,0.0031739529290612228,18714
33,base,3,0.25,True,A6,AP,T1,7.0,ppv,0.9365201125062241,0.0008944617316020378,74307
33,base,3,0.25,True,A6,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A6,AP,T1,7.0,nri_events_vs_A1,-0.03375735058927736,0.001118040932049961,81286
33,base,3,0.25,True,A6,AP,T1,7.0,nri_nonevents_vs_A1,-0.01913006305439778,0.0030701959798933496,18714
33,base,3,0.25,True,A6,AP,T1,7.0,nri_vs_A1,-0.05288741364367514,0.0032674330721060574,100000
33,base,3,0.25,True,A7,AP,T1,7.0,sensitivity,0.9430775287257338,0.0008126577758859066,81286
33,base,3,0.25,True,A7,AP,T1,7.0,specificity,0.7206903922197285,0.003279699027716203,18714
33,base,3,0.25,True,A7,AP,T1,7.0,ppv,0.9361673546149525,0.0008542664281170015,81886
33,base,3,0.25,True,A7,AP,T1,7.0,prevalence,0.81286,0.001233363776020684,100000
33,base,3,0.25,True,A7,AP,T1,7.0,nri_events_vs_A1,0.05320719435081071,0.0009586974164056505,81286
33,base,3,0.25,True,A7,AP,T1,7.0,nri_nonevents_vs_A1,-0.046382387517366674,0.003019834619951676,18714
33,base,3,0.25,True,A7,AP,T1,7.0,nri_vs_A1,0.006824806833444039,0.0031683594916110057,100000
33,base,3,0.25,True,A1,AP,T1,10.0,sensitivity,0.8095219115566272,0.0017529753740985546,50179
33,base,3,0.25,True,A1,AP,T1,10.0,specificity,0.852210915075972,0.0015899684477457437,49821
33,base,3,0.25,True,A1,AP,T1,10.0,ppv,0.8465530176725575,0.001645349004996204,47984
33,base,3,0.25,True,A1,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A1,AP,T1,10.0,nri_events_vs_A1,0.0,0.0,50179
33,base,3,0.25,True,A1,AP,T1,10.0,nri_nonevents_vs_A1,0.0,0.0,49821
33,base,3,0.25,True,A1,AP,T1,10.0,nri_vs_A1,0.0,0.0,100000
33,base,3,0.25,True,A2,AP,T1,10.0,sensitivity,0.7326570876262979,0.0019757123472121203,50179
33,base,3,0.25,True,A2,AP,T1,10.0,specificity,0.9395435659661588,0.0010677596492415617,49821
33,base,3,0.25,True,A2,AP,T1,10.0,ppv,0.9242759452936444,0.001326499840315562,39776
33,base,3,0.25,True,A2,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A2,AP,T1,10.0,nri_events_vs_A1,-0.07686482393032942,0.001773374038009785,50179
33,base,3,0.25,True,A2,AP,T1,10.0,nri_nonevents_vs_A1,0.08733265089018687,0.001459186146710048,49821
33,base,3,0.25,True,A2,AP,T1,10.0,nri_vs_A1,0.010467826959857443,0.00229653645506394,100000
33,base,3,0.25,True,A3,AP,T1,10.0,sensitivity,0.9085872576177285,0.0012865470959001809,50179
33,base,3,0.25,True,A3,AP,T1,10.0,specificity,0.7633929467493628,0.0019040646698496083,49821
33,base,3,0.25,True,A3,AP,T1,10.0,ppv,0.7945625653537818,0.001686644559222981,57380
33,base,3,0.25,True,A3,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A3,AP,T1,10.0,nri_events_vs_A1,0.09906534606110126,0.0013336642984528176,50179
33,base,3,0.25,True,A3,AP,T1,10.0,nri_nonevents_vs_A1,-0.08881796832660926,0.0012745203396112713,49821
33,base,3,0.25,True,A3,AP,T1,10.0,nri_vs_A1,0.010247377734491997,0.0018447391569136478,100000
33,base,3,0.25,True,A4,AP,T1,10.0,sensitivity,0.8974869965523427,0.00135407450233095,50179
33,base,3,0.25,True,A4,AP,T1,10.0,specificity,0.7797113666927601,0.0018567642121207696,49821
33,base,3,0.25,True,A4,AP,T1,10.0,ppv,0.8040528477057668,0.0016771773511476153,56010
33,base,3,0.25,True,A4,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A4,AP,T1,10.0,nri_events_vs_A1,0.08796508499571534,0.0012644448575923688,50179
33,base,3,0.25,True,A4,AP,T1,10.0,nri_nonevents_vs_A1,-0.0724995483832119,0.0011617655531502844,49821
33,base,3,0.25,True,A4,AP,T1,10.0,nri_vs_A1,0.015465536612503439,0.001717125504550664,100000
33,base,3,0.25,True,A5,AP,T1,10.0,sensitivity,0.7192451025329321,0.00200604710186385,50179
33,base,3,0.25,True,A5,AP,T1,10.0,specificity,0.9309327392063588,0.0011360280319119528,49821
33,base,3,0.25,True,A5,AP,T1,10.0,ppv,0.9129565921278964,0.001417811889830848,39532
33,base,3,0.25,True,A5,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A5,AP,T1,10.0,nri_events_vs_A1,-0.09027680902369517,0.0016638990501602917,50179
33,base,3,0.25,True,A5,AP,T1,10.0,nri_nonevents_vs_A1,0.07872182413038678,0.0013541072052637982,49821
33,base,3,0.25,True,A5,AP,T1,10.0,nri_vs_A1,-0.01155498489330839,0.0021452660376912822,100000
33,base,3,0.25,True,A6,AP,T1,10.0,sensitivity,0.7725941130751908,0.0018711799179111578,50179
33,base,3,0.25,True,A6,AP,T1,10.0,specificity,0.8255153449348668,0.0017003368798997217,49821
33,base,3,0.25,True,A6,AP,T1,10.0,ppv,0.8168390889361792,0.0017754817451744271,47461
33,base,3,0.25,True,A6,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A6,AP,T1,10.0,nri_events_vs_A1,-0.03692779848143646,0.0017328275626618584,50179
33,base,3,0.25,True,A6,AP,T1,10.0,nri_nonevents_vs_A1,-0.02669557014110515,0.0015934697038757135,49821
33,base,3,0.25,True,A6,AP,T1,10.0,nri_vs_A1,-0.06362336862254162,0.0023541106726512225,100000
33,base,3,0.25,True,A7,AP,T1,10.0,sensitivity,0.8968094222682795,0.0013580291812482486,50179
33,base,3,0.25,True,A7,AP,T1,10.0,specificity,0.8362337167058068,0.0016579440224597903,49821
33,base,3,0.25,True,A7,AP,T1,10.0,ppv,0.8465199398043641,0.0015633351421572759,53160
33,base,3,0.25,True,A7,AP,T1,10.0,prevalence,0.50179,0.0015811286977978737,100000
33,base,3,0.25,True,A7,AP,T1,10.0,nri_events_vs_A1,0.08728751071165228,0.0015584770071919106,50179
33,base,3,0.25,True,A7,AP,T1,10.0,nri_nonevents_vs_A1,-0.015977198370165188,0.001534582704754035,49821
33,base,3,0.25,True,A7,AP,T1,10.0,nri_vs_A1,0.07131031234148709,0.002187188757212341,100000
33,base,3,0.25,True,A1,AP,T1,13.0,sensitivity,0.7583022204755354,0.00268383780735721,25445
33,base,3,0.25,True,A1,AP,T1,13.0,specificity,0.9083361276909664,0.001056778591529122,74555
33,base,3,0.25,True,A1,AP,T1,13.0,ppv,0.7384515289525049,0.002718790197175064,26129
33,base,3,0.25,True,A1,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A1,AP,T1,13.0,nri_events_vs_A1,0.0,0.0,25445
33,base,3,0.25,True,A1,AP,T1,13.0,nri_nonevents_vs_A1,0.0,0.0,74555
33,base,3,0.25,True,A1,AP,T1,13.0,nri_vs_A1,0.0,0.0,100000
33,base,3,0.25,True,A2,AP,T1,13.0,sensitivity,0.6505010807624287,0.0029891361866006094,25445
33,base,3,0.25,True,A2,AP,T1,13.0,specificity,0.966481121319831,0.0006591785110767819,74555
33,base,3,0.25,True,A2,AP,T1,13.0,ppv,0.8688257834234423,0.0024458606013548663,19051
33,base,3,0.25,True,A2,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A2,AP,T1,13.0,nri_events_vs_A1,-0.1078011397131067,0.0027508355413273255,25445
33,base,3,0.25,True,A2,AP,T1,13.0,nri_nonevents_vs_A1,0.058144993628864605,0.0009784023014880671,74555
33,base,3,0.25,True,A2,AP,T1,13.0,nri_vs_A1,-0.0496561460842421,0.0029196519037355713,100000
33,base,3,0.25,True,A3,AP,T1,13.0,sensitivity,0.8772646885439183,0.0020570690084190965,25445
33,base,3,0.25,True,A3,AP,T1,13.0,specificity,0.8488498423982295,0.001311841455975682,74555
33,base,3,0.25,True,A3,AP,T1,13.0,ppv,0.664523235390432,0.0025761719187842955,33591
33,base,3,0.25,True,A3,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A3,AP,T1,13.0,nri_events_vs_A1,0.11896246806838279,0.002029555631290146,25445
33,base,3,0.25,True,A3,AP,T1,13.0,nri_nonevents_vs_A1,-0.059486285292736904,0.0008662686625282401,74555
33,base,3,0.25,True,A3,AP,T1,13.0,nri_vs_A1,0.05947618277564588,0.002206698315624501,100000
33,base,3,0.25,True,A4,AP,T1,13.0,sensitivity,0.8600903910394969,0.0021746761506100886,25445
33,base,3,0.25,True,A4,AP,T1,13.0,specificity,0.8632687277848569,0.0012582546511468208,74555
33,base,3,0.25,True,A4,AP,T1,13.0,ppv,0.6822220144019452,0.0025996468661917222,32079
33,base,3,0.25,True,A4,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A4,AP,T1,13.0,nri_events_vs_A1,0.10178817056396149,0.0018955568415959198,25445
33,base,3,0.25,True,A4,AP,T1,13.0,nri_nonevents_vs_A1,-0.045067399906109584,0.0007597648967284218,74555
33,base,3,0.25,True,A4,AP,T1,13.0,nri_vs_A1,0.0567207706578519,0.002042150444512316,100000
33,base,3,0.25,True,A5,AP,T1,13.0,sensitivity,0.643387698958538,0.0030028477201865925,25445
33,base,3,0.25,True,A5,AP,T1,13.0,specificity,0.961491516330226,0.0007047134331095345,74555
33,base,3,0.25,True,A5,AP,T1,13.0,ppv,0.8507951356407858,0.002568495948612698,19242
33,base,3,0.25,True,A5,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A5,AP,T1,13.0,nri_events_vs_A1,-0.11491452151699745,0.0025518040813018407,25445
33,base,3,0.25,True,A5,AP,T1,13.0,nri_nonevents_vs_A1,0.05315538863925961,0.0009091489401752713,74555
33,base,3,0.25,True,A5,AP,T1,13.0,nri_vs_A1,-0.06175913287773784,0.0027089215316746535,100000
33,base,3,0.25,True,A6,AP,T1,13.0,sensitivity,0.7195126743957555,0.0028162721303363735,25445
33,base,3,0.25,True,A6,AP,T1,13.0,specificity,0.8852122594058078,0.0011674359866641606,74555
33,base,3,0.25,True,A6,AP,T1,13.0,ppv,0.6814561155363656,0.0028425104981686183,26866
33,base,3,0.25,True,A6,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A6,AP,T1,13.0,nri_events_vs_A1,-0.03878954607977993,0.002635391935860798,25445
33,base,3,0.25,True,A6,AP,T1,13.0,nri_nonevents_vs_A1,-0.023123868285158604,0.0010835556820830458,74555
33,base,3,0.25,True,A6,AP,T1,13.0,nri_vs_A1,-0.06191341436493853,0.0028494532057527426,100000
33,base,3,0.25,True,A7,AP,T1,13.0,sensitivity,0.8601296914914521,0.0021744203737391788,25445
33,base,3,0.25,True,A7,AP,T1,13.0,specificity,0.9049292468647308,0.001074217918139687,74555
33,base,3,0.25,True,A7,AP,T1,13.0,ppv,0.7553668806516187,0.0025254127468344973,28974
33,base,3,0.25,True,A7,AP,T1,13.0,prevalence,0.25445,0.0013773350990227467,100000
33,base,3,0.25,True,A7,AP,T1,13.0,nri_events_vs_A1,0.10182747101591667,0.0024057414698182046,25445
