cell,p_beat_cv,p_view_over,ai,sigma_ai_mm,ref,m,mcse_apparent,mcse_diff,mcse_true,apparent,diff,true,rel_diff_pct
3,0.1,True,independent,3.0,adj_tol3,loa_width,0.02517044143942211,0.020213523597725817,0.016600318043070862,13.30939588629185,1.5766910051843708,11.73270488110748,13.43842720976668
3,0.1,True,independent,3.0,adj_tol3,mae,0.0033940692438752867,0.0023985741622877255,0.0029127754211615607,2.7194832701637006,0.32965376819741565,2.3898295019662847,13.794028734107842
3,0.1,True,independent,3.0,mean2,ba_bias,0.009792928408788955,0.008568644426027582,0.004754366649218631,-0.2210939745471336,-0.22561232354807503,0.004518349000941431,
3,0.1,True,independent,3.0,mean2,icc,0.0007733781669301767,0.0003686331885754323,0.0006589349876967462,0.7693150471236353,-0.04712839468330051,0.8164434418069358,
3,0.1,True,independent,3.0,mean2,loa_hi,0.01227968341434281,0.009868061818564915,0.008159788722494015,6.420887778320814,0.5500169887661316,5.870870789554682,
3,0.1,True,independent,3.0,mean2,loa_lo,0.012826350635057649,0.010216867309103069,0.008440529320576848,-6.863075727415082,-1.0012416358622815,-5.861834091552799,
3,0.1,True,independent,3.0,mean2,loa_width,0.02510603404940046,0.02008492912766798,0.016600318043070862,13.283963505735896,1.5512586246284132,11.73270488110748,13.221662356191354
3,0.1,True,independent,3.0,mean2,mae,0.003389131907718949,0.0023797920330033357,0.0029127754211615607,2.714998822835518,0.32516932086923267,2.3898295019662847,13.606381568295667
3,0.1,True,independent,3.0,single,ba_bias,0.009853589289754522,0.008631382410485978,0.004754366649218631,-0.2217904888659034,-0.2263088378668448,0.004518349000941431,
3,0.1,True,independent,3.0,single,icc,0.0008028294974612453,0.00041751051212674754,0.0006589349876967462,0.7607739703569323,-0.05566947145000342,0.8164434418069358,
3,0.1,True,independent,3.0,single,loa_hi,0.012590689385317684,0.010289707541620658,0.008159788722494015,6.582525793926282,0.7116550043715999,5.870870789554682,
3,0.1,True,independent,3.0,single,loa_lo,0.013136456518367048,0.010693577000842952,0.008440529320576848,-7.026106771658089,-1.1642726801052896,-5.861834091552799,
3,0.1,True,independent,3.0,single,loa_width,0.02572714590368473,0.02098328454246361,0.016600318043070862,13.60863256558437,1.8759276844768895,11.73270488110748,15.98887642267037
3,0.1,True,independent,3.0,single,mae,0.0035508026903404953,0.0026558746135225578,0.0029127754211615607,2.7802972920567752,0.39046779009049065,2.3898295019662847,16.33873001271533
3,0.1,True,inherited,1.0,adj_tol1,ba_bias,0.009053206357286746,0.008906646862047769,0.0015968648167724866,-0.000891582471010385,-0.22812175688092445,0.22723017440991408,
3,0.1,True,inherited,1.0,adj_tol1,icc,0.00038378382129175797,0.00032923648249817537,0.00011267999962169179,0.9060520358635061,-0.06723039228774721,0.9732824281512535,
3,0.1,True,inherited,1.0,adj_tol1,loa_hi,0.010662707318739277,0.010602614974717855,0.0027404860125148822,3.8067494616323057,1.612072637207681,2.1946768244246244,
3,0.1,True,inherited,1.0,adj_tol1,loa_lo,0.011504212746132255,0.011346441192490918,0.002826638261408655,-3.8085326265743262,-2.06831615096953,-1.7402164756047962,
3,0.1,True,inherited,1.0,adj_tol1,loa_width,0.02216692006487153,0.021949056167208773,0.005567124273923537,7.615282088206632,3.6803887881772113,3.9348933000294206,93.5321114844383
3,0.1,True,inherited,1.0,adj_tol1,mae,0.0026003239390643526,0.0026279558314307133,0.0009976086666426537,1.5290387301643038,0.7071290403507672,0.8219096898135367,86.03488304307382
3,0.1,True,inherited,1.0,adj_tol2,ba_bias,0.008925440003858582,0.008781270960145596,0.0015968648167724866,-0.00046086561699956974,-0.22769104002691365,0.22723017440991408,
3,0.1,True,inherited,1.0,adj_tol2,icc,0.0003560921535140302,0.00030058108414480166,0.00011267999962169179,0.9100100170977072,-0.0632724110535462,0.9732824281512535,
3,0.1,True,inherited,1.0,adj_tol2,loa_hi,0.010323143595985256,0.010275672681581579,0.0027404860125148822,3.716364880736952,1.5216880563123276,2.1946768244246244,
3,0.1,True,inherited,1.0,adj_tol2,loa_lo,0.011210125006633601,0.011010482458063232,0.002826638261408655,-3.7172866119709513,-1.9770701363661551,-1.7402164756047962,
3,0.1,True,inherited,1.0,adj_tol2,loa_width,0.02153326860261886,0.02128615513964481,0.005567124273923537,7.433651492707903,3.4987581926784825,3.9348933000294206,88.91621515257664
3,0.1,True,inherited,1.0,adj_tol2,mae,0.002383593028282478,0.0024061653865389593,0.0009976086666426537,1.4901923474183527,0.668282657604816,0.8219096898135367,81.30852645823248
3,0.1,True,inherited,1.0,adj_tol3,ba_bias,0.008737496148344412,0.00859441375808645,0.0015968648167724866,0.002634929460107875,-0.2245952449498062,0.22723017440991408,
3,0.1,True,inherited,1.0,adj_tol3,icc,0.00034057093785890523,0.0002843062090830046,0.00011267999962169179,0.911761840660729,-0.06152058749052449,0.9732824281512535,
3,0.1,True,inherited,1.0,adj_tol3,loa_hi,0.010053040163792965,0.010007841617575532,0.0027404860125148822,3.6812459596193094,1.486569135194685,2.1946768244246244,
3,0.1,True,inherited,1.0,adj_tol3,loa_lo,0.01088713935388113,0.010685754200936174,0.002826638261408655,-3.6759761006990934,-1.9357596250942974,-1.7402164756047962,
3,0.1,True,inherited,1.0,adj_tol3,loa_width,0.020940179517674094,0.020693595818511705,0.005567124273923537,7.357222060318403,3.4223287602889823,3.9348933000294206,86.97386432977468
3,0.1,True,inherited,1.0,adj_tol3,mae,0.0022454475484784786,0.002276061098786666,0.0009976086666426537,1.4732471904615718,0.651337500648035,0.8219096898135367,79.24684533112162
3,0.1,True,inherited,1.0,mean2,ba_bias,0.00871293839153125,0.008568644426027582,0.0015968648167724866,0.0016178508618390293,-0.22561232354807503,0.22723017440991408,
3,0.1,True,inherited,1.0,mean2,icc,0.0003355947144857645,0.00027870474314412177,0.00011267999962169179,0.9128371494629752,-0.060445278688278155,0.9732824281512535,
3,0.1,True,inherited,1.0,mean2,loa_hi,0.01001299009467367,0.009955354550636014,0.0027404860125148822,3.6575552504347355,1.4628784260101113,2.1946768244246244,
3,0.1,True,inherited,1.0,mean2,loa_lo,0.010777643142068617,0.010572537835414288,0.002826638261408655,-3.6543195487110576,-1.9141030731062616,-1.7402164756047962,
3,0.1,True,inherited,1.0,mean2,loa_width,0.02079063323674229,0.020527892386050302,0.005567124273923537,7.311874799145793,3.376981499116373,3.9348933000294206,85.82142491871696
3,0.1,True,inherited,1.0,mean2,mae,0.0022146879278483276,0.0022408922284023057,0.0009976086666426537,1.4651899929383234,0.6432803031247868,0.8219096898135367,78.26654328296398
3,0.1,True,inherited,1.0,single,ba_bias,0.008776408724906287,0.008631382410485978,0.0015968648167724866,0.0009213365430692449,-0.2263088378668448,0.22723017440991408,
3,0.1,True,inherited,1.0,single,icc,0.00040201334013286805,0.00034672943352663505,0.00011267999962169179,0.9003468182406302,-0.07293560991062319,0.9732824281512535,
3,0.1,True,inherited,1.0,single,loa_hi,0.010624997075171373,0.010566618125111444,0.0027404860125148822,3.945647641228087,1.750970816803463,2.1946768244246244,
3,0.1,True,inherited,1.0,single,loa_lo,0.011470438335571051,0.011299111218553008,0.002826638261408655,-3.943804968141949,-2.2035884925371527,-1.7402164756047962,
3,0.1,True,inherited,1.0,single,loa_width,0.022095435410742423,0.02186572934366445,0.005567124273923537,7.889452609370036,3.954559309340616,3.9348933000294206,100.49978507196239
3,0.1,True,inherited,1.0,single,mae,0.0026949891024158346,0.002718651733012999,0.0009976086666426537,1.585009663562476,0.7630999737489393,0.8219096898135367,92.84474720355965
3,0.1,True,inherited,2.0,adj_tol1,ba_bias,0.009465330718375594,0.008906646862047769,0.003176684135366121,0.0006145338626367636,-0.22812175688092445,0.22873629074356122,
3,0.1,True,inherited,2.0,adj_tol1,icc,0.0005670624258673877,0.00035735147337165096,0.00037466279875574107,0.8452447549620327,-0.060106396298729534,0.9053511512607622,
3,0.1,True,inherited,2.0,adj_tol1,loa_hi,0.011287858862626022,0.01040680549632463,0.005453291912284995,5.103996507143763,0.9588247896931763,4.145171717450586,
3,0.1,True,inherited,2.0,adj_tol1,loa_lo,0.011998833947690473,0.011073918243056164,0.005631341065632029,-5.102767439418488,-1.4150683034550253,-3.6876991359634643,
3,0.1,True,inherited,2.0,adj_tol1,loa_width,0.023286692810316496,0.021480723739380793,0.011084632977917024,10.206763946562251,2.373893093148202,7.83287085341405,30.306807524006505
3,0.1,True,inherited,2.0,adj_tol1,mae,0.0028188628735852043,0.0025336192377676215,0.0019572536825361235,2.0761530554400407,0.47027847111382526,1.6058745843262157,29.284881627984806
3,0.1,True,inherited,2.0,adj_tol2,ba_bias,0.00933889958355658,0.008781270960145596,0.003176684135366121,0.0010452507166475772,-0.22769104002691365,0.22873629074356122,
3,0.1,True,inherited,2.0,adj_tol2,icc,0.0005463670346843897,0.00033354842672447344,0.00037466279875574107,0.8487312362193066,-0.05661991504145564,0.9053511512607622,
3,0.1,True,inherited,2.0,adj_tol2,loa_hi,0.011013814596367721,0.010145131568266427,0.005453291912284995,5.035585885074321,0.8904141676237338,4.145171717450586,
3,0.1,True,inherited,2.0,adj_tol2,loa_lo,0.011813615951746634,0.010788445368395563,0.005631341065632029,-5.033495383641025,-1.3457962476775611,-3.6876991359634643,
3,0.1,True,inherited,2.0,adj_tol2,loa_width,0.022827430548114355,0.02093357693666199,0.011084632977917024,10.069081268715346,2.236210415301295,7.83287085341405,28.54905253961408
3,0.1,True,inherited,2.0,adj_tol2,mae,0.002716116483286955,0.0024025842471998194,0.0019572536825361235,2.047538624844633,0.44166404051841757,1.6058745843262157,27.503022018604813
3,0.1,True,inherited,2.0,adj_tol3,ba_bias,0.009155922932810017,0.008594413758086452,0.003176684135366121,0.00414104579375502,-0.2245952449498062,0.22873629074356122,
3,0.1,True,inherited,2.0,adj_tol3,icc,0.000537092732070915,0.00032204485488152815,0.00037466279875574107,0.8502571523750386,-0.05509399888572369,0.9053511512607622,
3,0.1,True,inherited,2.0,adj_tol3,loa_hi,0.010803189558281951,0.009921355857533615,0.005453291912284995,5.00984138603373,0.8646696685831431,4.145171717450586,
3,0.1,True,inherited,2.0,adj_tol3,loa_lo,0.011554135673293647,0.01050372587353463,0.005631341065632029,-5.00155929444622,-1.3138601584827554,-3.6876991359634643,
3,0.1,True,inherited,2.0,adj_tol3,loa_width,0.022357325231575596,0.020425081731068245,0.011084632977917024,10.01140068047995,2.1785298270658986,7.83287085341405,27.812661128152783
3,0.1,True,inherited,2.0,adj_tol3,mae,0.0026378603625995508,0.0023143642736727925,0.0019572536825361235,2.035002774921943,0.4291281905957273,1.6058745843262157,26.722397551100087
3,0.1,True,inherited,2.0,mean2,ba_bias,0.00913319400296067,0.008568644426027582,0.003176684135366121,0.0031239671954861716,-0.22561232354807503,0.22873629074356122,
3,0.1,True,inherited,2.0,mean2,icc,0.0005348873579709937,0.0003177874997251673,0.00037466279875574107,0.8512451772038161,-0.054105974056946164,0.9053511512607622,
3,0.1,True,inherited,2.0,mean2,loa_hi,0.010790177530878662,0.009889180249731726,0.005453291912284995,4.99229341416541,0.8471216967148232,4.145171717450586,
3,0.1,True,inherited,2.0,mean2,loa_lo,0.011465370939621864,0.010392240106018164,0.005631341065632029,-4.986045479774437,-1.2983463438109735,-3.6876991359634643,
3,0.1,True,inherited,2.0,mean2,loa_width,0.022255548470500527,0.02028142035574989,0.011084632977917024,9.978338893939846,2.1454680405257966,7.83287085341405,27.390570847860573
3,0.1,True,inherited,2.0,mean2,mae,0.002622474539063649,0.0022892846749743767,0.0019572536825361235,2.02905845860311,0.4231838742768945,1.6058745843262157,26.352236868762187
3,0.1,True,inherited,2.0,single,ba_bias,0.009195805968271121,0.008631382410485978,0.003176684135366121,0.0024274528767163927,-0.2263088378668448,0.22873629074356122,
3,0.1,True,inherited,2.0,single,icc,0.0005811079430961968,0.0003735704084854188,0.00037466279875574107,0.8404557562655646,-0.06489539499519778,0.9053511512607622,
3,0.1,True,inherited,2.0,single,loa_hi,0.011217190788727783,0.010377906057977443,0.005453291912284995,5.206427793657047,1.0612560762064611,4.145171717450586,
3,0.1,True,inherited,2.0,single,loa_lo,0.011929251073057218,0.010964838323232426,0.005631341065632029,-5.201572887903615,-1.5138737519401506,-3.6876991359634643,
3,0.1,True,inherited,2.0,single,loa_width,0.023146441861785,0.02134274438120987,0.011084632977917024,10.408000681560662,2.5751298281466117,7.83287085341405,32.87593880121502
3,0.1,True,inherited,2.0,single,mae,0.002906998436240004,0.0026344474652285096,0.0019572536825361235,2.1156336818885704,0.5097590975623543,1.6058745843262157,31.743394069359177
3,0.1,True,inherited,3.0,adj_tol1,ba_bias,0.010111752443402422,0.008906646862047769,0.004759808668061199,0.0021206501962839058,-0.22812175688092445,0.2302424070772084,
3,0.1,True,inherited,3.0,adj_tol1,icc,0.0008061648640053477,0.00039861982404357785,0.000678028923893471,0.7606823226914692,-0.05077827196426104,0.8114605946557302,
3,0.1,True,inherited,3.0,adj_tol1,loa_hi,0.012657108073474574,0.010291542070662952,0.00817069304595818,6.7274398639080735,0.6274733977969038,6.099966466111171,
3,0.1,True,inherited,3.0,adj_tol1,loa_lo,0.013255450106404084,0.010882259857563985,0.008442153048236724,-6.723198563515507,-1.0837169115587526,-5.639481651956754,
3,0.1,True,inherited,3.0,adj_tol1,loa_width,0.025912558179878656,0.02117380192822694,0.016612846094194902,13.45063842742358,1.7111903093556564,11.739448118067926,14.576411873416783
3,0.1,True,inherited,3.0,adj_tol1,mae,0.003433568098436431,0.0025207280247180903,0.0029237874312848075,2.7434177354022378,0.34514510514981395,2.398272630252424,14.391404079589009
3,0.1,True,inherited,3.0,adj_tol2,ba_bias,0.009989480627582707,0.008781270960145597,0.004759808668061199,0.002551367050294723,-0.22769104002691365,0.2302424070772084,
3,0.1,True,inherited,3.0,adj_tol2,icc,0.0007915771014300591,0.0003796573183726209,0.000678028923893471,0.7635388398444224,-0.04792175481130782,0.8114605946557302,
3,0.1,True,inherited,3.0,adj_tol2,loa_hi,0.012425380055433798,0.010071056297471792,0.00817069304595818,6.674780185057073,0.5748137189459024,6.099966466111171,
3,0.1,True,inherited,3.0,adj_tol2,loa_lo,0.013156060245924028,0.010634352337153798,0.008442153048236724,-6.669677450956484,-1.0301957989997295,-5.639481651956754,
3,0.1,True,inherited,3.0,adj_tol2,loa_width,0.025581440301357825,0.02070540863462559,0.016612846094194902,13.344457636013557,1.6050095179456318,11.739448118067926,13.671933312396492
3,0.1,True,inherited,3.0,adj_tol2,mae,0.0033989097896529054,0.002434151686069528,0.0029237874312848075,2.7217789598407154,0.323506329588292,2.398272630252424,13.489139037301284
3,0.1,True,inherited,3.0,adj_tol3,ba_bias,0.009815351352274767,0.00859441375808645,0.004759808668061199,0.005647162127402163,-0.2245952449498062,0.2302424070772084,
3,0.1,True,inherited,3.0,adj_tol3,icc,0.0007870784325516473,0.00037173010231175794,0.000678028923893471,0.7647714610227202,-0.04668913363301003,0.8114605946557302,
3,0.1,True,inherited,3.0,adj_tol3,loa_hi,0.012255506229279116,0.009870377887139386,0.00817069304595818,6.655685339956573,0.555718873845402,6.099966466111171,
3,0.1,True,inherited,3.0,adj_tol3,loa_lo,0.012950470337433385,0.01037450100023324,0.008442153048236724,-6.644391015701769,-1.0049093637450144,-5.639481651956754,
3,0.1,True,inherited,3.0,adj_tol3,loa_width,0.0252059765667125,0.020244878887372628,0.016612846094194902,13.300076355658343,1.5606282375904164,11.739448118067926,13.293880784638315
3,0.1,True,inherited,3.0,adj_tol3,mae,0.0033565098108831195,0.0023683652525068382,0.0029237874312848075,2.712117906379391,0.3138452761269677,2.398272630252424,13.086305208508957
3,0.1,True,inherited,3.0,mean2,ba_bias,0.009794808910062364,0.008568644426027582,0.004759808668061199,0.004630083529133316,-0.22561232354807503,0.2302424070772084,
3,0.1,True,inherited,3.0,mean2,icc,0.000786872259578707,0.0003679830529815641,0.000678028923893471,0.7656506792623186,-0.04580991539341167,0.8114605946557302,
3,0.1,True,inherited,3.0,mean2,loa_hi,0.01225319334996647,0.009848119514670869,0.00817069304595818,6.64233364679204,0.5423671806808682,6.099966466111171,
3,0.1,True,inherited,3.0,mean2,loa_lo,0.012886049677262302,0.010266872241031533,0.008442153048236724,-6.633073479733773,-0.9935918277770184,-5.639481651956754,
3,0.1,True,inherited,3.0,mean2,loa_width,0.025139243027228773,0.020114991755702402,0.016612846094194902,13.275407126525813,1.5359590084578865,11.739448118067926,13.083741186214075
3,0.1,True,inherited,3.0,mean2,mae,0.0033488005598998243,0.0023499029131733413,0.0029237874312848075,2.7076853009429223,0.3094126706904985,2.398272630252424,12.901480289917334
3,0.1,True,inherited,3.0,single,ba_bias,0.009855123353535111,0.008631382410485978,0.004759808668061199,0.003933569210363537,-0.22630883786684483,0.2302424070772084,
3,0.1,True,inherited,3.0,single,icc,0.0008159971913475979,0.00041745681717835376,0.000678028923893471,0.756987146294194,-0.054473448361536274,0.8114605946557302,
3,0.1,True,inherited,3.0,single,loa_hi,0.012559626044109939,0.010267744172275306,0.00817069304595818,6.803978699412273,0.7040122333011025,6.099966466111171,
3,0.1,True,inherited,3.0,single,loa_lo,0.013191926486500244,0.01074009327636012,0.008442153048236724,-6.796111560991547,-1.156629909034792,-5.639481651956754,
3,0.1,True,inherited,3.0,single,loa_width,0.025751552530610185,0.021007837448635425,0.016612846094194902,13.600090260403821,1.8606421423358945,11.739448118067926,15.849485628478744
3,0.1,True,inherited,3.0,single,mae,0.003513897058742775,0.002626265178950078,0.0029237874312848075,2.773059592882152,0.3747869626297286,2.398272630252424,15.62737104623011
4,0.15,False,independent,1.0,adj_tol1,ba_bias,0.00872396788601798,0.008603544184759587,0.0015955026572311418,-0.25533428821129667,-0.25619415913763216,0.0008598709263354805,
4,0.15,False,independent,1.0,adj_tol1,icc,0.0003964132010193381,0.00034239511628474713,0.00010412599787293296,0.9026483328751237,-0.07282553815751126,0.9754738710326349,
4,0.15,False,independent,1.0,adj_tol1,loa_hi,0.010758092737190939,0.0105766328899518,0.002674475132659764,3.6813689949883543,1.726993089001388,1.9543759059869663,
4,0.15,False,independent,1.0,adj_tol1,loa_lo,0.010849629903884063,0.010828807154925445,0.0027554698508782394,-4.192037571410948,-2.2393814072766522,-1.9526561641342952,
4,0.15,False,independent,1.0,adj_tol1,loa_width,0.021607722641075,0.021405440044877246,0.0054299449835380036,7.873406566399302,3.96637449627804,3.9070320701212617,101.5188620183232
4,0.15,False,independent,1.0,adj_tol1,mae,0.00266214572325608,0.00267201219021965,0.0009509854771523771,1.587255007789331,0.7909276514759256,0.7963273563134058,99.3219239808013
4,0.15,False,independent,1.0,adj_tol2,ba_bias,0.00868731807881492,0.008559401585729117,0.0015955026572311418,-0.25545905361983556,-0.25631892454617106,0.0008598709263354805,
4,0.15,False,independent,1.0,adj_tol2,icc,0.0003808218179868091,0.000325033099058439,0.00010412599787293296,0.906617561480838,-0.0688563095517969,0.9754738710326349,
4,0.15,False,independent,1.0,adj_tol2,loa_hi,0.010542662899496453,0.010348404262697002,0.002674475132659764,3.587991338111509,1.6336154321245435,1.9543759059869663,
4,0.15,False,independent,1.0,adj_tol2,loa_lo,0.010622036113046957,0.010575665018471226,0.0027554698508782394,-4.098909445351181,-2.146253281216885,-1.9526561641342952,
4,0.15,False,independent,1.0,adj_tol2,loa_width,0.02116469901254341,0.020924069281168228,0.0054299449835380036,7.68690078346269,3.7798687133414286,3.9070320701212617,96.74526969583113
4,0.15,False,independent,1.0,adj_tol2,mae,0.0025273143807830857,0.002520244487809066,0.0009509854771523771,1.5474797776168616,0.751152421303456,0.7963273563134058,94.32708990193595
4,0.15,False,independent,1.0,adj_tol3,ba_bias,0.0085343947649984,0.008398329961310045,0.0015955026572311418,-0.25597547057860015,-0.25683534150493564,0.0008598709263354805,
4,0.15,False,independent,1.0,adj_tol3,icc,0.0003682416870720998,0.0003122370709920108,0.00010412599787293296,0.9087240908016675,-0.06674978023096742,0.9754738710326349,
4,0.15,False,independent,1.0,adj_tol3,loa_hi,0.010310817362495827,0.01011679906514773,0.002674475132659764,3.5388819829474376,1.5845060769604715,1.9543759059869663,
4,0.15,False,independent,1.0,adj_tol3,loa_lo,0.01038266119886723,0.010337013315849481,0.0027554698508782394,-4.050832924104638,-2.0981767599703427,-1.9526561641342952,
4,0.15,False,independent,1.0,adj_tol3,loa_width,0.020693478561363055,0.02045381238099721,0.0054299449835380036,7.589714907052075,3.682682836930814,3.9070320701212617,94.25780927404865
4,0.15,False,independent,1.0,adj_tol3,mae,0.002401628467305709,0.002402422948264981,0.0009509854771523771,1.5264860635127326,0.730158707199327,0.7963273563134058,91.69077282232192
4,0.15,False,independent,1.0,mean2,ba_bias,0.00848441465696376,0.008346441692266927,0.0015955026572311418,-0.25420519849299134,-0.25506506941932683,0.0008598709263354805,
4,0.15,False,independent,1.0,mean2,icc,0.0003601487971376466,0.0003043231603294625,0.00010412599787293296,0.9106459409569458,-0.06482793007568904,0.9754738710326349,
4,0.15,False,independent,1.0,mean2,loa_hi,0.010152820525947836,0.009964440714636133,0.002674475132659764,3.492791249592448,1.538415343605482,1.9543759059869663,
4,0.15,False,independent,1.0,mean2,loa_lo,0.010247037740648206,0.010200775716105115,0.0027554698508782394,-4.001201646578431,-2.048545482444136,-1.9526561641342952,
4,0.15,False,independent,1.0,mean2,loa_width,0.020399858266596044,0.020165216430741248,0.0054299449835380036,7.493992896170878,3.586960826049618,3.9070320701212617,91.80781630846174
4,0.15,False,independent,1.0,mean2,mae,0.002343439317607947,0.0023548070142641445,0.0009509854771523771,1.5109102430895809,0.7145828867761751,0.7963273563134058,89.73481585316038
4,0.15,False,independent,1.0,single,ba_bias,0.008542859902257014,0.008401888853796316,0.0015955026572311418,-0.25348311686345254,-0.25434298778978803,0.0008598709263354805,
4,0.15,False,independent,1.0,single,icc,0.00042171758681960956,0.0003671044386775669,0.00010412599787293296,0.897420773423289,-0.07805309760934592,0.9754738710326349,
4,0.15,False,independent,1.0,single,loa_hi,0.010740419656132582,0.010558361424369757,0.002674475132659764,3.8040705188594477,1.8496946128724816,1.9543759059869663,
4,0.15,False,independent,1.0,single,loa_lo,0.010855704981353622,0.01082124344084555,0.0027554698508782394,-4.311036752586353,-2.358380588452058,-1.9526561641342952,
4,0.15,False,independent,1.0,single,loa_width,0.021596124637486204,0.021379604865215306,0.0054299449835380036,8.115107271445801,4.20807520132454,3.9070320701212617,107.70516150879547
4,0.15,False,independent,1.0,single,mae,0.0027735316235924933,0.002793524762956261,0.0009509854771523771,1.6409456117071208,0.8446182553937153,0.7963273563134058,106.06420195130204
4,0.15,False,independent,2.0,adj_tol1,ba_bias,0.009126089867621227,0.008603544184759587,0.0031910053144622837,-0.2544744172849612,-0.25619415913763216,0.0017197418526709624,
4,0.15,False,independent,2.0,adj_tol1,icc,0.0005829715581997479,0.00037120707361120255,0.0003647610241822579,0.844583948110104,-0.06412059110472247,0.9087045392148263,
4,0.15,False,independent,2.0,adj_tol1,loa_hi,0.01140103591404141,0.01038803814277515,0.005348950265319528,4.936618959594573,1.0278671476206405,3.9087518119739326,
4,0.15,False,independent,2.0,adj_tol1,loa_lo,0.01139270965893799,0.010632350194634108,0.005510939701756479,-5.4455677941644955,-1.5402554658959047,-3.9053123282685904,
4,0.15,False,independent,2.0,adj_tol1,loa_width,0.0227937455729794,0.021020388337409258,0.010859889967076007,10.382186753759068,2.568122613516545,7.8140641402425235,32.86538947499398
4,0.15,False,independent,2.0,adj_tol1,mae,0.0028985387636623534,0.0026376312858045685,0.0019019709543047541,2.117330818991568,0.5246761063647568,1.5926547126268116,32.9434937909042
4,0.15,False,independent,2.0,adj_tol2,ba_bias,0.009097631161884405,0.008559401585729117,0.0031910053144622837,-0.25459918269350007,-0.25631892454617106,0.0017197418526709624,
4,0.15,False,independent,2.0,adj_tol2,icc,0.0005732633025619287,0.00035651586914993416,0.0003647610241822579,0.8480391066830009,-0.06066543253182538,0.9087045392148263,
4,0.15,False,independent,2.0,adj_tol2,loa_hi,0.011270413103878139,0.010220119133725804,0.005348950265319528,4.86675176732888,0.9579999553549488,3.9087518119739326,
4,0.15,False,independent,2.0,adj_tol2,loa_lo,0.011240273925208523,0.010411792928463712,0.005510939701756479,-5.375950132715881,-1.4706378044472905,-3.9053123282685904,
4,0.15,False,independent,2.0,adj_tol2,loa_width,0.02251068702908666,0.020631912062189516,0.010859889967076007,10.24270190004476,2.428637759802239,7.8140641402425235,31.080340731972314
4,0.15,False,independent,2.0,adj_tol2,mae,0.0028234578212488416,0.0025189459522437715,0.0019019709543047541,2.0884253302553435,0.49577061762853203,1.5926547126268116,31.12856877878088
4,0.15,False,independent,2.0,adj_tol3,ba_bias,0.00895718143888408,0.008398329961310045,0.0031910053144622837,-0.2551155996522646,-0.2568353415049356,0.0017197418526709624,
4,0.15,False,independent,2.0,adj_tol3,icc,0.0005641898359411002,0.000345644889344765,0.0003647610241822579,0.8498457669649203,-0.058858772249906,0.9087045392148263,
4,0.15,False,independent,2.0,adj_tol3,loa_hi,0.011084975945442492,0.010024404866500065,0.005348950265319528,4.829917645462792,0.9211658334888588,3.9087518119739326,
4,0.15,False,independent,2.0,adj_tol3,loa_lo,0.011008766094719687,0.010150054765128903,0.005510939701756479,-5.340148844767321,-1.43483651649873,-3.9053123282685904,
4,0.15,False,independent,2.0,adj_tol3,loa_width,0.02209374204016218,0.02017445963162897,0.010859889967076007,10.170066490230113,2.356002349987589,7.8140641402425235,30.150793590932388
4,0.15,False,independent,2.0,adj_tol3,mae,0.002729947496543636,0.002428540981211854,0.0019019709543047541,2.072757773391747,0.4801030607649353,1.5926547126268116,30.14483032377353
4,0.15,False,independent,2.0,mean2,ba_bias,0.008910597773362608,0.008346441692266927,0.0031910053144622837,-0.25334532756665584,-0.25506506941932683,0.0017197418526709624,
4,0.15,False,independent,2.0,mean2,icc,0.0005578002016998662,0.00034066800651121266,0.0003647610241822579,0.8515387529625827,-0.057165786252243604,0.9087045392148263,
4,0.15,False,independent,2.0,mean2,loa_hi,0.010972061689172363,0.009914505161847885,0.005348950265319528,4.794726031611091,0.8859742196371589,3.9087518119739326,
4,0.15,False,independent,2.0,mean2,loa_lo,0.010901142919739594,0.010034570779941441,0.005510939701756479,-5.301416686744404,-1.3961043584758126,-3.9053123282685904,
4,0.15,False,independent,2.0,mean2,loa_width,0.021873204608911956,0.019949075941789324,0.010859889967076007,10.096142718355495,2.2820785781129715,7.8140641402425235,29.204758716533174
4,0.15,False,independent,2.0,mean2,mae,0.0026898233162616124,0.0023972317163248923,0.0019019709543047541,2.060003599468774,0.46734888684196274,1.5926547126268116,29.34401808105353
4,0.15,False,independent,2.0,single,ba_bias,0.008969973899967485,0.008401888853796318,0.0031910053144622837,-0.2526232459371171,-0.25434298778978803,0.0017197418526709624,
4,0.15,False,independent,2.0,single,icc,0.0006018325879290063,0.0003913103757062427,0.0003647610241822579,0.8398746980069041,-0.06882984120792233,0.9087045392148263,
4,0.15,False,independent,2.0,single,loa_hi,0.011366717709323314,0.010375810141499056,0.005348950265319528,5.031749645891738,1.1229978339178053,3.9087518119739326,
4,0.15,False,independent,2.0,single,loa_lo,0.01134824313017518,0.010566077762640872,0.005510939701756479,-5.536996137765971,-1.6316838094973816,-3.9053123282685904,
4,0.15,False,independent,2.0,single,loa_width,0.022714960839498494,0.02094188790413993,0.010859889967076007,10.56874578365771,2.7546816434151866,7.8140641402425235,35.25286706092599
4,0.15,False,independent,2.0,single,mae,0.0029599276221520406,0.002736784646263981,0.0019019709543047541,2.1564544651081405,0.563799752481329,1.5926547126268116,35.39999900866382
4,0.15,False,independent,3.0,adj_tol1,ba_bias,0.009775207124454593,0.008603544184759587,0.004786507971693425,-0.25361454635862574,-0.25619415913763216,0.002579612779006444,
