cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,anchor_alpha,metric,value,mcse,n,test
9,0.1,0.0,1.0,10,0.2,power_reject_either_unadjusted,0.3205,0.010435031145137996,2000,either_unadjusted
9,0.1,0.0,1.0,10,0.3,power_reject_welch_mean,0.08,0.00606630035524124,2000,welch_mean
9,0.1,0.0,1.0,10,0.3,power_reject_f_variance,0.4265,0.011058882176784416,2000,f_variance
9,0.1,0.0,1.0,10,0.3,power_reject_either_unadjusted,0.5005,0.011180334297327607,2000,either_unadjusted
9,0.1,0.0,1.0,10,0.5,power_reject_welch_mean,0.117,0.007187176079657434,2000,welch_mean
9,0.1,0.0,1.0,10,0.5,power_reject_f_variance,0.836,0.0082796135175502,2000,f_variance
9,0.1,0.0,1.0,10,0.5,power_reject_either_unadjusted,0.887,0.007079230184137255,2000,either_unadjusted
9,0.1,0.0,1.0,25,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean
9,0.1,0.0,1.0,25,0.0,power_reject_f_variance,0.082,0.006134981662564282,2000,f_variance
9,0.1,0.0,1.0,25,0.0,power_reject_either_unadjusted,0.133,0.00759312188760328,2000,either_unadjusted
9,0.1,0.0,1.0,25,0.1,power_reject_welch_mean,0.0585,0.0052477495176503994,2000,welch_mean
9,0.1,0.0,1.0,25,0.1,power_reject_f_variance,0.198,0.00891055553823666,2000,f_variance
9,0.1,0.0,1.0,25,0.1,power_reject_either_unadjusted,0.253,0.009720879589831364,2000,either_unadjusted
9,0.1,0.0,1.0,25,0.2,power_reject_welch_mean,0.0695,0.005686376262612245,2000,welch_mean
9,0.1,0.0,1.0,25,0.2,power_reject_f_variance,0.426,0.01105721483918984,2000,f_variance
9,0.1,0.0,1.0,25,0.2,power_reject_either_unadjusted,0.484,0.011174614087296258,2000,either_unadjusted
9,0.1,0.0,1.0,25,0.3,power_reject_welch_mean,0.105,0.006854742883580682,2000,welch_mean
9,0.1,0.0,1.0,25,0.3,power_reject_f_variance,0.706,0.010187345090846782,2000,f_variance
9,0.1,0.0,1.0,25,0.3,power_reject_either_unadjusted,0.7665,0.00945985597141944,2000,either_unadjusted
9,0.1,0.0,1.0,25,0.5,power_reject_welch_mean,0.1805,0.008599992732555068,2000,welch_mean
9,0.1,0.0,1.0,25,0.5,power_reject_f_variance,0.991,0.002111752826445369,2000,f_variance
9,0.1,0.0,1.0,25,0.5,power_reject_either_unadjusted,0.997,0.0012229063741758816,2000,either_unadjusted
9,0.1,0.0,1.0,50,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean
9,0.1,0.0,1.0,50,0.0,power_reject_f_variance,0.088,0.006334666526345329,2000,f_variance
9,0.1,0.0,1.0,50,0.0,power_reject_either_unadjusted,0.14,0.00775886589650833,2000,either_unadjusted
9,0.1,0.0,1.0,50,0.1,power_reject_welch_mean,0.0645,0.005492711079239468,2000,welch_mean
9,0.1,0.0,1.0,50,0.1,power_reject_f_variance,0.2875,0.010120369311443136,2000,f_variance
9,0.1,0.0,1.0,50,0.1,power_reject_either_unadjusted,0.343,0.010614871643124094,2000,either_unadjusted
9,0.1,0.0,1.0,50,0.2,power_reject_welch_mean,0.093,0.0064942667022536114,2000,welch_mean
9,0.1,0.0,1.0,50,0.2,power_reject_f_variance,0.62,0.010853570840972108,2000,f_variance
9,0.1,0.0,1.0,50,0.2,power_reject_either_unadjusted,0.6745,0.01047735057159013,2000,either_unadjusted
9,0.1,0.0,1.0,50,0.3,power_reject_welch_mean,0.1495,0.007973385416496559,2000,welch_mean
9,0.1,0.0,1.0,50,0.3,power_reject_f_variance,0.896,0.0068258332824644935,2000,f_variance
9,0.1,0.0,1.0,50,0.3,power_reject_either_unadjusted,0.928,0.0057799653978203,2000,either_unadjusted
9,0.1,0.0,1.0,50,0.5,power_reject_welch_mean,0.313,0.01036896812609625,2000,welch_mean
9,0.1,0.0,1.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
9,0.1,0.0,1.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
9,0.1,0.0,1.0,100,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean
9,0.1,0.0,1.0,100,0.0,power_reject_f_variance,0.105,0.006854742883580682,2000,f_variance
9,0.1,0.0,1.0,100,0.0,power_reject_either_unadjusted,0.152,0.008027951170753344,2000,either_unadjusted
9,0.1,0.0,1.0,100,0.1,power_reject_welch_mean,0.0775,0.005978869040211535,2000,welch_mean
9,0.1,0.0,1.0,100,0.1,power_reject_f_variance,0.3875,0.01089366214824014,2000,f_variance
9,0.1,0.0,1.0,100,0.1,power_reject_either_unadjusted,0.4385,0.011095443884766396,2000,either_unadjusted
9,0.1,0.0,1.0,100,0.2,power_reject_welch_mean,0.1255,0.007407757757918384,2000,welch_mean
9,0.1,0.0,1.0,100,0.2,power_reject_f_variance,0.8115,0.008745505988792188,2000,f_variance
9,0.1,0.0,1.0,100,0.2,power_reject_either_unadjusted,0.8475,0.008038773227302782,2000,either_unadjusted
9,0.1,0.0,1.0,100,0.3,power_reject_welch_mean,0.2305,0.009417264730270674,2000,welch_mean
9,0.1,0.0,1.0,100,0.3,power_reject_f_variance,0.9865,0.0025804796065847873,2000,f_variance
9,0.1,0.0,1.0,100,0.3,power_reject_either_unadjusted,0.993,0.0018642692938521525,2000,either_unadjusted
9,0.1,0.0,1.0,100,0.5,power_reject_welch_mean,0.4935,0.01117939510885987,2000,welch_mean
9,0.1,0.0,1.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
9,0.1,0.0,1.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
10,0.1,0.0,2.0,10,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean
10,0.1,0.0,2.0,10,0.0,power_reject_f_variance,0.061,0.005351588549206675,2000,f_variance
10,0.1,0.0,2.0,10,0.0,power_reject_either_unadjusted,0.1065,0.006897744196474671,2000,either_unadjusted
10,0.1,0.0,2.0,10,0.1,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean
10,0.1,0.0,2.0,10,0.1,power_reject_f_variance,0.137,0.007688660481514319,2000,f_variance
10,0.1,0.0,2.0,10,0.1,power_reject_either_unadjusted,0.188,0.008736589723685096,2000,either_unadjusted
10,0.1,0.0,2.0,10,0.2,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean
10,0.1,0.0,2.0,10,0.2,power_reject_f_variance,0.2785,0.010023416333765649,2000,f_variance
10,0.1,0.0,2.0,10,0.2,power_reject_either_unadjusted,0.329,0.010506164856882839,2000,either_unadjusted
10,0.1,0.0,2.0,10,0.3,power_reject_welch_mean,0.056,0.005141206084179081,2000,welch_mean
10,0.1,0.0,2.0,10,0.3,power_reject_f_variance,0.4925,0.011179082028503056,2000,f_variance
10,0.1,0.0,2.0,10,0.3,power_reject_either_unadjusted,0.542,0.011140825822173147,2000,either_unadjusted
10,0.1,0.0,2.0,10,0.5,power_reject_welch_mean,0.071,0.005742778073371807,2000,welch_mean
10,0.1,0.0,2.0,10,0.5,power_reject_f_variance,0.8755,0.007382403064043579,2000,f_variance
10,0.1,0.0,2.0,10,0.5,power_reject_either_unadjusted,0.901,0.006678285708173917,2000,either_unadjusted
10,0.1,0.0,2.0,25,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean
10,0.1,0.0,2.0,25,0.0,power_reject_f_variance,0.0665,0.005571254347092763,2000,f_variance
10,0.1,0.0,2.0,25,0.0,power_reject_either_unadjusted,0.119,0.0072401312142805815,2000,either_unadjusted
10,0.1,0.0,2.0,25,0.1,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean
10,0.1,0.0,2.0,25,0.1,power_reject_f_variance,0.203,0.00899419257076476,2000,f_variance
10,0.1,0.0,2.0,25,0.1,power_reject_either_unadjusted,0.254,0.009733550225893941,2000,either_unadjusted
10,0.1,0.0,2.0,25,0.2,power_reject_welch_mean,0.069,0.005667406814408156,2000,welch_mean
10,0.1,0.0,2.0,25,0.2,power_reject_f_variance,0.475,0.011166355717063647,2000,f_variance
10,0.1,0.0,2.0,25,0.2,power_reject_either_unadjusted,0.526,0.011165213835838524,2000,either_unadjusted
10,0.1,0.0,2.0,25,0.3,power_reject_welch_mean,0.073,0.005816829033072916,2000,welch_mean
10,0.1,0.0,2.0,25,0.3,power_reject_f_variance,0.776,0.009322660564452617,2000,f_variance
10,0.1,0.0,2.0,25,0.3,power_reject_either_unadjusted,0.8045,0.008867912663079175,2000,either_unadjusted
10,0.1,0.0,2.0,25,0.5,power_reject_welch_mean,0.1105,0.0070103405766053905,2000,welch_mean
10,0.1,0.0,2.0,25,0.5,power_reject_f_variance,0.9935,0.0017969070649312877,2000,f_variance
10,0.1,0.0,2.0,25,0.5,power_reject_either_unadjusted,0.9955,0.0014966211945579198,2000,either_unadjusted
10,0.1,0.0,2.0,50,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean
10,0.1,0.0,2.0,50,0.0,power_reject_f_variance,0.0575,0.005205465877325487,2000,f_variance
10,0.1,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.104,0.0068258332824644935,2000,either_unadjusted
10,0.1,0.0,2.0,50,0.1,power_reject_welch_mean,0.0485,0.004803527349771208,2000,welch_mean
10,0.1,0.0,2.0,50,0.1,power_reject_f_variance,0.293,0.010177204920802175,2000,f_variance
10,0.1,0.0,2.0,50,0.1,power_reject_either_unadjusted,0.3325,0.010534318914861084,2000,either_unadjusted
10,0.1,0.0,2.0,50,0.2,power_reject_welch_mean,0.0625,0.005412658773652742,2000,welch_mean
10,0.1,0.0,2.0,50,0.2,power_reject_f_variance,0.683,0.010404590333117397,2000,f_variance
10,0.1,0.0,2.0,50,0.2,power_reject_either_unadjusted,0.712,0.010125611092669913,2000,either_unadjusted
10,0.1,0.0,2.0,50,0.3,power_reject_welch_mean,0.0885,0.0063508956061330436,2000,welch_mean
10,0.1,0.0,2.0,50,0.3,power_reject_f_variance,0.941,0.005268728499363013,2000,f_variance
10,0.1,0.0,2.0,50,0.3,power_reject_either_unadjusted,0.9515,0.004803527349771207,2000,either_unadjusted
10,0.1,0.0,2.0,50,0.5,power_reject_welch_mean,0.1695,0.008389569416841366,2000,welch_mean
10,0.1,0.0,2.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
10,0.1,0.0,2.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
10,0.1,0.0,2.0,100,0.0,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean
10,0.1,0.0,2.0,100,0.0,power_reject_f_variance,0.065,0.005512485827646181,2000,f_variance
10,0.1,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.121,0.007292427579345577,2000,either_unadjusted
10,0.1,0.0,2.0,100,0.1,power_reject_welch_mean,0.062,0.005392402062161166,2000,welch_mean
10,0.1,0.0,2.0,100,0.1,power_reject_f_variance,0.3865,0.010888474411045838,2000,f_variance
10,0.1,0.0,2.0,100,0.1,power_reject_either_unadjusted,0.432,0.011076461528845753,2000,either_unadjusted
10,0.1,0.0,2.0,100,0.2,power_reject_welch_mean,0.0855,0.006252589463574272,2000,welch_mean
10,0.1,0.0,2.0,100,0.2,power_reject_f_variance,0.864,0.00766498532288223,2000,f_variance
10,0.1,0.0,2.0,100,0.2,power_reject_either_unadjusted,0.8815,0.007226954752867907,2000,either_unadjusted
10,0.1,0.0,2.0,100,0.3,power_reject_welch_mean,0.1315,0.007556710593902615,2000,welch_mean
10,0.1,0.0,2.0,100,0.3,power_reject_f_variance,0.9955,0.0014966211945579198,2000,f_variance
10,0.1,0.0,2.0,100,0.3,power_reject_either_unadjusted,0.997,0.0012229063741758816,2000,either_unadjusted
10,0.1,0.0,2.0,100,0.5,power_reject_welch_mean,0.3015,0.010261524009619624,2000,welch_mean
10,0.1,0.0,2.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
10,0.1,0.0,2.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
11,0.1,0.0,3.0,10,0.0,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean
11,0.1,0.0,3.0,10,0.0,power_reject_f_variance,0.0515,0.004942051699446294,2000,f_variance
11,0.1,0.0,3.0,10,0.0,power_reject_either_unadjusted,0.0995,0.006693270874542581,2000,either_unadjusted
11,0.1,0.0,3.0,10,0.1,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean
11,0.1,0.0,3.0,10,0.1,power_reject_f_variance,0.1395,0.007747249511923571,2000,f_variance
11,0.1,0.0,3.0,10,0.1,power_reject_either_unadjusted,0.1885,0.008745505988792188,2000,either_unadjusted
11,0.1,0.0,3.0,10,0.2,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean
11,0.1,0.0,3.0,10,0.2,power_reject_f_variance,0.296,0.01020744826095141,2000,f_variance
11,0.1,0.0,3.0,10,0.2,power_reject_either_unadjusted,0.344,0.010622240818207805,2000,either_unadjusted
11,0.1,0.0,3.0,10,0.3,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean
11,0.1,0.0,3.0,10,0.3,power_reject_f_variance,0.4885,0.01117738229640554,2000,f_variance
11,0.1,0.0,3.0,10,0.3,power_reject_either_unadjusted,0.5345,0.011153693334496874,2000,either_unadjusted
11,0.1,0.0,3.0,10,0.5,power_reject_welch_mean,0.0685,0.0056483515294287415,2000,welch_mean
11,0.1,0.0,3.0,10,0.5,power_reject_f_variance,0.888,0.007051808278732484,2000,f_variance
11,0.1,0.0,3.0,10,0.5,power_reject_either_unadjusted,0.9145,0.006252589463574273,2000,either_unadjusted
11,0.1,0.0,3.0,25,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean
11,0.1,0.0,3.0,25,0.0,power_reject_f_variance,0.0525,0.004987171041783107,2000,f_variance
11,0.1,0.0,3.0,25,0.0,power_reject_either_unadjusted,0.096,0.006587260432076449,2000,either_unadjusted
11,0.1,0.0,3.0,25,0.1,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean
11,0.1,0.0,3.0,25,0.1,power_reject_f_variance,0.1935,0.008833395440033238,2000,f_variance
11,0.1,0.0,3.0,25,0.1,power_reject_either_unadjusted,0.237,0.009508706536643142,2000,either_unadjusted
11,0.1,0.0,3.0,25,0.2,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean
11,0.1,0.0,3.0,25,0.2,power_reject_f_variance,0.4865,0.011176263910627739,2000,f_variance
11,0.1,0.0,3.0,25,0.2,power_reject_either_unadjusted,0.5265,0.011164626057329463,2000,either_unadjusted
11,0.1,0.0,3.0,25,0.3,power_reject_welch_mean,0.063,0.005432816948876522,2000,welch_mean
11,0.1,0.0,3.0,25,0.3,power_reject_f_variance,0.8015,0.008919017602852906,2000,f_variance
11,0.1,0.0,3.0,25,0.3,power_reject_either_unadjusted,0.825,0.008496322733983215,2000,either_unadjusted
11,0.1,0.0,3.0,25,0.5,power_reject_welch_mean,0.086,0.0062691307212403855,2000,welch_mean
11,0.1,0.0,3.0,25,0.5,power_reject_f_variance,0.9975,0.001116635571706353,2000,f_variance
11,0.1,0.0,3.0,25,0.5,power_reject_either_unadjusted,0.998,0.0009989994994993746,2000,either_unadjusted
11,0.1,0.0,3.0,50,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean
11,0.1,0.0,3.0,50,0.0,power_reject_f_variance,0.0585,0.0052477495176503994,2000,f_variance
11,0.1,0.0,3.0,50,0.0,power_reject_either_unadjusted,0.105,0.006854742883580682,2000,either_unadjusted
11,0.1,0.0,3.0,50,0.1,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean
11,0.1,0.0,3.0,50,0.1,power_reject_f_variance,0.2765,0.010001193678756551,2000,f_variance
11,0.1,0.0,3.0,50,0.1,power_reject_either_unadjusted,0.319,0.010422067932996791,2000,either_unadjusted
11,0.1,0.0,3.0,50,0.2,power_reject_welch_mean,0.0605,0.005331029450303197,2000,welch_mean
11,0.1,0.0,3.0,50,0.2,power_reject_f_variance,0.701,0.010237162692855867,2000,f_variance
11,0.1,0.0,3.0,50,0.2,power_reject_either_unadjusted,0.732,0.0099039386104721,2000,either_unadjusted
11,0.1,0.0,3.0,50,0.3,power_reject_welch_mean,0.074,0.005853375094763704,2000,welch_mean
11,0.1,0.0,3.0,50,0.3,power_reject_f_variance,0.9585,0.004459694496263168,2000,f_variance
11,0.1,0.0,3.0,50,0.3,power_reject_either_unadjusted,0.9615,0.004302194207610808,2000,either_unadjusted
11,0.1,0.0,3.0,50,0.5,power_reject_welch_mean,0.1255,0.007407757757918384,2000,welch_mean
11,0.1,0.0,3.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
11,0.1,0.0,3.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
11,0.1,0.0,3.0,100,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean
11,0.1,0.0,3.0,100,0.0,power_reject_f_variance,0.0665,0.005571254347092763,2000,f_variance
11,0.1,0.0,3.0,100,0.0,power_reject_either_unadjusted,0.1145,0.007120033356663436,2000,either_unadjusted
11,0.1,0.0,3.0,100,0.1,power_reject_welch_mean,0.0535,0.005031786462082826,2000,welch_mean
11,0.1,0.0,3.0,100,0.1,power_reject_f_variance,0.3995,0.010952163028370241,2000,f_variance
11,0.1,0.0,3.0,100,0.1,power_reject_either_unadjusted,0.436,0.011088372288122365,2000,either_unadjusted
11,0.1,0.0,3.0,100,0.2,power_reject_welch_mean,0.072,0.005779965397820302,2000,welch_mean
11,0.1,0.0,3.0,100,0.2,power_reject_f_variance,0.8885,0.00703803061942757,2000,f_variance
11,0.1,0.0,3.0,100,0.2,power_reject_either_unadjusted,0.9025,0.006633014020790248,2000,either_unadjusted
11,0.1,0.0,3.0,100,0.3,power_reject_welch_mean,0.103,0.0067967271535644275,2000,welch_mean
11,0.1,0.0,3.0,100,0.3,power_reject_f_variance,0.9955,0.0014966211945579198,2000,f_variance
11,0.1,0.0,3.0,100,0.3,power_reject_either_unadjusted,0.996,0.0014113823011501884,2000,either_unadjusted
11,0.1,0.0,3.0,100,0.5,power_reject_welch_mean,0.202,0.008977638887814545,2000,welch_mean
11,0.1,0.0,3.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
11,0.1,0.0,3.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
12,0.1,0.75,1.0,10,0.0,power_reject_welch_mean,0.0535,0.005031786462082826,2000,welch_mean
12,0.1,0.75,1.0,10,0.0,power_reject_f_variance,0.067,0.005590661857061291,2000,f_variance
12,0.1,0.75,1.0,10,0.0,power_reject_either_unadjusted,0.12,0.0072663608498339805,2000,either_unadjusted
12,0.1,0.75,1.0,10,0.1,power_reject_welch_mean,0.0575,0.005205465877325487,2000,welch_mean
12,0.1,0.75,1.0,10,0.1,power_reject_f_variance,0.1385,0.007723915781519112,2000,f_variance
12,0.1,0.75,1.0,10,0.1,power_reject_either_unadjusted,0.1945,0.00885069912492793,2000,either_unadjusted
12,0.1,0.75,1.0,10,0.2,power_reject_welch_mean,0.067,0.005590661857061291,2000,welch_mean
12,0.1,0.75,1.0,10,0.2,power_reject_f_variance,0.252,0.009708140913686821,2000,f_variance
12,0.1,0.75,1.0,10,0.2,power_reject_either_unadjusted,0.3175,0.010408980497627998,2000,either_unadjusted
12,0.1,0.75,1.0,10,0.3,power_reject_welch_mean,0.086,0.0062691307212403855,2000,welch_mean
12,0.1,0.75,1.0,10,0.3,power_reject_f_variance,0.429,0.011067045676240792,2000,f_variance
12,0.1,0.75,1.0,10,0.3,power_reject_either_unadjusted,0.5005,0.011180334297327607,2000,either_unadjusted
12,0.1,0.75,1.0,10,0.5,power_reject_welch_mean,0.128,0.007470475219154402,2000,welch_mean
12,0.1,0.75,1.0,10,0.5,power_reject_f_variance,0.8305,0.008389569416841366,2000,f_variance
12,0.1,0.75,1.0,10,0.5,power_reject_either_unadjusted,0.8835,0.007173832657652395,2000,either_unadjusted
12,0.1,0.75,1.0,25,0.0,power_reject_welch_mean,0.0535,0.005031786462082826,2000,welch_mean
12,0.1,0.75,1.0,25,0.0,power_reject_f_variance,0.079,0.006031542091372653,2000,f_variance
12,0.1,0.75,1.0,25,0.0,power_reject_either_unadjusted,0.13,0.007519973404208289,2000,either_unadjusted
12,0.1,0.75,1.0,25,0.1,power_reject_welch_mean,0.061,0.005351588549206675,2000,welch_mean
12,0.1,0.75,1.0,25,0.1,power_reject_f_variance,0.194,0.008842058583836685,2000,f_variance
12,0.1,0.75,1.0,25,0.1,power_reject_either_unadjusted,0.2505,0.009688904736862677,2000,either_unadjusted
12,0.1,0.75,1.0,25,0.2,power_reject_welch_mean,0.08,0.00606630035524124,2000,welch_mean
12,0.1,0.75,1.0,25,0.2,power_reject_f_variance,0.428,0.011063814893606997,2000,f_variance
12,0.1,0.75,1.0,25,0.2,power_reject_either_unadjusted,0.489,0.01117763391778421,2000,either_unadjusted
12,0.1,0.75,1.0,25,0.3,power_reject_welch_mean,0.119,0.0072401312142805815,2000,welch_mean
12,0.1,0.75,1.0,25,0.3,power_reject_f_variance,0.71,0.010146427942877238,2000,f_variance
12,0.1,0.75,1.0,25,0.3,power_reject_either_unadjusted,0.768,0.009438643970401681,2000,either_unadjusted
12,0.1,0.75,1.0,25,0.5,power_reject_welch_mean,0.245,0.00961704216482386,2000,welch_mean
12,0.1,0.75,1.0,25,0.5,power_reject_f_variance,0.99,0.0022248595461287,2000,f_variance
12,0.1,0.75,1.0,25,0.5,power_reject_either_unadjusted,0.9925,0.0019292161620720412,2000,either_unadjusted
12,0.1,0.75,1.0,50,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean
12,0.1,0.75,1.0,50,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance
12,0.1,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.143,0.007827866886962246,2000,either_unadjusted
12,0.1,0.75,1.0,50,0.1,power_reject_welch_mean,0.064,0.005472842040475863,2000,welch_mean
12,0.1,0.75,1.0,50,0.1,power_reject_f_variance,0.2675,0.009898074307662071,2000,f_variance
12,0.1,0.75,1.0,50,0.1,power_reject_either_unadjusted,0.3225,0.010452122990091534,2000,either_unadjusted
12,0.1,0.75,1.0,50,0.2,power_reject_welch_mean,0.114,0.0071064759198916595,2000,welch_mean
12,0.1,0.75,1.0,50,0.2,power_reject_f_variance,0.6155,0.01087795362189047,2000,f_variance
12,0.1,0.75,1.0,50,0.2,power_reject_either_unadjusted,0.6825,0.010408980497627998,2000,either_unadjusted
12,0.1,0.75,1.0,50,0.3,power_reject_welch_mean,0.197,0.008893565089434044,2000,welch_mean
12,0.1,0.75,1.0,50,0.3,power_reject_f_variance,0.9135,0.006285608562422576,2000,f_variance
12,0.1,0.75,1.0,50,0.3,power_reject_either_unadjusted,0.938,0.005392402062161169,2000,either_unadjusted
12,0.1,0.75,1.0,50,0.5,power_reject_welch_mean,0.3805,0.010856328799368596,2000,welch_mean
12,0.1,0.75,1.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
12,0.1,0.75,1.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
12,0.1,0.75,1.0,100,0.0,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean
12,0.1,0.75,1.0,100,0.0,power_reject_f_variance,0.0845,0.006219314672855845,2000,f_variance
12,0.1,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.137,0.007688660481514319,2000,either_unadjusted
12,0.1,0.75,1.0,100,0.1,power_reject_welch_mean,0.0835,0.006185780063985464,2000,welch_mean
12,0.1,0.75,1.0,100,0.1,power_reject_f_variance,0.362,0.010746069048726608,2000,f_variance
12,0.1,0.75,1.0,100,0.1,power_reject_either_unadjusted,0.427,0.01106053796160024,2000,either_unadjusted
12,0.1,0.75,1.0,100,0.2,power_reject_welch_mean,0.1795,0.008581367897951934,2000,welch_mean
12,0.1,0.75,1.0,100,0.2,power_reject_f_variance,0.7915,0.009083714823793183,2000,f_variance
12,0.1,0.75,1.0,100,0.2,power_reject_either_unadjusted,0.839,0.008218241904446474,2000,either_unadjusted
12,0.1,0.75,1.0,100,0.3,power_reject_welch_mean,0.2965,0.010212437270309179,2000,welch_mean
12,0.1,0.75,1.0,100,0.3,power_reject_f_variance,0.9865,0.0025804796065847873,2000,f_variance
12,0.1,0.75,1.0,100,0.3,power_reject_either_unadjusted,0.9935,0.0017969070649312877,2000,either_unadjusted
12,0.1,0.75,1.0,100,0.5,power_reject_welch_mean,0.5225,0.011169014056755413,2000,welch_mean
12,0.1,0.75,1.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance
12,0.1,0.75,1.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted
13,0.1,0.75,2.0,10,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean
13,0.1,0.75,2.0,10,0.0,power_reject_f_variance,0.064,0.005472842040475863,2000,f_variance
13,0.1,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.113,0.0070792301841372555,2000,either_unadjusted
13,0.1,0.75,2.0,10,0.1,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean
13,0.1,0.75,2.0,10,0.1,power_reject_f_variance,0.145,0.007873214083206426,2000,f_variance
13,0.1,0.75,2.0,10,0.1,power_reject_either_unadjusted,0.194,0.008842058583836685,2000,either_unadjusted
13,0.1,0.75,2.0,10,0.2,power_reject_welch_mean,0.0555,0.005119558086397693,2000,welch_mean
13,0.1,0.75,2.0,10,0.2,power_reject_f_variance,0.2875,0.010120369311443136,2000,f_variance
13,0.1,0.75,2.0,10,0.2,power_reject_either_unadjusted,0.3415,0.010603719866160178,2000,either_unadjusted
13,0.1,0.75,2.0,10,0.3,power_reject_welch_mean,0.062,0.005392402062161166,2000,welch_mean
13,0.1,0.75,2.0,10,0.3,power_reject_f_variance,0.485,0.01117530760203047,2000,f_variance
13,0.1,0.75,2.0,10,0.3,power_reject_either_unadjusted,0.5415,0.011141762652291602,2000,either_unadjusted
13,0.1,0.75,2.0,10,0.5,power_reject_welch_mean,0.0875,0.006318375978050055,2000,welch_mean
13,0.1,0.75,2.0,10,0.5,power_reject_f_variance,0.874,0.007420377348895405,2000,f_variance
13,0.1,0.75,2.0,10,0.5,power_reject_either_unadjusted,0.906,0.0065254884874620675,2000,either_unadjusted
13,0.1,0.75,2.0,25,0.0,power_reject_welch_mean,0.0535,0.005031786462082826,2000,welch_mean
13,0.1,0.75,2.0,25,0.0,power_reject_f_variance,0.0815,0.006117914268768401,2000,f_variance
13,0.1,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.1345,0.007629211951440331,2000,either_unadjusted
13,0.1,0.75,2.0,25,0.1,power_reject_welch_mean,0.058,0.0052266624149642565,2000,welch_mean
13,0.1,0.75,2.0,25,0.1,power_reject_f_variance,0.2155,0.009194012997597947,2000,f_variance
13,0.1,0.75,2.0,25,0.1,power_reject_either_unadjusted,0.271,0.009938787652425219,2000,either_unadjusted
13,0.1,0.75,2.0,25,0.2,power_reject_welch_mean,0.074,0.005853375094763704,2000,welch_mean
13,0.1,0.75,2.0,25,0.2,power_reject_f_variance,0.4665,0.011155217389186104,2000,f_variance
13,0.1,0.75,2.0,25,0.2,power_reject_either_unadjusted,0.5245,0.011166909823223254,2000,either_unadjusted
13,0.1,0.75,2.0,25,0.3,power_reject_welch_mean,0.0935,0.006509905913298594,2000,welch_mean
13,0.1,0.75,2.0,25,0.3,power_reject_f_variance,0.773,0.009366723012879156,2000,f_variance
