cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,K,beat_cv,view_over,window,S_median_mm,axis,estimand,estimator,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A1,0.006375059781004076,0.06018310145291246,0.006512368776020535,0.004507870541026663,0.04997976705375289,0.750714234965438,2.0165802877309673,2.0159709127707113
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A2,0.00513546086401507,0.04814719672698503,0.004769898920258642,0.003631337358195366,-0.2843965148784449,-2.337255931874548,1.6486815439313203,1.6239753164943862
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A3,0.006617146295002593,0.059894832958643125,0.009309662760430437,0.004679052412620324,1.3729461638756317,13.52357201046582,2.502718500195813,2.092525390275266
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A4,0.006090586623195576,0.057199024496751134,0.007702170059974722,0.004306716636302684,1.1466019477045597,11.727814203626323,2.241469043439897,1.926012601585174
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A5,0.005215699875923242,0.04891336336462115,0.00484973120832047,0.003688075191321217,-0.3256119939317442,-2.7006972427102127,1.6811747341182541,1.6493491199775057
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A6,0.007722800802431866,0.0730402457458552,0.008085658952676189,0.005460872121581353,0.007475349316846933,0.19402427968281055,2.442163275172118,2.4421640451460727
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T1,A7,0.00500516280178516,0.047948870708228786,0.00473201250516461,0.003539202254140458,0.23055744358489152,2.446891771211972,1.5994677709710552,1.5827714513590987
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A1,0.006139054781624057,0.059256116761122454,0.005888971740790813,0.004340988971161189,0.2171467811914502,2.321060896479642,1.9534365609781945,1.9413395790479624
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A2,0.00518348187339023,0.04919079818279788,0.005176152749470145,0.003665293509345144,-0.11722950074074764,-0.7064926923224709,1.6433393808145966,1.6391608930109665
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A3,0.006594481253086872,0.060428942357351204,0.009312521247466765,0.004663025727652215,1.5401131780133293,15.383221703270312,2.592416520090616,2.0853580747035796
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A4,0.006018324687332044,0.05745722525447452,0.007472480494751553,0.004255619475945473,1.3137689618422572,13.549102795501577,2.3125691057962086,1.9031613710389972
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A5,0.00528530243423406,0.050070402233556854,0.005467796185171488,0.0037372918783747794,-0.1584449797940469,-1.0691706592670545,1.678844560801316,1.6713593815011925
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A6,0.00753100052440867,0.0726529579730954,0.007867388009678466,0.0053252481662362135,0.17464236345454426,1.753612688237483,2.387894497043045,2.3815114717053887
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,AP,T2,A7,0.005296163272913141,0.050567720698103884,0.005609676638885917,0.0037449716894532824,0.39772445772258885,4.234060200340024,1.7213631912704297,1.6747938802537476
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A1,0.004767466637675821,0.0758521309492842,0.004602705920826477,0.003371124844247563,0.09783949292585446,2.2340427252942705,1.510769225187304,1.5076053243920307
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A2,0.0038315299802568164,0.06076534199949498,0.0033690012786006846,0.0027093143779649102,-0.11248371847305604,-0.8436806710633243,1.2168402135285536,1.2116361660831523
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A3,0.004697610106782301,0.07346258385387237,0.006022402877231362,0.003321728570560602,1.0874489059586112,17.757647680253775,1.840998948143151,1.485514749685887
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A4,0.004445219708594098,0.07214938970193557,0.005076559429381363,0.0031432607161538473,0.9939254497712274,16.703572032657735,1.7215881811548366,1.405701897902731
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A5,0.003902225844444851,0.06196809889520805,0.0034333662591292512,0.0027593041528836118,-0.1371610469330627,-1.169155104188525,1.241585510359462,1.2339921612819642
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A6,0.005826334992240143,0.09355370081714902,0.005723025718216353,0.004119861581836884,0.01861250570155634,0.4586015279603754,1.8425336966713104,1.8424488986618315
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T1,A7,0.0038102119529580753,0.06208322241818567,0.0033578253007415485,0.002694240180929277,0.22288557741340123,4.057712359412132,1.2253305576660682,1.2048948139345854
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A1,0.004626809295457285,0.07563165075098788,0.004128702100632173,0.0032716645864386273,0.20544526678484623,3.842064971040013,1.4774717513147364,1.4631255672883974
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A2,0.0038516951593999434,0.062015713237122204,0.0035329955823473085,0.002723573384176066,-0.004877944614064214,0.8239270194651701,1.2180166332536482,1.2180129556349126
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A3,0.004679492756756332,0.07443007880566715,0.005931101391590295,0.0033089176054451226,1.1950546798176032,19.707388549001774,1.9020775578706013,1.4797855405610292
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A4,0.004405515227540482,0.07297369004900219,0.004880003576858661,0.0031151852679797507,1.1015312236302193,18.62984148956401,1.776009028714937,1.393146238558288
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A5,0.00393460332517567,0.06331634310876534,0.003676286295329319,0.002782198603538651,-0.02955527307407087,0.4991745031048241,1.2445755765366364,1.2442308196827245
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A6,0.005710540436478603,0.09381825901639526,0.005342893525749653,0.004037982056834767,0.12621827956054815,2.0299125021127478,1.8102280661532326,1.8058314449764474
62,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,10.0,SL,T2,A7,0.003973532376675762,0.06462537715980754,0.0038366125936663753,0.0028097257374755393,0.330491351272393,5.885331983986997,1.2992708336429926,1.2565412666717528
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A1,0.007836615029891277,0.05517586062207884,0.008337155367476213,0.005541351336010489,0.01921411658964754,0.3171044256374223,2.478217359799778,2.4781552640364946
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A2,0.006325475280512653,0.04423975037441381,0.006145702211574184,0.0044728088291784325,-0.41804025100649284,-2.7664242315001153,2.04349734334589,2.0002909169512475
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A3,0.008334179343448,0.05652879934158148,0.011833650958900934,0.0058931841953715714,1.6526528529310087,12.313670694237292,3.1107951598636654,2.635498915362238
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A4,0.007542877974632343,0.052628166161985575,0.009499529314181328,0.005333646833826021,1.2882559239587656,9.958573005385867,2.7109126220935424,2.385267451255597
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A5,0.006400945422592869,0.044799434828872726,0.006233945567987596,0.0045261745452497126,-0.47689045596372887,-3.1749711709827557,2.079565763612262,2.0241566713822476
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A6,0.009544164444341575,0.06708271040831115,0.010579941046826656,0.006748777143323542,-0.0014452887782338533,0.03982825749951708,3.018115056098442,3.018129800731472
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T1,A7,0.006099384665448458,0.043450683513914276,0.00603492453644962,0.0043129378227468726,0.24964236774181908,1.9834890868464603,1.9448736305964007,1.9287947868321245
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A1,0.007528533791722675,0.054110753920995534,0.007831394523567169,0.00532350391410529,0.24141724779157456,1.9289191235083727,2.392928689706659,2.380731422338736
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A2,0.006376869231444229,0.045218085286997216,0.006463068230715123,0.0045091500221005375,-0.1958371198045659,-1.1016134053043782,2.0260201461303797,2.016543111241119
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A3,0.008292410004210991,0.05698840795533423,0.011887829170412742,0.005863648664673379,1.8748559841329362,14.200986097797145,3.223572950154728,2.6222902905273195
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A4,0.00744090920806361,0.05275285876313873,0.009350068670068925,0.005261543666999307,1.5104590551606927,11.797192957723253,2.796094450202223,2.3530220960000743
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A5,0.006481491648958401,0.04588345708308878,0.006701401645873363,0.004583129612887817,-0.25468732476180195,-1.5108644478798343,2.0653806000861143,2.0496276246069063
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A6,0.009284423597542179,0.06652767051122663,0.01023154350003005,0.006565111710871096,0.22075784242369315,1.6445492269728108,2.944265609337893,2.9359925330047774
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,AP,T2,A7,0.006474491050512377,0.04605138019154067,0.006917250519156552,0.004578179417503232,0.471845498943746,3.8029103113643146,2.1010710821282554,2.0474138409995395
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A1,0.005622673882326043,0.06566937612000096,0.005920652527053452,0.003975850709896485,0.07523143426717101,1.307898472882729,1.7796275770338723,1.7780456008491858
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A2,0.004525832688405598,0.0524893167329182,0.0043480681627406335,0.003200262985842274,-0.2051358232237402,-1.7802988875914596,1.4458133956884693,1.431193960420482
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A3,0.00575096820194713,0.06467491638748013,0.0082919603302264,0.004066568946880589,1.2363650527375725,15.083036845697073,2.199074577174731,1.8186158269356125
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A4,0.005312808081814652,0.062430782727514025,0.006639294266407891,0.003756741405547822,1.06921306316869,13.557091677507682,1.9914269557130053,1.6800574309884495
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A5,0.004598293608773282,0.05344553510847818,0.00441851186290991,0.003251500850195244,-0.23850801626635948,-2.1259162060459325,1.473531587977578,1.4541081153918787
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A6,0.006820857368993658,0.07996726702008417,0.006990719290253331,0.004823098614675012,0.01858228506568126,0.3322854591304123,2.157013746372175,2.1569444881163515
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T1,A7,0.0044314716512885875,0.0529157122194908,0.0042117790773272094,0.0031335393229978926,0.2244209977532716,3.0256596269422764,1.419203736575203,1.4013543804539381
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A1,0.005438953299323314,0.06517390743943154,0.005448703815949894,0.003845939990256488,0.2164088023243102,2.9263927066575555,1.7335006451491295,1.719948051314922
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A2,0.004555179894529488,0.05364625969839793,0.004723925793464718,0.003221014698060177,-0.06395845516660102,-0.10950429222311331,1.4418863760629665,1.4404743618518756
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A3,0.005727764145189117,0.0654279737217257,0.008210776544366225,0.004050161118956615,1.3775424207947116,17.007025683851968,2.2755919063176187,1.811278059904498
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A4,0.00525756695534017,0.0630047885347175,0.0064464405043875754,0.0037176798351089917,1.2103904312258293,15.449252850415062,2.0565063537420083,1.6625886529711704
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A5,0.0046439389170313105,0.05471541203235569,0.004828075012596589,0.003283777118575592,-0.09733064820922033,-0.45413276547332204,1.4717569620776239,1.468542429251465
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A6,0.006671812213208596,0.08004745735959261,0.006693595179860779,0.004717707247358235,0.15975965312282042,1.934981467226336,2.1158417839053216,2.1098122714668097
63,0.03,0.1,2.4,8.0,2.4/8,4,0.15,True,0.15,13.0,SL,T2,A7,0.0046569893839022315,0.05546212205058496,0.005031565144634979,0.0032930052383383845,0.3655983658104108,4.852132681999619,1.5173646528474722,1.4726693492355332
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A1,0.008305597768754296,0.07438146677385961,0.011447674412027257,0.005872973869036779,0.264169052506887,2.4151700056625836,2.639699175092064,2.626460627847605
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A2,0.005595668899878436,0.05178034705765064,0.005547117059801462,0.003956755208204212,-0.25341664275423975,-2.3408957883299344,1.7875513215069012,1.7695058755784552
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A3,0.0079905932023583,0.06833548246506166,0.012224884346033417,0.005650230890315765,1.9421814609702959,18.19580394171979,3.186999050880696,2.5268474375310963
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A4,0.007946681845186017,0.0681752714040348,0.012168642783854003,0.005619180716636882,1.8766089398944141,17.670226061323586,3.1363311684833595,2.512961447149738
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A5,0.005755861536276208,0.053136451207348084,0.0055922137802892225,0.004070029074067972,-0.33350415326530436,-3.060172395011458,1.8504556446404152,1.8201632351188701
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A6,0.012809159447732674,0.1131720457385541,0.017066151804811875,0.009057488794348699,0.25421910064588216,2.3379685641702665,4.0585613032589976,4.0506118767099775
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T1,A7,0.005906778519080732,0.054641575447559654,0.006569954221235362,0.004176744029581376,0.5425812220290019,4.995944132966682,1.9450868206363872,1.8678873754451464
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A1,0.008298340533193208,0.07595087914443957,0.011901868156310986,0.005867842202900472,0.5238541780854878,4.928594585889736,2.675929725894489,2.6241656884586644
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A2,0.005587199153002716,0.05308837002769276,0.0057440530237693205,0.003950766162808155,0.006268482824361051,0.07385064082131514,1.7668297922023988,1.7668275064452181
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A3,0.008095534333779662,0.07003821888961394,0.012466441688311774,0.005724435846994909,2.201866586548897,21.11792289184616,3.376672702857781,2.560032737083753
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A4,0.008044146149552277,0.06986087231535602,0.012395467781488829,0.005688098731768831,2.136294065473015,20.578822456897853,3.3218242508332105,2.5437823663858654
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A5,0.005740976794008003,0.054485981640414655,0.005712224972351271,0.004059503919248004,-0.07381902768670354,-0.6627999213023752,1.8169473698948746,1.815456266323659
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A6,0.012802425908813746,0.11576287328506106,0.01758276245944808,0.009052727439510907,0.5139042262244827,4.848202520194471,4.080948978692184,4.048482544740257
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,AP,T2,A7,0.005995986337655755,0.0563868256189152,0.007023918518633566,0.004239823798430267,0.8022663476076026,7.610231650907587,2.0588298999157093,1.8960973646243613
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A1,0.00580666436201048,0.08672088100959174,0.006183820397692396,0.004105952276264575,0.1802419696768953,2.6225681335749154,1.8450443223907258,1.836228499208162
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A2,0.004121187803878578,0.06444126654622515,0.0037488750836976743,0.0029141344133743327,-0.16076752830517105,-2.3364059769642216,1.3131062810954006,1.3032340125563615
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A3,0.005529977386827795,0.07920029111064648,0.007383740294134685,0.003910304061603385,1.3298828345264064,19.981495321014002,2.1969576151580092,1.748732395160185
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A4,0.005493927372210084,0.07907172650361406,0.007286765346262467,0.0038848127243483223,1.303115381013047,19.6810223396204,2.1717281851343015,1.7373323795727518
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A5,0.004225528020842322,0.06574737773524587,0.0038927109039281096,0.0029879144572410128,-0.20632398035945965,-2.9550661939239027,1.352057852045052,1.3362292862725182
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A6,0.008812730168507484,0.12811454288567298,0.011595614563334631,0.006231572420858907,0.18063100641678675,2.6166006436204348,2.7926638176762903,2.7868299736963134
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T1,A7,0.004374752145290697,0.06856552727311947,0.004407619387306792,0.0030934323751459925,0.3463218983047262,4.96744784220444,1.4261014522331896,1.3834180977826465
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A1,0.005802658317376937,0.08862687024288216,0.006435776803396353,0.004103119560774847,0.34617724176593423,5.134325255721643,1.8673214417168504,1.8349616766631327
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A2,0.004116958140608407,0.06603499752629172,0.0038505918021718693,0.0029111435748396287,0.005167743783867938,0.07216718499454328,1.3019002225146394,1.3018964755894318
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A3,0.0055984346400745595,0.0811781379129371,0.007570912420983978,0.003958710891630333,1.4958181066154457,22.941498084050675,2.317690123275084,1.7703804794220583
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A4,0.005558686590147718,0.08103632694630347,0.007473677720271695,0.003930604635456489,1.469050653102086,22.633129183402843,2.2908466956852145,1.7578110423901676
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A5,0.0042174947952772,0.06736486692387066,0.00398548973717722,0.002982234080567159,-0.040388708270420653,-0.5621862036931826,1.3342937065400677,1.3336889572981503
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A6,0.008807361690571891,0.13108925701197519,0.011885311960374694,0.006227776314725422,0.3465662785058258,5.125868129674828,2.8065980493531253,2.7851323119118305
64,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,10.0,SL,T2,A7,0.004430548619208166,0.07055667234697746,0.004712374452429553,0.0031328866374911377,0.5122571703937652,7.574122503999053,1.4917653587530106,1.4010624920811843
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A1,0.010389615153605227,0.07060057353072961,0.01253171308507694,0.007346604062144914,0.32955768637051713,2.3694097856499816,3.3019555764039565,3.2854847897992676
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A2,0.00693203072972158,0.04801638023295487,0.007195645974762475,0.004901710444993158,-0.3398330464531644,-2.405881930200048,2.218274881567213,2.1921005916199263
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A3,0.010095686202241768,0.06510623895275428,0.0146714012130948,0.007138763868245194,2.457752065060564,17.6593222217769,4.028986383675559,3.192536294141929
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A4,0.010055397270363723,0.06514826632464789,0.014626907343999568,0.007110275148863512,2.361085821087982,17.03877271958949,3.960520997294708,3.1797958152189305
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A5,0.007171004682375337,0.049424462953057614,0.007441527222943355,0.005070691392348431,-0.4451759452771017,-3.1452934034502147,2.310943749728692,2.2676707908038374
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A6,0.016160306172609856,0.10861564190327497,0.02228577982726343,0.011427119216442174,0.3271800289766812,2.3402323177045843,5.120774860811088,5.110337519112532
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T1,A7,0.007312302535633049,0.05048897669343224,0.008612732747780967,0.005170604562121159,0.6928256546462982,4.934275803800047,2.4139036342054445,2.3123530952824987
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A1,0.01037680003723712,0.07209543824474941,0.013050853198866655,0.007337542361150713,0.665942546450331,4.879998200418118,3.348308483170894,3.2814322941789356
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A2,0.006917801531998833,0.04925196877256419,0.0073898111041204514,0.0048916488324843715,-0.003448186373350512,0.004688557562214581,2.1875927037782352,2.1876009242118504
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A3,0.010234186836771802,0.0667732631288325,0.014947562837953095,0.007236699095797382,2.7941369251403776,20.565997552154315,4.27562328074493,3.2363340403912764
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A4,0.01018293928098324,0.06679554342853206,0.014910684091057048,0.007200461420391225,2.697470681167796,19.928998416093403,4.200651095190673,3.2201281403104365
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A5,0.007149283614879573,0.05069421893457172,0.007615257007397087,0.005055332201431419,-0.1087910851972878,-0.7529322426959972,2.263406726278057,2.260801986154151
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A6,0.016151214558668026,0.11110074972545737,0.022908434740221507,0.011420690442428025,0.6635648890564951,4.849140917275629,5.150362188455278,5.107462498346219
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,AP,T2,A7,0.0074332784291372975,0.05219355467099613,0.009135335916752153,0.005256147864495696,1.029210514726112,7.54492711350944,2.5660440079044573,2.350609031827238
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A1,0.007099380747012329,0.07844601062046189,0.008214369966649416,0.005020045368727231,0.21681982341002237,2.430364829030078,2.255455859404368,2.245021313730659
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A2,0.004884443378119756,0.05616385399956835,0.004702753833486063,0.003453840304234902,-0.2095516831474213,-2.3508382003129173,1.5587388368577324,1.5445966176985477
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A3,0.0068441526783273865,0.07184440357726682,0.009592322417526748,0.004839570968236703,1.6422432414757773,18.74279428530189,2.7168287782215095,2.1643111117456275
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A4,0.006794245451587293,0.0717217527440541,0.009450869932616453,0.004804281053328553,1.5965834110386061,18.32577147180631,2.676790905594585,2.148529060925512
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A5,0.005018979384920452,0.05745457844344649,0.004872438062905895,0.003548972102617615,-0.273956079117323,-3.0293592850726503,1.6106030391617046,1.587140638577958
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A6,0.011006948946993108,0.11845703108729741,0.016002736138744415,0.007783127156326027,0.22871190983533143,2.5116833038513993,3.488191579736794,3.4807028761690173
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T1,A7,0.005173506669017422,0.05944840419106629,0.005568507586514272,0.003658239939421472,0.4494990145165823,4.976514284656449,1.6966259824477812,1.636006456416592
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A1,0.007094482592468719,0.08012016137359348,0.008546616812746743,0.005016581833116423,0.4326478497046515,4.94647852388657,2.284798055771007,2.243472381261728
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A2,0.004878711260040878,0.057562364590251915,0.004788965024789013,0.0034497870644045157,0.006276343147207809,0.0664598876102423,1.5427890155639261,1.5427839628039195
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A3,0.006937059381496803,0.07363579685696314,0.009790975264978881,0.0049052662565427455,1.8580712677704059,21.68273133534882,2.874832168938274,2.1936907909368815
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A4,0.00688156644403003,0.07350729355910984,0.009655200778537099,0.004866026627953396,1.8124114373332356,21.255214561560322,2.8320281662758253,2.176142383292052
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A5,0.005007358424006263,0.05888052519232721,0.004941720687455748,0.0035407548012646784,-0.05812805282269392,-0.6288987116120193,1.5845244193552905,1.5834657680690951
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A6,0.01100121197013396,0.12118631827659476,0.01640227724455243,0.007779070480801985,0.44453993612996057,5.029062453374797,3.507158566322813,3.4788886847931586
65,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.0,13.0,SL,T2,A7,0.00525123232389551,0.0612710650993829,0.005930995804634911,0.0037132005518616825,0.6653270408112113,7.593657028331635,1.7889037390944733,1.6605854666208855
66,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.15,10.0,AP,T1,A1,0.00905436309502516,0.08102009553962922,0.009942549321764308,0.00640243355606532,0.17065036114333315,2.0095255126558924,2.868307631674583,2.8632410142451095
66,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.15,10.0,AP,T1,A2,0.005852909554458636,0.0531582202618347,0.0059513053127039275,0.004138652728944614,-0.33631203380557045,-2.6804000781318047,1.8811503270072558,1.8508525131050608
66,0.03,0.1,2.4,8.0,2.4/8,4,0.3,False,0.15,10.0,AP,T1,A3,0.00853539149407237,0.07317689399266765,0.012113299855769191,0.006035463382932909,2.157445181537089,20.6664513588571,3.455399782100176,2.6991277842496264
