cell,p_beat_cv,p_view_over,p_ai_shared_lambda,ai,sigma_ai_mm,ref,m,true,mcse_true,apparent,mcse_apparent,diff,mcse_diff,rel_diff_pct
0,0.05,False,0.0,independent,2.0,adj_tol3,loa_width,7.829511508205163,0.010719498456982706,9.469300485503734,0.021575747751141194,1.63978897729857,0.019539706635750928,20.94369457890324
0,0.05,False,0.0,independent,2.0,adj_tol3,mae,1.596439522437101,0.001881621811693014,1.9443216153983107,0.0025533059377738205,0.34788209296120953,0.0021254960461457636,21.79112256192066
0,0.05,False,0.0,independent,2.0,mean2,ba_bias,-0.000596370829146518,0.0031719172713051136,0.11931911176338338,0.009092577888108532,0.1199154825925299,0.008612266307218668,
0,0.05,False,0.0,independent,2.0,mean2,icc,0.9089533882052301,0.0003520120505073868,0.8642846689105107,0.0005053899682438152,-0.04466871929471934,0.00029159184768966283,
0,0.05,False,0.0,independent,2.0,mean2,loa_width,7.829511508205163,0.010719498456982706,9.462670587254884,0.02145065367042681,1.63315907904972,0.019405169922583156,20.85901626606211
0,0.05,False,0.0,independent,2.0,mean2,mae,1.596439522437101,0.001881621811693014,1.9426363755201546,0.002529086787485786,0.34619685308305337,0.0021008029508299375,21.685560161687448
0,0.05,False,0.0,independent,2.0,single,ba_bias,-0.000596370829146518,0.0031719172713051136,0.11983656765970574,0.009144696612376131,0.12043293848885224,0.008677540832030855,
0,0.05,False,0.0,independent,2.0,single,icc,0.9089533882052301,0.0003520120505073868,0.8559791434239112,0.00055107361616693,-0.05297424478131901,0.0003475120566924135,
0,0.05,False,0.0,independent,2.0,single,loa_width,7.829511508205163,0.010719498456982706,9.803564905255474,0.02235531593288227,1.9740533970503096,0.02048827591590814,25.212982891481076
0,0.05,False,0.0,independent,2.0,single,mae,1.596439522437101,0.001881621811693014,2.0127148342675314,0.0028193085716101537,0.41627531183043054,0.00249633629531845,26.07523216381857
0,0.05,False,0.0,independent,3.0,adj_tol1,ba_bias,-0.000894556243719776,0.00475787590695767,0.12322372761628944,0.010006282505583294,0.1241182838600092,0.008997345949930288,
0,0.05,False,0.0,independent,3.0,adj_tol1,icc,0.8164335441930739,0.0006484707118715972,0.773961813163536,0.0007753573927310858,-0.04247173102953808,0.0003596028313766035,
0,0.05,False,0.0,independent,3.0,adj_tol1,loa_width,11.744267262307744,0.016079247685474057,12.99095509479768,0.02500933751074002,1.2466878324899366,0.020355955227108875,10.615288332981644
0,0.05,False,0.0,independent,3.0,adj_tol1,mae,2.394659283655652,0.002822432717539521,2.663521925998473,0.0033181154690608344,0.2688626423428212,0.0022928785329211364,11.22759484732957
0,0.05,False,0.0,independent,3.0,adj_tol2,ba_bias,-0.000894556243719776,0.00475787590695767,0.12116457588323669,0.009912849609790254,0.12205913212695647,0.008857643502043235,
0,0.05,False,0.0,independent,3.0,adj_tol2,icc,0.8164335441930739,0.0006484707118715972,0.7758036264075202,0.0007685156648248899,-0.04062991778555374,0.0003517120443393564,
0,0.05,False,0.0,independent,3.0,adj_tol2,loa_width,11.744267262307744,0.016079247685474057,12.920226310476574,0.024781433546660493,1.1759590481688282,0.019940409190060508,10.013047403501892
0,0.05,False,0.0,independent,3.0,adj_tol2,mae,2.394659283655652,0.002822432717539521,2.648546484058336,0.003287962856021302,0.2538872004026845,0.002200257230941161,10.60222646852307
0,0.05,False,0.0,independent,3.0,adj_tol3,ba_bias,-0.000894556243719776,0.00475787590695767,0.11941719873015173,0.009762735095039693,0.12031175497387153,0.008663944240388587,
0,0.05,False,0.0,independent,3.0,adj_tol3,icc,0.8164335441930739,0.0006484707118715972,0.7766072707827971,0.0007629326213648254,-0.0398262734102768,0.0003422350397828729,
