beat_cv_param,source,axis,view,n_series,n_excluded_mean_le0,pooled_cv_pct,pooled_cv_mcse,mean_cv_pct,mean_cv_mcse,median_cv_pct,median_cv_ci_lo,median_cv_ci_hi,n_series_mean_ge3,pooled_cv_ge3_pct,pooled_cv_ge3_mcse,mean_cv_ge3_pct,mean_cv_ge3_mcse,p05_cv_pct,p95_cv_pct,mean_level_mm
0.2,true beat spans (no caliper),AP,all views,90000,0,19.745484021199395,0.023940691063686598,18.538202083260664,0.022661694627237293,17.997625280743957,17.939579999719165,18.05337256256433,88657,19.74705993193865,0.02412155884052402,18.54031145653657,0.02282874770603687,8.307708371216398,30.541079613442335,9.676581252672218
0.2,true beat spans (no caliper),SL,long-axis view,30000,0,19.75999430741662,0.041044247982840974,18.566186768412738,0.03905364221022271,18.04334510395605,17.94714889060369,18.1374837565951,25909,19.803688130327988,0.04439899015885898,18.603047549242394,0.04218842022203059,8.406512436701995,30.481965932392168,5.884228022821053
0.2,true beat spans (no caliper),SL,anchor view,30000,0,19.708930237019764,0.041570290781576785,18.490123343285475,0.03939493275305352,17.982918090828054,17.87883191543339,18.07622121756097,28364,19.738635729416664,0.042906756356758884,18.51614547883196,0.04060593180152096,8.220612762857447,30.505028306977415,6.841408169451365
0.2,true beat spans (no caliper),SL,all views,90000,0,19.772326455055335,0.023949464386248776,18.560102201440753,0.022722484221738604,18.02816149675785,17.97153380380315,18.08080550227001,80291,19.80713582849946,0.02543502695668908,18.591962589413864,0.024107317251819298,8.34092085457312,30.549537559925334,6.202722312242918
0.25,measured (with caliper),AP,long-axis view,29993,7,32.81209740362386,1.2665527450934289,27.79318520050792,0.10070645903851845,25.837520186147533,25.703680427468356,25.971814363471363,29027,28.765524462241316,0.07034713137946731,26.70355901055072,0.06277295766552965,11.589645033970102,48.73456887145473,9.223280246273612
0.25,measured (with caliper),AP,anchor view,29999,1,28.14978771750807,0.08716163879914615,26.029241047041086,0.06188613707008561,24.796600349412085,24.648374284935286,24.949340425543298,29763,27.75937798270479,0.06548100493997037,25.81844343219825,0.05911081053141194,11.180696341527497,44.70095249944498,10.74441596490177
0.25,measured (with caliper),AP,all views,89983,17,33.40323976786937,1.5959509669248386,27.247578302685437,0.06441364484040676,25.444720193344768,25.363364181434,25.53409217022096,87837,28.391420761980697,0.039609268928610414,26.370237918603408,0.035498076709406946,11.496254857486278,47.435423913285035,9.738261952500554
0.25,measured (with caliper),SL,long-axis view,29955,45,83.11827833447363,12.906671721238483,35.372450065893005,0.4345927606980619,29.394120944831513,29.221545555890028,29.57357454917205,25442,31.237119140451085,0.0831900141657021,28.90828769328733,0.07419987487472192,12.777851408729054,66.55861050710158,5.917138853866713
0.25,measured (with caliper),SL,anchor view,29992,8,7329.229347271041,3664.4329811792218,73.12946474857962,42.319567349044796,27.705185529211096,27.520121704392036,27.868927396267846,27652,30.44863132933328,0.07691218068168296,28.195583673357007,0.0691261479469508,12.367525339739412,56.130758114917,6.870960334513739
0.25,measured (with caliper),SL,all views,89909,91,4233.485013156537,2116.2614876424295,47.72655965927212,14.117937612629158,28.831464277345308,28.72704805351122,28.933488438214372,78417,30.92799045064622,0.046563033852536885,28.634278504418592,0.04174002571962885,12.64562042008327,62.96197765095115,6.234998572005653
0.25,true beat spans (no caliper),AP,long-axis view,30000,0,24.593875128125397,0.05253232127185802,23.06054950973944,0.04935321194080144,22.396149687753358,22.260431847376168,22.526114606528093,29330,24.59923631070378,0.053066022407229387,23.06805871556059,0.04988550912614338,10.327997713888942,38.319808468416774,9.225040219869333
0.25,true beat spans (no caliper),AP,anchor view,30000,0,24.518732631831632,0.05224368035573246,22.987863492045964,0.04923711548410303,22.209056728618503,22.092437752056725,22.319998680775793,29909,24.529195886541004,0.052341509786226044,22.997775072579113,0.04933142432518592,10.36245312244625,37.929412166582196,10.750419221819003
0.25,true beat spans (no caliper),AP,all views,90000,0,24.541223184750226,0.030264290144142128,23.010758177382712,0.02843656725339045,22.289110084600196,22.218368693514094,22.36093848235083,88593,24.549484461443146,0.030498500696073735,23.019471980001807,0.028662366556134668,10.329296521604011,38.1103195309653,9.74205512806233
