cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,w_anchor,metric,value,mcse,n,test,mci_lo,mci_hi
8,0.05,2.0,3.0,10,0.3,power_reject_welch_mean,0.081,0.006100778638829638,2000,welch_mean,0.06904269349592491,0.09295730650407509
8,0.05,2.0,3.0,10,0.5,power_reject_welch_mean,0.1465,0.007906887820122402,2000,welch_mean,0.1310027845205216,0.16199721547947837
8,0.05,2.0,3.0,25,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965
8,0.05,2.0,3.0,25,0.1,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean,0.04638121722539201,0.06661878277460799
8,0.05,2.0,3.0,25,0.2,power_reject_welch_mean,0.096,0.006587260432076449,2000,welch_mean,0.08308920669450572,0.10891079330549429
8,0.05,2.0,3.0,25,0.3,power_reject_welch_mean,0.152,0.008027951170753344,2000,welch_mean,0.1362655047115656,0.1677344952884344
8,0.05,2.0,3.0,25,0.5,power_reject_welch_mean,0.2765,0.010001193678756551,2000,welch_mean,0.2568980204326096,0.2961019795673904
8,0.05,2.0,3.0,50,0.0,power_reject_welch_mean,0.0435,0.004561126505590478,2000,welch_mean,0.03456035624959686,0.052439643750403137
8,0.05,2.0,3.0,50,0.1,power_reject_welch_mean,0.064,0.005472842040475863,2000,welch_mean,0.05327342662298077,0.07472657337701924
8,0.05,2.0,3.0,50,0.2,power_reject_welch_mean,0.131,0.00754450130890041,2000,welch_mean,0.11621304903660232,0.1457869509633977
8,0.05,2.0,3.0,50,0.3,power_reject_welch_mean,0.235,0.009480901855836289,2000,welch_mean,0.21641777367502768,0.2535822263249723
8,0.05,2.0,3.0,50,0.5,power_reject_welch_mean,0.425,0.011053845484717072,2000,welch_mean,0.403334860788392,0.446665139211608
8,0.05,2.0,3.0,100,0.0,power_reject_welch_mean,0.042,0.004485309353879618,2000,welch_mean,0.03320895513753269,0.05079104486246731
8,0.05,2.0,3.0,100,0.1,power_reject_welch_mean,0.0835,0.006185780063985464,2000,welch_mean,0.0713760937626708,0.0956239062373292
8,0.05,2.0,3.0,100,0.2,power_reject_welch_mean,0.198,0.00891055553823666,2000,welch_mean,0.18053563192505553,0.21546436807494448
8,0.05,2.0,3.0,100,0.3,power_reject_welch_mean,0.34,0.010592450141492288,2000,welch_mean,0.31923917905088023,0.3607608209491198
8,0.05,2.0,3.0,100,0.5,power_reject_welch_mean,0.5455,0.011133951454896865,2000,welch_mean,0.5236778559706545,0.5673221440293454
9,0.1,0.0,1.0,10,0.0,power_reject_bf,0.055,0.005097793640389928,2000,bf,0.045008507985406794,0.0649914920145932
9,0.1,0.0,1.0,10,0.1,power_reject_bf,0.0755,0.005907611615534657,2000,bf,0.06392129390757023,0.08707870609242976
9,0.1,0.0,1.0,10,0.2,power_reject_bf,0.1345,0.007629211951440331,2000,bf,0.11954701922680722,0.1494529807731928
9,0.1,0.0,1.0,10,0.3,power_reject_bf,0.277,0.010006772706522319,2000,bf,0.25738708573903374,0.2966129142609663
9,0.1,0.0,1.0,10,0.5,power_reject_bf,0.7225,0.010012336140981284,2000,bf,0.7028761816077778,0.7421238183922223
9,0.1,0.0,1.0,25,0.0,power_reject_bf,0.04,0.004381780460041329,2000,bf,0.03141186804241556,0.04858813195758444
9,0.1,0.0,1.0,25,0.1,power_reject_bf,0.092,0.006462816723379984,2000,bf,0.07933311188357728,0.10466688811642272
9,0.1,0.0,1.0,25,0.2,power_reject_bf,0.2565,0.009764930875331377,2000,bf,0.237361087021862,0.275638912978138
9,0.1,0.0,1.0,25,0.3,power_reject_bf,0.55,0.011124297730643494,2000,bf,0.5281967769226571,0.571803223077343
9,0.1,0.0,1.0,25,0.5,power_reject_bf,0.9715,0.003720735814324901,2000,bf,0.9642074917504125,0.9787925082495875
9,0.1,0.0,1.0,50,0.0,power_reject_bf,0.0525,0.004987171041783107,2000,bf,0.042725324296262614,0.06227467570373738
9,0.1,0.0,1.0,50,0.1,power_reject_bf,0.134,0.007617217339685143,2000,bf,0.11907052823404135,0.14892947176595867
9,0.1,0.0,1.0,50,0.2,power_reject_bf,0.4395,0.011098192420389907,2000,bf,0.4177479423909629,0.4612520576090371
9,0.1,0.0,1.0,50,0.3,power_reject_bf,0.815,0.008682597537603596,2000,bf,0.7979824213998082,0.8320175786001917
9,0.1,0.0,1.0,50,0.5,power_reject_bf,0.999,0.0007067531393633852,2000,bf,0.9976147892899608,1.0003852107100393
9,0.1,0.0,1.0,100,0.0,power_reject_bf,0.0545,0.005075911248239078,2000,bf,0.044551396686256343,0.06444860331374366
9,0.1,0.0,1.0,100,0.1,power_reject_bf,0.207,0.00905955296910394,2000,bf,0.18924360232446316,0.22475639767553682
9,0.1,0.0,1.0,100,0.2,power_reject_bf,0.653,0.01064403588870312,2000,bf,0.6321380728434339,0.6738619271565661
9,0.1,0.0,1.0,100,0.3,power_reject_bf,0.9605,0.004355441998236229,2000,bf,0.9519634904793689,0.9690365095206311
9,0.1,0.0,1.0,100,0.5,power_reject_bf,1.0,0.0,2000,bf,1.0,1.0
9,0.1,0.0,1.0,10,0.0,power_reject_bf_onesided,0.0415,0.004459694496263169,2000,bf_onesided,0.03275915933632606,0.050240840663673944
9,0.1,0.0,1.0,10,0.1,power_reject_bf_onesided,0.0885,0.0063508956061330436,2000,bf_onesided,0.07605247324422106,0.10094752675577894
9,0.1,0.0,1.0,10,0.2,power_reject_bf_onesided,0.1805,0.008599992732555068,2000,bf_onesided,0.16364432384393043,0.19735567615606955
9,0.1,0.0,1.0,10,0.3,power_reject_bf_onesided,0.35,0.01066536450385077,2000,bf_onesided,0.3290962695255746,0.3709037304744254
9,0.1,0.0,1.0,10,0.5,power_reject_bf_onesided,0.7765,0.009315249594079592,2000,bf_onesided,0.7582424461445894,0.7947575538554106
9,0.1,0.0,1.0,25,0.0,power_reject_bf_onesided,0.033,0.003994433626936364,2000,bf_onesided,0.025171053890815295,0.04082894610918471
9,0.1,0.0,1.0,25,0.1,power_reject_bf_onesided,0.126,0.007420377348895405,2000,bf_onesided,0.11145632752974957,0.14054367247025043
9,0.1,0.0,1.0,25,0.2,power_reject_bf_onesided,0.3465,0.010640435846336371,2000,bf_onesided,0.32564512879687113,0.3673548712031288
9,0.1,0.0,1.0,25,0.3,power_reject_bf_onesided,0.639,0.01073962289840756,2000,bf_onesided,0.6179507257455455,0.6600492742544545
9,0.1,0.0,1.0,25,0.5,power_reject_bf_onesided,0.982,0.002972877394041,2000,bf_onesided,0.9761732673312659,0.9878267326687341
9,0.1,0.0,1.0,50,0.0,power_reject_bf_onesided,0.046,0.00468422885862764,2000,bf_onesided,0.036819080069328734,0.055180919930671264
9,0.1,0.0,1.0,50,0.1,power_reject_bf_onesided,0.2105,0.009115639034099584,2000,bf_onesided,0.19263367565617004,0.22836632434382995
9,0.1,0.0,1.0,50,0.2,power_reject_bf_onesided,0.546,0.011132924144177036,2000,bf_onesided,0.5241798694626822,0.5678201305373178
9,0.1,0.0,1.0,50,0.3,power_reject_bf_onesided,0.8675,0.007581020709640621,2000,bf_onesided,0.85264147232585,0.8823585276741501
9,0.1,0.0,1.0,50,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
9,0.1,0.0,1.0,100,0.0,power_reject_bf_onesided,0.052,0.004964675215963275,2000,bf_onesided,0.04226941530501975,0.061730584694980245
9,0.1,0.0,1.0,100,0.1,power_reject_bf_onesided,0.287,0.010115112456122274,2000,bf_onesided,0.26717474373004874,0.3068252562699512
9,0.1,0.0,1.0,100,0.2,power_reject_bf_onesided,0.754,0.009630264793867301,2000,bf_onesided,0.7351250276935527,0.7728749723064473
9,0.1,0.0,1.0,100,0.3,power_reject_bf_onesided,0.9795,0.0031685761786644775,2000,bf_onesided,0.9732897047585601,0.9857102952414399
9,0.1,0.0,1.0,100,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
9,0.1,0.0,1.0,10,0.0,power_reject_either_unadjusted,0.1205,0.007279414468211024,2000,either_unadjusted,0.10623260970122725,0.13476739029877274
9,0.1,0.0,1.0,10,0.1,power_reject_either_unadjusted,0.198,0.00891055553823666,2000,either_unadjusted,0.18053563192505553,0.21546436807494448
9,0.1,0.0,1.0,10,0.2,power_reject_either_unadjusted,0.3245,0.010468995892634595,2000,either_unadjusted,0.30398114493428835,0.34501885506571167
9,0.1,0.0,1.0,10,0.3,power_reject_either_unadjusted,0.5065,0.01117939510885987,2000,either_unadjusted,0.4845887880448585,0.5284112119551414
9,0.1,0.0,1.0,10,0.5,power_reject_either_unadjusted,0.8915,0.00695441406590088,2000,either_unadjusted,0.8778695987897406,0.9051304012102593
9,0.1,0.0,1.0,25,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416
9,0.1,0.0,1.0,25,0.1,power_reject_either_unadjusted,0.27,0.009927235264664578,2000,either_unadjusted,0.25054297626172695,0.2894570237382731
9,0.1,0.0,1.0,25,0.2,power_reject_either_unadjusted,0.501,0.011180317526796813,2000,either_unadjusted,0.4790869801389092,0.5229130198610907
9,0.1,0.0,1.0,25,0.3,power_reject_either_unadjusted,0.78,0.009262828941527529,2000,either_unadjusted,0.7618451887364479,0.7981548112635521
9,0.1,0.0,1.0,25,0.5,power_reject_either_unadjusted,0.9955,0.0014966211945579198,2000,either_unadjusted,0.9925666763370296,0.9984333236629706
9,0.1,0.0,1.0,50,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416
9,0.1,0.0,1.0,50,0.1,power_reject_either_unadjusted,0.3385,0.01058106209224764,2000,either_unadjusted,0.31776149921742997,0.3592385007825701
9,0.1,0.0,1.0,50,0.2,power_reject_either_unadjusted,0.681,0.010422067932996791,2000,either_unadjusted,0.6605731220457719,0.7014268779542282
9,0.1,0.0,1.0,50,0.3,power_reject_either_unadjusted,0.929,0.005742778073371805,2000,either_unadjusted,0.917744361716202,0.9402556382837981
9,0.1,0.0,1.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
9,0.1,0.0,1.0,100,0.0,power_reject_either_unadjusted,0.147,0.007918049002121673,2000,either_unadjusted,0.13148090900560558,0.1625190909943944
9,0.1,0.0,1.0,100,0.1,power_reject_either_unadjusted,0.4365,0.01108980951143887,2000,either_unadjusted,0.41476437259072224,0.45823562740927776
9,0.1,0.0,1.0,100,0.2,power_reject_either_unadjusted,0.84,0.00819756061276768,2000,either_unadjusted,0.8239330763111574,0.8560669236888425
9,0.1,0.0,1.0,100,0.3,power_reject_either_unadjusted,0.992,0.001991983935678198,2000,either_unadjusted,0.9880957831974924,0.9959042168025076
9,0.1,0.0,1.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
9,0.1,0.0,1.0,10,0.0,power_reject_f_variance,0.075,0.005889609494694873,2000,f_variance,0.06345657741633985,0.08654342258366014
9,0.1,0.0,1.0,10,0.1,power_reject_f_variance,0.148,0.007940277073251286,2000,f_variance,0.1324373427864021,0.1635626572135979
9,0.1,0.0,1.0,10,0.2,power_reject_f_variance,0.2665,0.00988629733520088,2000,f_variance,0.24712321312971036,0.28587678687028967
9,0.1,0.0,1.0,10,0.3,power_reject_f_variance,0.4465,0.011116153786269782,2000,f_variance,0.4247127387604475,0.4682872612395525
9,0.1,0.0,1.0,10,0.5,power_reject_f_variance,0.849,0.008006216334823835,2000,f_variance,0.8333081042075333,0.8646918957924666
9,0.1,0.0,1.0,25,0.0,power_reject_f_variance,0.087,0.006302023484564303,2000,f_variance,0.0746482608430994,0.09935173915690058
9,0.1,0.0,1.0,25,0.1,power_reject_f_variance,0.215,0.009186266924055712,2000,f_variance,0.19699524753446007,0.23300475246553992
9,0.1,0.0,1.0,25,0.2,power_reject_f_variance,0.444,0.011109995499549044,2000,f_variance,0.4222248087807219,0.46577519121927813
9,0.1,0.0,1.0,25,0.3,power_reject_f_variance,0.7235,0.010001193678756551,2000,f_variance,0.7038980204326096,0.7431019795673904
9,0.1,0.0,1.0,25,0.5,power_reject_f_variance,0.991,0.002111752826445369,2000,f_variance,0.9868610404832688,0.9951389595167311
9,0.1,0.0,1.0,50,0.0,power_reject_f_variance,0.0985,0.006663248081829162,2000,f_variance,0.0854402736365458,0.11155972636345421
9,0.1,0.0,1.0,50,0.1,power_reject_f_variance,0.2905,0.010151594702311553,2000,f_variance,0.27060323984087864,0.3103967601591213
9,0.1,0.0,1.0,50,0.2,power_reject_f_variance,0.6315,0.010786745338608862,2000,f_variance,0.6103583674591587,0.6526416325408412
9,0.1,0.0,1.0,50,0.3,power_reject_f_variance,0.9025,0.006633014020790248,2000,f_variance,0.8894995313077558,0.9155004686922441
9,0.1,0.0,1.0,50,0.5,power_reject_f_variance,0.9995,0.000499874984371065,2000,f_variance,0.9985202630261322,1.0004797369738678
9,0.1,0.0,1.0,100,0.0,power_reject_f_variance,0.1115,0.007038030619427568,2000,f_variance,0.09770571335502427,0.12529428664497574
9,0.1,0.0,1.0,100,0.1,power_reject_f_variance,0.387,0.010891074327172687,2000,f_variance,0.3656538863974173,0.4083461136025827
9,0.1,0.0,1.0,100,0.2,power_reject_f_variance,0.803,0.008893565089434044,2000,f_variance,0.7855689325930525,0.8204310674069476
9,0.1,0.0,1.0,100,0.3,power_reject_f_variance,0.983,0.0028905881754411173,2000,f_variance,0.9773345512373097,0.9886654487626902
9,0.1,0.0,1.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance,1.0,1.0
9,0.1,0.0,1.0,10,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695
9,0.1,0.0,1.0,10,0.1,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458
9,0.1,0.0,1.0,10,0.2,power_reject_welch_mean,0.058,0.0052266624149642565,2000,welch_mean,0.047755929826516996,0.06824407017348301
9,0.1,0.0,1.0,10,0.3,power_reject_welch_mean,0.064,0.005472842040475863,2000,welch_mean,0.05327342662298077,0.07472657337701924
9,0.1,0.0,1.0,10,0.5,power_reject_welch_mean,0.1,0.00670820393249937,2000,welch_mean,0.08685216178764281,0.1131478382123572
9,0.1,0.0,1.0,25,0.0,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean,0.044551396686256343,0.06444860331374366
9,0.1,0.0,1.0,25,0.1,power_reject_welch_mean,0.058,0.0052266624149642565,2000,welch_mean,0.047755929826516996,0.06824407017348301
9,0.1,0.0,1.0,25,0.2,power_reject_welch_mean,0.0735,0.005835141386461857,2000,welch_mean,0.06206333294762467,0.08493666705237532
9,0.1,0.0,1.0,25,0.3,power_reject_welch_mean,0.106,0.0068834584330843464,2000,welch_mean,0.09250866927565826,0.11949133072434173
9,0.1,0.0,1.0,25,0.5,power_reject_welch_mean,0.1795,0.008581367897951934,2000,welch_mean,0.16268082784925852,0.19631917215074146
9,0.1,0.0,1.0,50,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855
9,0.1,0.0,1.0,50,0.1,power_reject_welch_mean,0.055,0.005097793640389928,2000,welch_mean,0.045008507985406794,0.0649914920145932
9,0.1,0.0,1.0,50,0.2,power_reject_welch_mean,0.0855,0.006252589463574272,2000,welch_mean,0.07324514974461513,0.09775485025538488
9,0.1,0.0,1.0,50,0.3,power_reject_welch_mean,0.136,0.00766498532288223,2000,welch_mean,0.12097690470662247,0.15102309529337757
9,0.1,0.0,1.0,50,0.5,power_reject_welch_mean,0.2895,0.010141246225193431,2000,welch_mean,0.269623522483485,0.309376477516515
9,0.1,0.0,1.0,100,0.0,power_reject_welch_mean,0.0395,0.00435544199823623,2000,welch_mean,0.030963490479368926,0.04803650952063107
9,0.1,0.0,1.0,100,0.1,power_reject_welch_mean,0.064,0.005472842040475863,2000,welch_mean,0.05327342662298077,0.07472657337701924
9,0.1,0.0,1.0,100,0.2,power_reject_welch_mean,0.1155,0.007147018609182433,2000,welch_mean,0.10149210081867237,0.12950789918132766
9,0.1,0.0,1.0,100,0.3,power_reject_welch_mean,0.2165,0.00920944488012171,2000,welch_mean,0.19844981957497712,0.23455018042502288
9,0.1,0.0,1.0,100,0.5,power_reject_welch_mean,0.497,0.011180138639569724,2000,welch_mean,0.4750873307514344,0.5189126692485656
10,0.1,0.0,2.0,10,0.0,power_reject_bf,0.046,0.00468422885862764,2000,bf,0.036819080069328734,0.055180919930671264
10,0.1,0.0,2.0,10,0.1,power_reject_bf,0.08,0.00606630035524124,2000,bf,0.06811026969053996,0.09188973030946004
10,0.1,0.0,2.0,10,0.2,power_reject_bf,0.156,0.00811369213120636,2000,bf,0.14009745551575226,0.17190254448424774
10,0.1,0.0,2.0,10,0.3,power_reject_bf,0.308,0.010323177805307822,2000,bf,0.28776694313599765,0.32823305686400234
10,0.1,0.0,2.0,10,0.5,power_reject_bf,0.76,0.009549869109050658,2000,bf,0.7412826003415487,0.7787173996584513
10,0.1,0.0,2.0,25,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916
10,0.1,0.0,2.0,25,0.1,power_reject_bf,0.0915,0.00644700511865781,2000,bf,0.07886410205961496,0.10413589794038504
10,0.1,0.0,2.0,25,0.2,power_reject_bf,0.285,0.010093933821855581,2000,bf,0.2652162530907806,0.30478374690921933
10,0.1,0.0,2.0,25,0.3,power_reject_bf,0.5915,0.010991536516793273,2000,bf,0.5699569841223998,0.6130430158776002
10,0.1,0.0,2.0,25,0.5,power_reject_bf,0.9805,0.003091904752737377,2000,bf,0.9744399779932059,0.9865600220067942
10,0.1,0.0,2.0,50,0.0,power_reject_bf,0.052,0.004964675215963275,2000,bf,0.04226941530501975,0.061730584694980245
10,0.1,0.0,2.0,50,0.1,power_reject_bf,0.1475,0.007929178709046731,2000,bf,0.13195909518070192,0.16304090481929806
10,0.1,0.0,2.0,50,0.2,power_reject_bf,0.4725,0.011163416815652813,2000,bf,0.4506201049243258,0.49437989507567415
10,0.1,0.0,2.0,50,0.3,power_reject_bf,0.8415,0.008166325673153134,2000,bf,0.8254942956683441,0.857505704331656
10,0.1,0.0,2.0,50,0.5,power_reject_bf,1.0,0.0,2000,bf,1.0,1.0
10,0.1,0.0,2.0,100,0.0,power_reject_bf,0.062,0.005392402062161166,2000,bf,0.05143108608463835,0.07256891391536165
10,0.1,0.0,2.0,100,0.1,power_reject_bf,0.216,0.00920173896608679,2000,bf,0.19796492288907266,0.23403507711092733
10,0.1,0.0,2.0,100,0.2,power_reject_bf,0.69,0.010341663309158734,2000,bf,0.669730712213928,0.7102692877860719
10,0.1,0.0,2.0,100,0.3,power_reject_bf,0.972,0.0036889022757454573,2000,bf,0.9647698843400208,0.9792301156599792
10,0.1,0.0,2.0,100,0.5,power_reject_bf,1.0,0.0,2000,bf,1.0,1.0
10,0.1,0.0,2.0,10,0.0,power_reject_bf_onesided,0.0375,0.004248161366991607,2000,bf_onesided,0.02917375665450566,0.04582624334549434
10,0.1,0.0,2.0,10,0.1,power_reject_bf_onesided,0.0995,0.006693270874542581,2000,bf_onesided,0.08638143004364802,0.11261856995635199
10,0.1,0.0,2.0,10,0.2,power_reject_bf_onesided,0.211,0.009123568380847484,2000,bf_onesided,0.19311813442200063,0.22888186557799936
10,0.1,0.0,2.0,10,0.3,power_reject_bf_onesided,0.3795,0.010850800661702343,2000,bf_onesided,0.3582328213318872,0.4007671786681128
10,0.1,0.0,2.0,10,0.5,power_reject_bf_onesided,0.8155,0.00867351572316555,2000,bf_onesided,0.7985002214291615,0.8324997785708385
10,0.1,0.0,2.0,25,0.0,power_reject_bf_onesided,0.0365,0.004193313129257103,2000,bf_onesided,0.02828125722592873,0.044718742774071264
10,0.1,0.0,2.0,25,0.1,power_reject_bf_onesided,0.1345,0.007629211951440331,2000,bf_onesided,0.11954701922680722,0.1494529807731928
10,0.1,0.0,2.0,25,0.2,power_reject_bf_onesided,0.374,0.010819519397829092,2000,bf_onesided,0.3527941314829533,0.3952058685170467
10,0.1,0.0,2.0,25,0.3,power_reject_bf_onesided,0.684,0.010395768369870502,2000,bf_onesided,0.6636246682427152,0.704375331757285
10,0.1,0.0,2.0,25,0.5,power_reject_bf_onesided,0.9885,0.0023840878758971907,2000,bf_onesided,0.9838272735904051,0.993172726409595
10,0.1,0.0,2.0,50,0.0,power_reject_bf_onesided,0.04,0.004381780460041329,2000,bf_onesided,0.03141186804241556,0.04858813195758444
10,0.1,0.0,2.0,50,0.1,power_reject_bf_onesided,0.211,0.009123568380847484,2000,bf_onesided,0.19311813442200063,0.22888186557799936
10,0.1,0.0,2.0,50,0.2,power_reject_bf_onesided,0.5725,0.011062182198824967,2000,bf_onesided,0.5508185211288622,0.5941814788711378
10,0.1,0.0,2.0,50,0.3,power_reject_bf_onesided,0.8935,0.0068977441964746715,2000,bf_onesided,0.8799806696937007,0.9070193303062992
10,0.1,0.0,2.0,50,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
10,0.1,0.0,2.0,100,0.0,power_reject_bf_onesided,0.054,0.005053909377897471,2000,bf_onesided,0.04409451956005856,0.06390548043994143
10,0.1,0.0,2.0,100,0.1,power_reject_bf_onesided,0.317,0.010404590333117398,2000,bf_onesided,0.2966073775123419,0.3373926224876581
10,0.1,0.0,2.0,100,0.2,power_reject_bf_onesided,0.7725,0.009373999946660978,2000,bf_onesided,0.7541272975685426,0.7908727024314574
10,0.1,0.0,2.0,100,0.3,power_reject_bf_onesided,0.986,0.0026271657732240663,2000,bf_onesided,0.9808508496624486,0.9911491503375514
10,0.1,0.0,2.0,100,0.5,power_reject_bf_onesided,1.0,0.0,2000,bf_onesided,1.0,1.0
10,0.1,0.0,2.0,10,0.0,power_reject_either_unadjusted,0.1145,0.007120033356663436,2000,either_unadjusted,0.1005449909421405,0.1284550090578595
10,0.1,0.0,2.0,10,0.1,power_reject_either_unadjusted,0.2055,0.009035201989994468,2000,either_unadjusted,0.18779132936688248,0.2232086706331175
10,0.1,0.0,2.0,10,0.2,power_reject_either_unadjusted,0.3495,0.010661842007833357,2000,either_unadjusted,0.32860317349095886,0.3703968265090411
10,0.1,0.0,2.0,10,0.3,power_reject_either_unadjusted,0.533,0.011155962531310331,2000,either_unadjusted,0.5111347150532829,0.5548652849467172
10,0.1,0.0,2.0,10,0.5,power_reject_either_unadjusted,0.9145,0.006252589463574273,2000,either_unadjusted,0.9022451497446151,0.9267548502553848
10,0.1,0.0,2.0,25,0.0,power_reject_either_unadjusted,0.1,0.00670820393249937,2000,either_unadjusted,0.08685216178764281,0.1131478382123572
10,0.1,0.0,2.0,25,0.1,power_reject_either_unadjusted,0.249,0.009669513948487793,2000,either_unadjusted,0.23004810076346607,0.26795189923653395
10,0.1,0.0,2.0,25,0.2,power_reject_either_unadjusted,0.505,0.01117978085652845,2000,either_unadjusted,0.48308803199331507,0.5269119680066849
10,0.1,0.0,2.0,25,0.3,power_reject_either_unadjusted,0.788,0.009139365404665686,2000,either_unadjusted,0.7700871728240098,0.8059128271759902
10,0.1,0.0,2.0,25,0.5,power_reject_either_unadjusted,0.997,0.0012229063741758816,2000,either_unadjusted,0.9946031475312448,0.9993968524687552
10,0.1,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.109,0.006968464680257768,2000,either_unadjusted,0.09534206009142326,0.12265793990857674
10,0.1,0.0,2.0,50,0.1,power_reject_either_unadjusted,0.3205,0.010435031145137996,2000,either_unadjusted,0.30004771461665075,0.34095228538334926
10,0.1,0.0,2.0,50,0.2,power_reject_either_unadjusted,0.692,0.010323177805307822,2000,either_unadjusted,0.6717669431359976,0.7122330568640023
10,0.1,0.0,2.0,50,0.3,power_reject_either_unadjusted,0.9415,0.0052477495176503994,2000,either_unadjusted,0.9312145998643878,0.9517854001356122
10,0.1,0.0,2.0,50,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
10,0.1,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.119,0.0072401312142805815,2000,either_unadjusted,0.10480960346473377,0.1331903965352662
10,0.1,0.0,2.0,100,0.1,power_reject_either_unadjusted,0.4245,0.011052143457266558,2000,either_unadjusted,0.402838196700922,0.44616180329907795
10,0.1,0.0,2.0,100,0.2,power_reject_either_unadjusted,0.8545,0.007884470495854492,2000,either_unadjusted,0.8390467216690631,0.8699532783309369
10,0.1,0.0,2.0,100,0.3,power_reject_either_unadjusted,0.996,0.0014113823011501884,2000,either_unadjusted,0.9932337414995085,0.9987662585004915
10,0.1,0.0,2.0,100,0.5,power_reject_either_unadjusted,1.0,0.0,2000,either_unadjusted,1.0,1.0
10,0.1,0.0,2.0,10,0.0,power_reject_f_variance,0.0605,0.005331029450303197,2000,f_variance,0.05005137419446594,0.07094862580553406
10,0.1,0.0,2.0,10,0.1,power_reject_f_variance,0.1495,0.007973385416496559,2000,f_variance,0.13387245162554173,0.16512754837445826
10,0.1,0.0,2.0,10,0.2,power_reject_f_variance,0.294,0.01018734509084678,2000,f_variance,0.27403317036636354,0.3139668296336364
10,0.1,0.0,2.0,10,0.3,power_reject_f_variance,0.48,0.011171392035015153,2000,f_variance,0.45810447378148356,0.5018955262185164
10,0.1,0.0,2.0,10,0.5,power_reject_f_variance,0.8835,0.007173832657652395,2000,f_variance,0.8694395462489769,0.897560453751023
10,0.1,0.0,2.0,25,0.0,power_reject_f_variance,0.0575,0.005205465877325487,2000,f_variance,0.04729747427721363,0.06770252572278637
10,0.1,0.0,2.0,25,0.1,power_reject_f_variance,0.2045,0.009018862178789517,2000,f_variance,0.18682335480861098,0.222176645191389
10,0.1,0.0,2.0,25,0.2,power_reject_f_variance,0.464,0.011151322791489808,2000,f_variance,0.4421438087763005,0.48585619122369955
10,0.1,0.0,2.0,25,0.3,power_reject_f_variance,0.7625,0.009515612171584129,2000,f_variance,0.7438497427057332,0.7811502572942667
10,0.1,0.0,2.0,25,0.5,power_reject_f_variance,0.9955,0.0014966211945579198,2000,f_variance,0.9925666763370296,0.9984333236629706
10,0.1,0.0,2.0,50,0.0,power_reject_f_variance,0.066,0.005551756478809206,2000,f_variance,0.0551187571647672,0.07688124283523282
10,0.1,0.0,2.0,50,0.1,power_reject_f_variance,0.2765,0.010001193678756551,2000,f_variance,0.2568980204326096,0.2961019795673904
10,0.1,0.0,2.0,50,0.2,power_reject_f_variance,0.656,0.010622240818207805,2000,f_variance,0.6351807903969822,0.6768192096030179
10,0.1,0.0,2.0,50,0.3,power_reject_f_variance,0.9335,0.005571254347092763,2000,f_variance,0.9225805420448546,0.9444194579551454
10,0.1,0.0,2.0,50,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance,1.0,1.0
10,0.1,0.0,2.0,100,0.0,power_reject_f_variance,0.0715,0.005761412587204634,2000,f_variance,0.060207838739932046,0.08279216126006794
10,0.1,0.0,2.0,100,0.1,power_reject_f_variance,0.381,0.010859074546203282,2000,f_variance,0.3597166048161252,0.4022833951838748
10,0.1,0.0,2.0,100,0.2,power_reject_f_variance,0.838,0.008238810593768981,2000,f_variance,0.8218522278333942,0.8541477721666058
10,0.1,0.0,2.0,100,0.3,power_reject_f_variance,0.9945,0.0016537457482938467,2000,f_variance,0.9912587178681911,0.997741282131809
10,0.1,0.0,2.0,100,0.5,power_reject_f_variance,1.0,0.0,2000,f_variance,1.0,1.0
10,0.1,0.0,2.0,10,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean,0.04409451956005856,0.06390548043994143
