cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,design,n_double,overlap_frac,mcse_ba_bias_empirical_sd,mcse_ba_bias_mean,mcse_icc_ci_width_mean,mcse_icc_empirical_sd,mcse_icc_mean,mcse_loa_ci_width_each_mean,mcse_loa_hi_empirical_sd,mcse_loa_hi_mean,mcse_loa_lo_empirical_sd,mcse_loa_lo_mean,mcse_loa_width_mean,ba_bias_empirical_sd,ba_bias_mean,icc_ci_width_mean,icc_empirical_sd,icc_mean,loa_ci_width_each_mean,loa_hi_empirical_sd,loa_hi_mean,loa_lo_empirical_sd,loa_lo_mean,loa_width_mean,icc_emp95_range,loa_hi_emp95_range
1,0.05,0.0,2.0,gold,100,,0.0014964388773610695,0.0021157550184370683,0.00013113830810838802,0.00011733763655195217,0.0001658989866823919,0.0020475036707510086,0.004391740755350315,0.006209306429670523,0.004392762118637102,0.006210750494331204,0.011676991859575795,0.0946194408992321,0.003484855424471168,0.017108263878106288,0.007419228232403212,0.9787217911057919,0.6328731287230621,0.27768862539739614,1.808134702409323,0.2777532059322999,-1.801164991560381,3.6092996939697035,0.02908284048658786,1.0885194179767643
1,0.05,0.0,2.0,gold,200,,0.0010166603631559703,0.0014374153852421525,6.43200720153983e-05,8.266512858053157e-05,0.00011687691578317933,0.0010477073269512744,0.003189492804363638,0.004509496184034948,0.0031586446990823436,0.004465881282988492,0.008502626122335499,0.06428317026611002,0.001937923542696143,0.011657313865350183,0.005226894573834142,0.9791221833948498,0.44746776411238637,0.20167080023556092,1.8176411271826847,0.19972028256412486,-1.8137652800972925,3.6314064072799774,0.02048905039302052,0.7905350166257819
1,0.05,0.0,2.0,overlap,50,0.1,0.0020901359043096162,0.002955159476046914,0.0002660691528854864,0.0001645260741328769,0.0002326168293784528,0.0037452745870774533,0.005622136097852156,0.0079489131452823,0.005723181037246799,0.008091776539735732,0.014912822181097686,0.13215874945587122,-8.30113275303187e-05,0.025919254754284596,0.010402940864013813,0.9779920005244884,0.8977338304796747,0.3554862028018577,1.7872018283597422,0.36187524803174254,-1.787367851014803,3.5745696793745454,0.04077877917519194,1.3934803199766805
1,0.05,0.0,2.0,overlap,100,0.2,0.0014964388773610695,0.0021157550184370683,0.00013113830810838802,0.00011733763655195217,0.0001658989866823919,0.0020475036707510086,0.004391740755350315,0.006209306429670523,0.004392762118637102,0.006210750494331204,0.011676991859575795,0.0946194408992321,0.003484855424471168,0.017108263878106288,0.007419228232403212,0.9787217911057919,0.6328731287230621,0.27768862539739614,1.808134702409323,0.2777532059322999,-1.801164991560381,3.6092996939697035,0.02908284048658786,1.0885194179767643
1,0.05,0.0,2.0,overlap,150,0.3,0.0011774806806034643,0.0016647927936039367,8.561823810093679e-05,9.472296929872465e-05,0.00013392501403629382,0.0013874125288895957,0.0036451257027388974,0.00515369729768316,0.0036291658583766776,0.005131132312695341,0.00973098602971577,0.0744517970990036,0.0028365741554227785,0.013643652909088842,0.005989308705455329,0.9789627040318514,0.5172913033016234,0.23048034986153032,1.8169165038466608,0.22947121305464982,-1.8112433555358152,3.628159859382476,0.0234776588951581,0.9034663768720088
1,0.05,0.0,2.0,overlap,250,0.5,0.0009103814803967036,0.0012871519278075676,5.196562886298899e-05,7.489558177214429e-05,0.00010589186460633751,0.0008601749427398327,0.0029320690015002806,0.004145534975185729,0.002886846078126871,0.004081596094337875,0.007814264743056108,0.05756318415895246,0.001788155950408748,0.01037755278967563,0.004735628150479494,0.9791446686417785,0.40055613042900995,0.1853939601523639,1.8212155143297073,0.18253452647274265,-1.8176392024288897,3.6388547167585967,0.018563321384652783,0.7267309754321355
2,0.05,0.0,3.0,gold,25,,0.0028901856764891125,0.004086317818760683,0.0006307150746137715,0.0002604204179146434,0.0003681980029000812,0.007102435178760299,0.007451054002176229,0.010534746949070464,0.0074842381822426505,0.010581664732730338,0.019470826133732296,0.1827456884083511,-0.0012869690359009233,0.04347965775915748,0.016466315273284925,0.9757317217966699,1.2946557045878604,0.4711282060776015,1.7733167754980173,0.47322643314994356,-1.7758907135698192,3.549207489067837,0.06454677029657722,1.8467886465933603
2,0.05,0.0,3.0,gold,50,,0.0021158095853250104,0.0029914584657830417,0.00027626175105463746,0.0001698276489900436,0.00024011251381927059,0.0036850743215057244,0.005662006661191159,0.008005284538560432,0.0055449985665405425,0.007839851477979056,0.014673118566622097,0.1337820896271622,-0.000806592539609233,0.02611064044022905,0.010738158062964935,0.9778566421894496,0.8983299234433322,0.3580072081489833,1.7876649997026166,0.35060881676526734,-1.7892781847818349,3.5769431844844513,0.04209280645944201,1.403362479425028
2,0.05,0.0,3.0,gold,100,,0.001502614139952269,0.0021244859749867517,0.00012806388611325364,0.00011456984804201914,0.00016198572131722702,0.0018559518140324712,0.004056056152168222,0.005734695408439215,0.004010781519528502,0.005670683417929917,0.010584564283722626,0.09500990114630589,0.0013142028138239802,0.016971766318352583,0.0072442216849931285,0.9789064964791488,0.6297914097895283,0.25646337527052016,1.7971764692403525,0.2536006720274429,-1.7945480636127042,3.5917245328530565,0.028396827421211746,1.0053179656974196
2,0.05,0.0,3.0,gold,200,,0.0010304700259704737,0.0014569403146226525,6.45039711332561e-05,8.282229057618075e-05,0.00011709912083681223,0.0010063352442979232,0.0030981778209119705,0.004380389584748336,0.0030344397906362616,0.004290272935507749,0.008166872671295476,0.06515635165312364,0.0017574474517200944,0.011677072510025081,0.005236831885931484,0.9790915167707333,0.44685289647050447,0.1958969775885871,1.8149656844444597,0.19186683851645797,-1.8114507895410192,3.6264164739854787,0.020528003940955632,0.767902047564875
